top,bottom,step_percent,期末账户总值,账户总额,总收益率,年化收益率,最大回撤,每年年化收益率,夏普比率,最大回撤期间,SQN,策略评价(根据SQN),策略波动率,欧米伽,夏普值,sortino,calmar,交易次数,胜率,败率
15,10,0.060000000000000005,20000.0,20000.0,0.0806829488292668,0.08764733469046963,7.295966578803402,"OrderedDict([(2024, 0.08402715000000005)])",,61.0,0.0,很差,0.10838559194328196,0.011034848579038163,0.05220729083293504,inf,1.45207208538118,,,
15,10,0.07,20000.0,20000.0,0.06246621915227199,0.06720968136039253,6.176953299845825,"OrderedDict([(2024, 0.0644585000000002)])",,61.0,0.0,很差,0.0878504508746668,0.007581687765108739,0.049379659458380486,inf,1.2837793269391664,,,
15,10,0.08000000000000002,20000.0,20000.0,0.07078562354624231,0.07649527577971209,5.530412294225892,"OrderedDict([(2024, 0.0733511)])",,61.0,0.0,很差,0.08302972185096173,0.005641517297639377,0.05851519910392653,inf,1.6339879174264342,,,
15,10,0.09000000000000001,20000.0,20000.0,0.07376798579348025,0.07984363653608566,4.896945617084678,"OrderedDict([(2024, 0.07655700000000021)])",,61.0,0.0,很差,0.07259757729351134,0.0034062155482512883,0.06892581638385878,inf,1.9722555280479845,,,
15,10,0.1,20000.0,20000.0,0.04858580995719901,0.051895198394101026,4.3378881987577635,"OrderedDict([(2024, 0.04978545000000012)])",,61.0,0.0,很差,0.05761327636354071,0.00035158227711863747,0.05712242803632494,inf,1.3924403232660147,,,
15,10,0.11000000000000001,20000.0,20000.0,0.06108141158974641,0.06567184097306164,3.176888027144934,"OrderedDict([(2024, 0.06298545000000022)])",,61.0,0.0,很差,0.054593747793321205,0.0002941851319673908,0.07510505527569596,inf,2.3710660063073963,,,
15,10,0.12000000000000001,20000.0,20000.0,0.06642934178400209,0.07162303666748236,2.9043989438549294,"OrderedDict([(2024, 0.06868545000000004)])",,61.0,0.0,很差,0.05365285604576197,0.0002697660755496639,0.08290266712953173,inf,3.0019837441678487,,,
15,10,0.13,20000.0,20000.0,0.0696057702927672,0.07517349772797897,2.7350171872664775,"OrderedDict([(2024, 0.0720854500000001)])",,61.0,0.0,很差,0.05282284523528412,0.00025530222547006477,0.08809857062435085,inf,3.3908030944276435,,,
15,10,0.14,20000.0,20000.0,0.04464606543194071,0.047588592240117585,2.5907615577560317,"OrderedDict([(2024, 0.04565770000000002)])",,61.0,0.0,很差,0.04211839423973591,0.0,0.07085477957994733,inf,2.152146914749748,,,
15,11,0.05,20000.0,20000.0,0.10194972552074341,0.1120025890365742,10.066547477155344,"OrderedDict([(2024, 0.1073278000000002)])",,61.0,0.0,很差,0.1374585609621125,0.021984462273750234,0.052924033542035474,inf,1.3323530733734676,,,
15,11,0.060000000000000005,20000.0,20000.0,0.0806829488292668,0.08764733469046963,7.295966578803402,"OrderedDict([(2024, 0.08402715000000005)])",,61.0,0.0,很差,0.10838559194328196,0.011034848579038163,0.05220729083293504,inf,1.45207208538118,,,
15,11,0.07,20000.0,20000.0,0.06246621915227199,0.06720968136039253,6.176953299845825,"OrderedDict([(2024, 0.0644585000000002)])",,61.0,0.0,很差,0.0878504508746668,0.007581687765108739,0.049379659458380486,inf,1.2837793269391664,,,
15,11,0.08000000000000002,20000.0,20000.0,0.07078562354624231,0.07649527577971209,5.530412294225892,"OrderedDict([(2024, 0.0733511)])",,61.0,0.0,很差,0.08302972185096173,0.005641517297639377,0.05851519910392653,inf,1.6339879174264342,,,
15,11,0.09000000000000001,20000.0,20000.0,0.07376798579348025,0.07984363653608566,4.896945617084678,"OrderedDict([(2024, 0.07655700000000021)])",,61.0,0.0,很差,0.07259757729351134,0.0034062155482512883,0.06892581638385878,inf,1.9722555280479845,,,
15,11,0.1,20000.0,20000.0,0.04858580995719901,0.051895198394101026,4.3378881987577635,"OrderedDict([(2024, 0.04978545000000012)])",,61.0,0.0,很差,0.05761327636354071,0.00035158227711863747,0.05712242803632494,inf,1.3924403232660147,,,
15,11,0.11000000000000001,20000.0,20000.0,0.06108141158974641,0.06567184097306164,3.176888027144934,"OrderedDict([(2024, 0.06298545000000022)])",,61.0,0.0,很差,0.054593747793321205,0.0002941851319673908,0.07510505527569596,inf,2.3710660063073963,,,
15,11,0.12000000000000001,20000.0,20000.0,0.06642934178400209,0.07162303666748236,2.9043989438549294,"OrderedDict([(2024, 0.06868545000000004)])",,61.0,0.0,很差,0.05365285604576197,0.0002697660755496639,0.08290266712953173,inf,3.0019837441678487,,,
15,11,0.13,20000.0,20000.0,0.0696057702927672,0.07517349772797897,2.7350171872664775,"OrderedDict([(2024, 0.0720854500000001)])",,61.0,0.0,很差,0.05282284523528412,0.00025530222547006477,0.08809857062435085,inf,3.3908030944276435,,,
15,11,0.14,20000.0,20000.0,0.04464606543194071,0.047588592240117585,2.5907615577560317,"OrderedDict([(2024, 0.04565770000000002)])",,61.0,0.0,很差,0.04211839423973591,0.0,0.07085477957994733,inf,2.152146914749748,,,
15,12,0.05,20000.0,20000.0,0.07285279903913815,0.07881503102186292,9.495431068732618,"OrderedDict([(2024, 0.07557220000000009)])",,61.0,0.0,很差,0.12325872245086507,0.015296633059741273,0.042604337613091105,inf,0.9510852301196021,,,
15,12,0.060000000000000005,20000.0,20000.0,0.053364922084345214,0.05714310345625765,6.544984333814095,"OrderedDict([(2024, 0.05481449999999999)])",,61.0,0.0,很差,0.08946396961889867,0.005871837933193202,0.04191803842723595,inf,1.0029513761347957,,,
15,12,0.07,20000.0,20000.0,0.05223099960456214,0.05589558797648628,6.176953299845825,"OrderedDict([(2024, 0.05361910000000014)])",,61.0,0.0,很差,0.08538930327960684,0.005838176463009056,0.042786507744821324,inf,1.0489042158690405,,,
15,12,0.08000000000000002,20000.0,20000.0,0.043329711567854055,0.046153595324336466,4.958472173869796,"OrderedDict([(2024, 0.04428214999999991)])",,61.0,0.0,很差,0.06449547253476985,0.0017764183904834493,0.046085256703662,inf,1.0615326924597448,,,
15,12,0.09000000000000001,20000.0,20000.0,0.05124633578501272,0.054813477760635755,4.574124658554755,"OrderedDict([(2024, 0.052582150000000105)])",,61.0,0.0,很差,0.06095475617548404,0.0017304592649326437,0.05705443106596468,inf,1.382853948975035,,,
15,12,0.1,20000.0,20000.0,0.04858580995719901,0.051895198394101026,4.3378881987577635,"OrderedDict([(2024, 0.04978545000000012)])",,61.0,0.0,很差,0.05761327636354071,0.00035158227711863747,0.05712242803632494,inf,1.3924403232660147,,,
15,12,0.11000000000000001,20000.0,20000.0,0.0244220394033822,0.025757346699304556,2.6444807606596346,"OrderedDict([(2024, 0.024722700000000097)])",,61.0,0.0,很差,0.03404880636158262,0.0,0.04811713643822372,inf,1.141095846174269,,,
15,12,0.12000000000000001,20000.0,20000.0,0.0244220394033822,0.025757346699304556,2.6444807606596346,"OrderedDict([(2024, 0.024722700000000097)])",,61.0,0.0,很差,0.03404880636158262,0.0,0.04811713643822372,inf,1.141095846174269,,,
15,12,0.13,20000.0,20000.0,0.0244220394033822,0.025757346699304556,2.6444807606596346,"OrderedDict([(2024, 0.024722700000000097)])",,61.0,0.0,很差,0.03404880636158262,0.0,0.04811713643822372,inf,1.141095846174269,,,
15,12,0.14,20000.0,20000.0,0.025689871260164435,0.02711246804118679,2.641080172115337,"OrderedDict([(2024, 0.026022700000000176)])",,61.0,0.0,很差,0.03383451186140127,0.0,0.05086670591535753,inf,1.2026828059062875,,,
15,13,0.05,20000.0,20000.0,0.030282229825086607,0.032036011831428186,6.456098529996027,"OrderedDict([(2024, 0.030745400000000256)])",,75.0,0.0,很差,0.07176715162628435,0.0033086573170191887,0.02991687307535301,inf,0.5603511477134906,,,
15,13,0.060000000000000005,20000.0,20000.0,0.028929235173741245,0.03058299647989352,5.277201304476727,"OrderedDict([(2024, 0.02935175000000001)])",,61.0,0.0,很差,0.06531314918255694,0.0018605782830365656,0.031094222108266307,inf,0.666749170814091,,,
15,13,0.07,20000.0,20000.0,0.01717437253696029,0.018044934721926458,3.2327050280996668,"OrderedDict([(2024, 0.017322700000000024)])",,75.0,0.0,很差,0.03518528705732377,0.0,0.03311986870088439,-inf,0.631226906413868,,,
15,13,0.08000000000000002,20000.0,20000.0,0.01717437253696029,0.018044934721926458,3.2327050280996668,"OrderedDict([(2024, 0.017322700000000024)])",,75.0,0.0,很差,0.03518528705732377,0.0,0.03311986870088439,-inf,0.631226906413868,,,
15,13,0.09000000000000001,20000.0,20000.0,0.01854958766786258,0.019503862406098464,3.22820958529923,"OrderedDict([(2024, 0.018722700000000092)])",,75.0,0.0,很差,0.03507625930860698,0.0,0.03578800143724659,-inf,0.6832128247376751,,,
15,13,0.1,20000.0,20000.0,0.018058656482331372,0.01898280728786886,3.229813664596273,"OrderedDict([(2024, 0.018222700000000147)])",,75.0,0.0,很差,0.035081107410086756,0.0,0.03486530470720656,-inf,0.6646297527252945,,,
15,13,0.11000000000000001,20000.0,20000.0,0.0244220394033822,0.025757346699304556,2.6444807606596346,"OrderedDict([(2024, 0.024722700000000097)])",,61.0,0.0,很差,0.03404880636158262,0.0,0.04811713643822372,inf,1.141095846174269,,,
15,13,0.12000000000000001,20000.0,20000.0,0.0244220394033822,0.025757346699304556,2.6444807606596346,"OrderedDict([(2024, 0.024722700000000097)])",,61.0,0.0,很差,0.03404880636158262,0.0,0.04811713643822372,inf,1.141095846174269,,,
15,13,0.13,20000.0,20000.0,0.0244220394033822,0.025757346699304556,2.6444807606596346,"OrderedDict([(2024, 0.024722700000000097)])",,61.0,0.0,很差,0.03404880636158262,0.0,0.04811713643822372,inf,1.141095846174269,,,
15,13,0.14,20000.0,20000.0,0.0,0.0,0.0,"OrderedDict([(2024, 0.0)])",,0.0,0.0,很差,0.0,0.0,,-inf,,,,
16,8,0.05,20000.0,20000.0,0.11682226315114604,0.12935833849046516,14.50336071695295,"OrderedDict([(2024, 0.12391965000000038)])",,49.0,1.6184777313505774,低于平均,0.18535418443817503,0.04582737680639734,0.04708188766219434,inf,1.007620168823517,2.0,1.0,0.0
16,8,0.060000000000000005,20000.0,20000.0,0.10540842950993948,0.11601482702730426,11.122728404281803,"OrderedDict([(2024, 0.11116435000000013)])",,49.0,1.7799102904043267,低于平均,0.14814197062537657,0.02764622935654553,0.05127510721738253,inf,1.1965555940088755,2.0,1.0,0.0
16,8,0.07,20000.0,20000.0,0.100502765873477,0.11032833926988787,9.39607372995654,"OrderedDict([(2024, 0.1057267000000004)])",,49.0,1.803901126290478,低于平均,0.1266118378341267,0.018250021413406897,0.05600471782332267,inf,1.3524009969939454,2.0,1.0,0.0
16,8,0.08000000000000002,20000.0,20000.0,0.10200770125204627,0.1120697242414006,8.280953806245636,"OrderedDict([(2024, 0.10739200000000015)])",,49.0,1.8668806684298362,低于平均,0.11563178793463348,0.014620640855133631,0.061468678909936306,inf,1.5589295831411465,2.0,1.0,0.0
16,8,0.09000000000000001,20000.0,20000.0,0.08940427422606655,0.0975700224656991,6.419037144428335,"OrderedDict([(2024, 0.09352265000000015)])",,49.0,2.0638998927028624,平均水平,0.09409616370837127,0.00924575124644773,0.06525981819670701,inf,1.7162712834775893,2.0,1.0,0.0
16,8,0.1,20000.0,20000.0,0.07798593242225034,0.08459700237411275,6.0030964390950405,"OrderedDict([(2024, 0.08110745000000019)])",,61.0,0.0,很差,0.09113086316587739,0.009132838073172451,0.05897322881786111,inf,1.6347246835577478,,,
16,8,0.11000000000000001,20000.0,20000.0,0.07446631151393254,0.08062916513553595,6.317050047402824,"OrderedDict([(2024, 0.07730905000000021)])",,61.0,0.0,很差,0.08776075098521373,0.009206691837787054,0.05839053430647298,inf,1.4699034594881837,,,
16,8,0.12000000000000001,20000.0,20000.0,0.04511336540253684,0.04809848325527714,5.245064335526962,"OrderedDict([(2024, 0.04614644999999995)])",,61.0,0.0,很差,0.06521435223107809,0.0026909424667248454,0.04741265946194227,inf,1.0701382805320474,,,
16,8,0.13,20000.0,20000.0,0.04740487176148821,0.05060243867884499,5.232729054385105,"OrderedDict([(2024, 0.04854644999999991)])",,61.0,0.0,很差,0.06491587823809868,0.002666052837629408,0.04992798257797512,inf,1.128523549831071,,,
16,8,0.14,20000.0,20000.0,0.07025047370701243,0.07589555140578517,3.983687273088974,"OrderedDict([(2024, 0.07277685000000012)])",,61.0,0.0,很差,0.06167064017093459,0.0024200677955104628,0.07665273370139236,inf,2.2509701280306325,,,
16,9,0.05,20000.0,20000.0,0.11682226315114604,0.12935833849046516,14.50336071695295,"OrderedDict([(2024, 0.12391965000000038)])",,49.0,1.6184777313505774,低于平均,0.18535418443817503,0.04582737680639734,0.04708188766219434,inf,1.007620168823517,2.0,1.0,0.0
16,9,0.060000000000000005,20000.0,20000.0,0.10540842950993948,0.11601482702730426,11.122728404281803,"OrderedDict([(2024, 0.11116435000000013)])",,49.0,1.7799102904043267,低于平均,0.14814197062537657,0.02764622935654553,0.05127510721738253,inf,1.1965555940088755,2.0,1.0,0.0
16,9,0.07,20000.0,20000.0,0.100502765873477,0.11032833926988787,9.39607372995654,"OrderedDict([(2024, 0.1057267000000004)])",,49.0,1.803901126290478,低于平均,0.1266118378341267,0.018250021413406897,0.05600471782332267,inf,1.3524009969939454,2.0,1.0,0.0
16,9,0.08000000000000002,20000.0,20000.0,0.10200770125204627,0.1120697242414006,8.280953806245636,"OrderedDict([(2024, 0.10739200000000015)])",,49.0,1.8668806684298362,低于平均,0.11563178793463348,0.014620640855133631,0.061468678909936306,inf,1.5589295831411465,2.0,1.0,0.0
16,9,0.09000000000000001,20000.0,20000.0,0.08940427422606655,0.0975700224656991,6.419037144428335,"OrderedDict([(2024, 0.09352265000000015)])",,49.0,2.0638998927028624,平均水平,0.09409616370837127,0.00924575124644773,0.06525981819670701,inf,1.7162712834775893,2.0,1.0,0.0
16,9,0.1,20000.0,20000.0,0.07798593242225034,0.08459700237411275,6.0030964390950405,"OrderedDict([(2024, 0.08110745000000019)])",,61.0,0.0,很差,0.09113086316587739,0.009132838073172451,0.05897322881786111,inf,1.6347246835577478,,,
16,9,0.11000000000000001,20000.0,20000.0,0.07446631151393254,0.08062916513553595,6.317050047402824,"OrderedDict([(2024, 0.07730905000000021)])",,61.0,0.0,很差,0.08776075098521373,0.009206691837787054,0.05839053430647298,inf,1.4699034594881837,,,
16,9,0.12000000000000001,20000.0,20000.0,0.04511336540253684,0.04809848325527714,5.245064335526962,"OrderedDict([(2024, 0.04614644999999995)])",,61.0,0.0,很差,0.06521435223107809,0.0026909424667248454,0.04741265946194227,inf,1.0701382805320474,,,
16,9,0.13,20000.0,20000.0,0.04740487176148821,0.05060243867884499,5.232729054385105,"OrderedDict([(2024, 0.04854644999999991)])",,61.0,0.0,很差,0.06491587823809868,0.002666052837629408,0.04992798257797512,inf,1.128523549831071,,,
16,9,0.14,20000.0,20000.0,0.07025047370701243,0.07589555140578517,3.983687273088974,"OrderedDict([(2024, 0.07277685000000012)])",,61.0,0.0,很差,0.06167064017093459,0.0024200677955104628,0.07665273370139236,inf,2.2509701280306325,,,
16,10,0.05,20000.0,20000.0,0.11682226315114604,0.12935833849046516,14.50336071695295,"OrderedDict([(2024, 0.12391965000000038)])",,49.0,1.6184777313505774,低于平均,0.18535418443817503,0.04582737680639734,0.04708188766219434,inf,1.007620168823517,2.0,1.0,0.0
16,10,0.060000000000000005,20000.0,20000.0,0.10540842950993948,0.11601482702730426,11.122728404281803,"OrderedDict([(2024, 0.11116435000000013)])",,49.0,1.7799102904043267,低于平均,0.14814197062537657,0.02764622935654553,0.05127510721738253,inf,1.1965555940088755,2.0,1.0,0.0
16,10,0.07,20000.0,20000.0,0.100502765873477,0.11032833926988787,9.39607372995654,"OrderedDict([(2024, 0.1057267000000004)])",,49.0,1.803901126290478,低于平均,0.1266118378341267,0.018250021413406897,0.05600471782332267,inf,1.3524009969939454,2.0,1.0,0.0
16,10,0.08000000000000002,20000.0,20000.0,0.10200770125204627,0.1120697242414006,8.280953806245636,"OrderedDict([(2024, 0.10739200000000015)])",,49.0,1.8668806684298362,低于平均,0.11563178793463348,0.014620640855133631,0.061468678909936306,inf,1.5589295831411465,2.0,1.0,0.0
16,10,0.09000000000000001,20000.0,20000.0,0.08940427422606655,0.0975700224656991,6.419037144428335,"OrderedDict([(2024, 0.09352265000000015)])",,49.0,2.0638998927028624,平均水平,0.09409616370837127,0.00924575124644773,0.06525981819670701,inf,1.7162712834775893,2.0,1.0,0.0
16,10,0.1,20000.0,20000.0,0.07798593242225034,0.08459700237411275,6.0030964390950405,"OrderedDict([(2024, 0.08110745000000019)])",,61.0,0.0,很差,0.09113086316587739,0.009132838073172451,0.05897322881786111,inf,1.6347246835577478,,,
16,10,0.11000000000000001,20000.0,20000.0,0.07446631151393254,0.08062916513553595,6.317050047402824,"OrderedDict([(2024, 0.07730905000000021)])",,61.0,0.0,很差,0.08776075098521373,0.009206691837787054,0.05839053430647298,inf,1.4699034594881837,,,
16,10,0.12000000000000001,20000.0,20000.0,0.04511336540253684,0.04809848325527714,5.245064335526962,"OrderedDict([(2024, 0.04614644999999995)])",,61.0,0.0,很差,0.06521435223107809,0.0026909424667248454,0.04741265946194227,inf,1.0701382805320474,,,
16,10,0.13,20000.0,20000.0,0.04740487176148821,0.05060243867884499,5.232729054385105,"OrderedDict([(2024, 0.04854644999999991)])",,61.0,0.0,很差,0.06491587823809868,0.002666052837629408,0.04992798257797512,inf,1.128523549831071,,,
16,10,0.14,20000.0,20000.0,0.07025047370701243,0.07589555140578517,3.983687273088974,"OrderedDict([(2024, 0.07277685000000012)])",,61.0,0.0,很差,0.06167064017093459,0.0024200677955104628,0.07665273370139236,inf,2.2509701280306325,,,
16,11,0.05,20000.0,20000.0,0.11682226315114604,0.12935833849046516,14.50336071695295,"OrderedDict([(2024, 0.12391965000000038)])",,49.0,1.6184777313505774,低于平均,0.18535418443817503,0.04582737680639734,0.04708188766219434,inf,1.007620168823517,2.0,1.0,0.0
16,11,0.060000000000000005,20000.0,20000.0,0.10540842950993948,0.11601482702730426,11.122728404281803,"OrderedDict([(2024, 0.11116435000000013)])",,49.0,1.7799102904043267,低于平均,0.14814197062537657,0.02764622935654553,0.05127510721738253,inf,1.1965555940088755,2.0,1.0,0.0
16,11,0.07,20000.0,20000.0,0.100502765873477,0.11032833926988787,9.39607372995654,"OrderedDict([(2024, 0.1057267000000004)])",,49.0,1.803901126290478,低于平均,0.1266118378341267,0.018250021413406897,0.05600471782332267,inf,1.3524009969939454,2.0,1.0,0.0
16,11,0.08000000000000002,20000.0,20000.0,0.10200770125204627,0.1120697242414006,8.280953806245636,"OrderedDict([(2024, 0.10739200000000015)])",,49.0,1.8668806684298362,低于平均,0.11563178793463348,0.014620640855133631,0.061468678909936306,inf,1.5589295831411465,2.0,1.0,0.0
16,11,0.09000000000000001,20000.0,20000.0,0.08940427422606655,0.0975700224656991,6.419037144428335,"OrderedDict([(2024, 0.09352265000000015)])",,49.0,2.0638998927028624,平均水平,0.09409616370837127,0.00924575124644773,0.06525981819670701,inf,1.7162712834775893,2.0,1.0,0.0
16,11,0.1,20000.0,20000.0,0.07798593242225034,0.08459700237411275,6.0030964390950405,"OrderedDict([(2024, 0.08110745000000019)])",,61.0,0.0,很差,0.09113086316587739,0.009132838073172451,0.05897322881786111,inf,1.6347246835577478,,,
16,11,0.11000000000000001,20000.0,20000.0,0.07446631151393254,0.08062916513553595,6.317050047402824,"OrderedDict([(2024, 0.07730905000000021)])",,61.0,0.0,很差,0.08776075098521373,0.009206691837787054,0.05839053430647298,inf,1.4699034594881837,,,
16,11,0.12000000000000001,20000.0,20000.0,0.04511336540253684,0.04809848325527714,5.245064335526962,"OrderedDict([(2024, 0.04614644999999995)])",,61.0,0.0,很差,0.06521435223107809,0.0026909424667248454,0.04741265946194227,inf,1.0701382805320474,,,
16,11,0.13,20000.0,20000.0,0.04740487176148821,0.05060243867884499,5.232729054385105,"OrderedDict([(2024, 0.04854644999999991)])",,61.0,0.0,很差,0.06491587823809868,0.002666052837629408,0.04992798257797512,inf,1.128523549831071,,,
16,11,0.14,20000.0,20000.0,0.07025047370701243,0.07589555140578517,3.983687273088974,"OrderedDict([(2024, 0.07277685000000012)])",,61.0,0.0,很差,0.06167064017093459,0.0024200677955104628,0.07665273370139236,inf,2.2509701280306325,,,
16,12,0.05,20000.0,20000.0,0.09449603029271678,0.10340496870603821,13.751555887478217,"OrderedDict([(2024, 0.09910480000000033)])",,49.0,1.6792070498396112,低于平均,0.16900584922283077,0.0377659981744066,0.04191097421965653,inf,0.8246525721151512,2.0,1.0,0.0
16,12,0.060000000000000005,20000.0,20000.0,0.07876653987153832,0.08547899060319523,10.37092357480707,"OrderedDict([(2024, 0.0819517000000003)])",,49.0,1.9606342119385227,平均水平,0.13037803309174562,0.018893803238352654,0.043681203549764486,inf,0.9096468523067246,2.0,1.0,0.0
16,12,0.07,20000.0,20000.0,0.06777018430953712,0.0731203345768522,8.412008591837754,"OrderedDict([(2024, 0.07011935000000014)])",,49.0,2.0973828278446027,平均水平,0.10640814737152146,0.011160901085164794,0.04508908398174749,inf,0.9585663782502698,2.0,1.0,0.0
16,12,0.08000000000000002,20000.0,20000.0,0.07873663975341223,0.0854451940243345,7.836974957597525,"OrderedDict([(2024, 0.08191935000000039)])",,49.0,2.0732278829233914,平均水平,0.10164634327296311,0.010935749522665747,0.053974601368397074,inf,1.223430936183929,2.0,1.0,0.0
16,12,0.09000000000000001,20000.0,20000.0,0.08940427422606655,0.0975700224656991,6.419037144428335,"OrderedDict([(2024, 0.09352265000000015)])",,49.0,2.0638998927028624,平均水平,0.09409616370837127,0.00924575124644773,0.06525981819670701,inf,1.7162712834775893,2.0,1.0,0.0
16,12,0.1,20000.0,20000.0,0.04529845619851161,0.04830051236211545,5.42875692953104,"OrderedDict([(2024, 0.046340100000000106)])",,61.0,0.0,很差,0.07497808501619639,0.005435955444823982,0.04196244860806428,inf,0.9979444702916367,,,
16,12,0.11000000000000001,20000.0,20000.0,0.04070048313804632,0.04329327573664313,5.992714934384511,"OrderedDict([(2024, 0.04154010000000019)])",,78.0,0.0,很差,0.07394838342373539,0.005496785396246596,0.038402404517725953,inf,0.8016665128773196,,,
16,12,0.12000000000000001,20000.0,20000.0,0.04511336540253684,0.04809848325527714,5.245064335526962,"OrderedDict([(2024, 0.04614644999999995)])",,61.0,0.0,很差,0.06521435223107809,0.0026909424667248454,0.04741265946194227,inf,1.0701382805320474,,,
