2024-12-09,-0.004777
2024-12-10,-0.003397
2024-12-11,-0.001408
2024-12-12,-0.000074
2024-12-13,-0.007458
2024-12-16,-0.003888
2024-12-17,-0.008444
2024-12-18,0.000681
2024-12-19,0.001135
2024-12-20,0.000453
2024-12-23,-0.014501
2024-12-24,0.005518
2024-12-25,0.002515
2024-12-26,-0.006386
2024-12-27,-0.002984
2024-12-30,0.000729
2024-12-31,-0.018099
2025-01-02,-0.015621
2025-01-03,-0.000040
2025-01-06,0.009918
2025-01-07,-0.008249
2025-01-08,-0.000792
2025-01-09,-0.002775
2025-01-10,-0.019081
2025-01-13,0.004863
2025-01-14,0.020568
2025-01-15,-0.007113
2025-01-16,0.003184
2025-01-17,0.012299
2025-01-20,0.013325
2025-01-21,-0.003868
2025-01-22,-0.008930
2025-01-23,0.010186
2025-01-24,0.004266
2025-01-27,-0.008109
