股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
绿色电力,399438,2015-03-04,2215.96,2219.94,2230.89,2202.5,12274948,7919850496.0,1.28,0.35,7.73,0.44
绿色电力,399438,2015-03-05,2210.39,2168.23,2210.39,2155.22,13276604,8587053568.0,2.49,-2.33,-51.71,0.47
绿色电力,399438,2015-03-06,2168.32,2180.47,2194.87,2164.56,11786499,7332536064.0,1.4,0.56,12.24,0.42
绿色电力,399438,2015-03-09,2170.65,2215.85,2216.16,2151.27,12782299,8376975360.0,2.98,1.62,35.38,0.46
绿色电力,399438,2015-03-10,2210.32,2229.63,2241.47,2206.81,14910459,10353528320.0,1.56,0.62,13.78,0.53
绿色电力,399438,2015-03-11,2227.08,2217.27,2246.02,2208.82,13579131,9466132224.0,1.67,-0.55,-12.36,0.49
绿色电力,399438,2015-03-12,2225.1,2242.05,2242.21,2217.61,15759274,10161563648.0,1.11,1.12,24.78,0.56
绿色电力,399438,2015-03-13,2246.75,2261.22,2262.91,2238.37,15026816,9907226880.0,1.09,0.86,19.17,0.54
绿色电力,399438,2015-03-16,2269.61,2312.98,2313.7,2262.93,20601285,14319438848.0,2.25,2.29,51.76,0.74
绿色电力,399438,2015-03-17,2321.29,2360.08,2376.26,2317.33,30272668,19954719232.0,2.55,2.04,47.1,1.08
绿色电力,399438,2015-03-18,2366.24,2398.56,2398.56,2357.88,27738026,18820103680.0,1.72,1.63,38.48,0.99
绿色电力,399438,2015-03-19,2397.06,2436.22,2437.86,2371.19,32313732,22626541312.0,2.78,1.57,37.66,1.15
绿色电力,399438,2015-03-20,2442.19,2454.0,2465.11,2417.4,27783168,20604986112.0,1.96,0.73,17.78,0.99
绿色电力,399438,2015-03-23,2483.42,2529.87,2530.01,2483.42,36143411,26392096768.0,1.9,3.09,75.87,1.29
绿色电力,399438,2015-03-24,2534.29,2523.12,2563.25,2462.63,38885719,28849021696.0,3.98,-0.27,-6.75,1.39
绿色电力,399438,2015-03-25,2513.22,2464.15,2513.22,2454.09,26569900,19707064320.0,2.34,-2.34,-58.97,0.95
绿色电力,399438,2015-03-26,2461.31,2472.03,2498.6,2444.83,22297717,16873425664.0,2.18,0.32,7.88,0.8
绿色电力,399438,2015-03-27,2471.92,2467.15,2482.02,2453.67,17041144,12911558656.0,1.15,-0.2,-4.88,0.61
绿色电力,399438,2015-03-30,2475.6,2525.12,2530.53,2473.61,25863773,19232220672.0,2.31,2.35,57.97,0.92
绿色电力,399438,2015-03-31,2538.91,2487.72,2549.46,2481.65,24058435,18221401088.0,2.69,-1.48,-37.4,0.86
绿色电力,399438,2015-04-01,2484.39,2525.42,2532.09,2482.49,22233891,16673255680.0,1.99,1.52,37.7,0.79
绿色电力,399438,2015-04-02,2528.92,2537.7,2541.26,2505.05,27429070,21495377920.0,1.43,0.49,12.28,0.98
绿色电力,399438,2015-04-03,2529.88,2568.88,2569.44,2516.21,28350464,22340594176.0,2.1,1.23,31.18,1.01
绿色电力,399438,2015-04-07,2579.3,2627.57,2627.57,2573.65,37004780,28399175424.0,2.1,2.28,58.69,1.32
绿色电力,399438,2015-04-08,2635.58,2608.66,2639.3,2564.98,31353143,25083710208.0,2.83,-0.72,-18.91,1.12
绿色电力,399438,2015-04-09,2601.82,2575.48,2607.87,2507.05,31430315,25919295488.0,3.86,-1.27,-33.18,1.12
绿色电力,399438,2015-04-10,2560.61,2604.7,2609.48,2550.72,24792921,21099048448.0,2.28,1.13,29.22,0.89
绿色电力,399438,2015-04-13,2611.71,2665.51,2666.53,2600.21,32630243,25921577472.0,2.55,2.33,60.81,1.17
绿色电力,399438,2015-04-14,2668.45,2794.64,2825.76,2643.94,51628460,40437365760.0,6.82,4.84,129.13,1.84
绿色电力,399438,2015-04-15,2802.0,2701.54,2802.0,2696.98,48348380,35564807936.0,3.76,-3.33,-93.1,1.73
绿色电力,399438,2015-04-16,2685.33,2780.94,2781.65,2649.16,33862180,27082315520.0,4.9,2.94,79.4,1.21
绿色电力,399438,2015-04-17,2800.16,2847.14,2890.77,2800.16,49391199,41530545152.0,3.26,2.38,66.2,1.76
绿色电力,399438,2015-04-20,2819.66,2831.63,2934.15,2764.62,54742364,45173400832.0,5.95,-0.54,-15.51,1.96
绿色电力,399438,2015-04-21,2842.37,2896.74,2896.74,2805.68,36082040,30400594688.0,3.22,2.3,65.11,1.29
绿色电力,399438,2015-04-22,2929.33,3059.83,3069.99,2929.33,53573791,47379076352.0,4.86,5.63,163.09,1.91
绿色电力,399438,2015-04-23,3087.42,3067.64,3098.41,3030.48,50305766,45988596736.0,2.22,0.26,7.81,1.8
绿色电力,399438,2015-04-24,3016.29,3020.74,3068.54,2976.54,36627397,33031404544.0,3.0,-1.53,-46.9,1.31
绿色电力,399438,2015-04-27,3033.73,3096.05,3100.14,3020.27,42638583,38825061376.0,2.64,2.49,75.31,1.52
绿色电力,399438,2015-04-28,3089.51,3011.32,3097.41,2984.2,42717941,39209200384.0,3.66,-2.74,-84.73,1.53
绿色电力,399438,2015-04-29,2990.2,3011.43,3032.85,2937.97,29478538,26435302144.0,3.15,0.0,0.11,1.05
绿色电力,399438,2015-04-30,3018.12,3116.66,3160.44,3018.04,49028585,42623086336.0,4.73,3.49,105.23,1.75
绿色电力,399438,2015-05-04,3123.13,3364.61,3364.61,3112.2,57349980,56245228544.0,8.1,7.96,247.95,2.05
绿色电力,399438,2015-05-05,3436.75,3163.02,3439.54,3159.4,74574600,69678280704.0,8.33,-5.99,-201.59,2.66
绿色电力,399438,2015-05-06,3133.11,3057.12,3217.88,3007.55,46339400,41927987712.0,6.65,-3.35,-105.9,1.66
绿色电力,399438,2015-05-07,3012.73,2853.9,3025.7,2850.28,33659843,28146571264.0,5.74,-6.65,-203.22,1.2
绿色电力,399438,2015-05-08,2882.07,2926.37,2926.8,2839.18,30423889,25011898624.0,3.07,2.54,72.47,1.09
绿色电力,399438,2015-05-11,2965.72,3054.58,3054.73,2946.68,33785876,30165967360.0,3.69,4.38,128.21,1.21
绿色电力,399438,2015-05-12,3073.92,3203.54,3213.83,3055.4,46246262,41255185152.0,5.19,4.88,148.96,1.65
绿色电力,399438,2015-05-13,3219.16,3117.65,3219.16,3097.85,39919836,36565997568.0,3.79,-2.68,-85.89,1.43
绿色电力,399438,2015-05-14,3113.53,3169.87,3226.11,3101.23,35940896,33026152192.0,4.01,1.67,52.22,1.28
绿色电力,399438,2015-05-15,3165.55,3102.45,3165.55,3056.03,33627574,32063576576.0,3.46,-2.13,-67.42,1.2
绿色电力,399438,2015-05-18,3082.14,3077.35,3133.95,3073.1,28847125,28832785408.0,1.96,-0.81,-25.1,1.03
绿色电力,399438,2015-05-19,3075.03,3150.18,3153.47,3069.84,27308421,26345132288.0,2.72,2.37,72.83,0.98
绿色电力,399438,2015-05-20,3155.22,3163.37,3209.75,3151.41,32679753,31465059584.0,1.85,0.42,13.19,1.17
绿色电力,399438,2015-05-21,3164.8,3214.31,3214.39,3129.2,31088102,30170981120.0,2.69,1.61,50.94,1.11
绿色电力,399438,2015-05-22,3246.65,3302.47,3303.17,3227.51,42725716,40751411712.0,2.35,2.74,88.16,1.53
绿色电力,399438,2015-05-25,3314.51,3436.7,3439.72,3309.69,51221932,51107363840.0,3.94,4.06,134.23,1.83
绿色电力,399438,2015-05-26,3457.86,3498.06,3503.71,3386.38,53172726,54013220096.0,3.41,1.79,61.36,1.9
绿色电力,399438,2015-05-27,3504.42,3573.65,3573.75,3442.86,51632479,53602545152.0,3.74,2.16,75.59,1.84
绿色电力,399438,2015-05-28,3581.62,3363.59,3684.88,3362.67,65501391,67031917824.0,9.02,-5.88,-210.06,2.34
绿色电力,399438,2015-05-29,3357.37,3367.68,3436.62,3178.72,49000525,48441683456.0,7.67,0.12,4.09,1.75
绿色电力,399438,2015-06-01,3420.45,3603.06,3605.11,3420.45,42092615,43598211328.0,5.48,6.99,235.38,1.5
绿色电力,399438,2015-06-02,3678.07,3702.41,3704.04,3614.04,43268631,46937289984.0,2.5,2.76,99.35,1.55
绿色电力,399438,2015-06-03,3732.72,3635.28,3735.13,3573.52,45852401,52739071744.0,4.36,-1.81,-67.13,1.64
绿色电力,399438,2015-06-04,3637.23,3656.92,3657.52,3394.34,41430794,46331571968.0,7.24,0.6,21.64,1.48
绿色电力,399438,2015-06-05,3726.35,3778.45,3795.05,3655.76,57510717,64305556224.0,3.81,3.32,121.53,2.05
绿色电力,399438,2015-06-08,3793.96,3839.47,3844.79,3722.45,57706476,63211091968.0,3.24,1.61,61.02,2.06
绿色电力,399438,2015-06-09,3855.21,3938.19,3945.72,3800.81,55780227,63114871808.0,3.77,2.57,98.72,1.99
绿色电力,399438,2015-06-10,3877.39,3873.25,3923.46,3825.04,42314910,49618641152.0,2.5,-1.65,-64.94,1.51
绿色电力,399438,2015-06-11,3857.15,3852.97,3875.77,3814.32,34704295,40637535488.0,1.59,-0.52,-20.28,1.24
绿色电力,399438,2015-06-12,3873.6,3958.0,3965.52,3858.3,44838510,50978669312.0,2.78,2.73,105.03,1.6
绿色电力,399438,2015-06-15,3978.32,3932.13,3999.31,3895.88,48816461,54430850304.0,2.61,-0.65,-25.87,1.74
绿色电力,399438,2015-06-16,3895.94,3770.27,3913.45,3745.49,35019837,38063020800.0,4.27,-4.12,-161.86,1.25
绿色电力,399438,2015-06-17,3775.86,3967.5,3973.51,3714.85,48782408,51133599232.0,6.86,5.23,197.23,1.74
绿色电力,399438,2015-06-18,3978.12,3848.18,4014.61,3845.56,51339387,55848425472.0,4.26,-3.01,-119.32,1.83
绿色电力,399438,2015-06-19,3750.5,3619.81,3792.35,3619.35,34662251,36509497088.0,4.5,-5.93,-228.37,1.24
绿色电力,399438,2015-06-23,3614.54,3706.44,3707.06,3427.31,39045850,41725891328.0,7.73,2.39,86.63,1.4
绿色电力,399438,2015-06-24,3745.79,3894.93,3931.92,3745.79,53907855,54699369728.0,5.02,5.09,188.49,1.93
绿色电力,399438,2015-06-25,3897.23,3825.64,3958.11,3766.51,55241423,57868285696.0,4.92,-1.78,-69.29,1.97
绿色电力,399438,2015-06-26,3697.12,3556.22,3757.56,3540.8,40122025,38806738688.0,5.67,-7.04,-269.42,1.43
绿色电力,399438,2015-06-29,3654.11,3475.48,3661.3,3328.42,47487173,45222697728.0,9.36,-2.27,-80.74,1.7
绿色电力,399438,2015-06-30,3428.83,3571.02,3576.29,3253.31,45262159,42043669760.0,9.29,2.75,95.54,1.62
绿色电力,399438,2015-07-01,3535.16,3362.47,3602.99,3361.95,36072649,34367564288.0,6.75,-5.84,-208.55,1.29
绿色电力,399438,2015-07-02,3351.16,3131.77,3359.34,3129.06,32517604,26648301056.0,6.85,-6.86,-230.7,1.16
绿色电力,399438,2015-07-03,3006.96,2921.21,3120.21,2916.35,29404126,22037506560.0,6.51,-6.72,-210.56,1.05
绿色电力,399438,2015-07-06,3112.94,2910.43,3112.94,2774.04,40961323,31308259328.0,11.6,-0.37,-10.78,1.46
绿色电力,399438,2015-07-07,2832.71,2817.87,2866.04,2738.55,38053828,27238927360.0,4.38,-3.18,-92.56,1.36
绿色电力,399438,2015-07-08,2642.45,2648.01,2688.08,2638.25,27230495,19195989248.0,1.77,-6.03,-169.86,0.97
绿色电力,399438,2015-07-09,2621.26,2802.06,2802.06,2586.23,36536141,23018003712.0,8.15,5.82,154.05,1.31
绿色电力,399438,2015-07-10,2870.35,2975.14,2975.14,2866.06,26241150,19256604416.0,3.89,6.18,173.08,0.94
绿色电力,399438,2015-07-13,3069.96,3147.74,3150.81,3026.54,38546719,30518610176.0,4.18,5.8,172.6,1.38
绿色电力,399438,2015-07-14,3142.43,3100.06,3238.05,3076.81,41166711,34109195264.0,5.12,-1.51,-47.68,1.47
绿色电力,399438,2015-07-15,3053.49,2903.64,3061.69,2900.3,30186743,23250709248.0,5.21,-6.34,-196.42,1.08
绿色电力,399438,2015-07-16,2873.27,2952.69,3015.6,2815.16,26633936,21237359872.0,6.9,1.69,49.05,0.95
绿色电力,399438,2015-07-17,2967.51,3074.21,3100.3,2967.51,25601309,21061919232.0,4.5,4.12,121.52,0.91
绿色电力,399438,2015-07-20,3080.09,3100.34,3150.37,3041.96,27387176,23181606656.0,3.53,0.85,26.13,0.98
绿色电力,399438,2015-07-21,3051.95,3107.04,3140.18,3034.02,24944253,20761059072.0,3.42,0.22,6.7,0.89
绿色电力,399438,2015-07-22,3088.68,3152.36,3168.14,3036.59,33074492,28433409792.0,4.23,1.46,45.32,1.18
绿色电力,399438,2015-07-23,3139.17,3206.31,3219.16,3129.83,34340824,30029291776.0,2.83,1.71,53.95,1.23
绿色电力,399438,2015-07-24,3214.92,3173.46,3284.01,3140.98,40861632,35539789568.0,4.46,-1.02,-32.85,1.46
绿色电力,399438,2015-07-27,3103.94,2940.58,3180.03,2940.51,30982380,25683499008.0,7.55,-7.34,-232.88,1.11
绿色电力,399438,2015-07-28,2843.98,2924.74,2980.61,2778.23,31002861,23586694656.0,6.88,-0.54,-15.84,1.11
绿色电力,399438,2015-07-29,2949.36,3062.67,3064.02,2911.83,23855550,18718478336.0,5.2,4.72,137.93,0.85
绿色电力,399438,2015-07-30,3055.42,2988.2,3103.24,2973.45,26252993,22104246784.0,4.24,-2.43,-74.47,0.94
绿色电力,399438,2015-07-31,2952.93,2978.45,3012.59,2944.09,18272671,14936790784.0,2.29,-0.33,-9.75,0.65
绿色电力,399438,2015-08-03,2947.19,2981.16,2982.02,2902.22,18517250,14627405824.0,2.68,0.09,2.71,0.66
绿色电力,399438,2015-08-04,2983.89,3086.62,3087.2,2972.86,19024936,15631458816.0,3.84,3.54,105.46,0.68
绿色电力,399438,2015-08-05,3079.59,3027.61,3097.86,3016.25,17179248,14610667520.0,2.64,-1.91,-59.01,0.61
绿色电力,399438,2015-08-06,2985.39,3007.58,3042.36,2976.71,14971189,11019392000.0,2.17,-0.66,-20.03,0.53
绿色电力,399438,2015-08-07,3026.19,3073.24,3079.08,3026.19,19695170,15498519552.0,1.76,2.18,65.66,0.7
绿色电力,399438,2015-08-10,3115.04,3216.15,3232.42,3109.68,33762126,28458899456.0,3.99,4.65,142.91,1.21
绿色电力,399438,2015-08-11,3225.85,3214.23,3248.62,3197.44,32572360,29182084608.0,1.59,-0.06,-1.92,1.16
绿色电力,399438,2015-08-12,3186.43,3202.56,3235.09,3180.63,27389283,23591409664.0,1.69,-0.36,-11.67,0.98
绿色电力,399438,2015-08-13,3197.83,3316.83,3317.46,3197.83,32520355,30600394240.0,3.74,3.57,114.27,1.16
绿色电力,399438,2015-08-14,3361.11,3351.04,3396.31,3335.4,37622046,36673939968.0,1.84,1.03,34.21,1.34
绿色电力,399438,2015-08-17,3358.08,3433.29,3451.62,3344.81,34567336,35572911872.0,3.19,2.45,82.25,1.24
绿色电力,399438,2015-08-18,3448.9,3185.51,3449.21,3182.59,40547260,39508659968.0,7.77,-7.22,-247.78,1.45
绿色电力,399438,2015-08-19,3089.06,3252.71,3273.73,3041.57,33993933,30867302656.0,7.29,2.11,67.2,1.21
绿色电力,399438,2015-08-20,3212.14,3154.57,3251.28,3154.57,27623807,26622880000.0,2.97,-3.02,-98.14,0.99
绿色电力,399438,2015-08-21,3110.62,3036.14,3146.13,3021.73,22509802,19593197312.0,3.94,-3.75,-118.43,0.8
绿色电力,399438,2015-08-24,2935.48,2836.18,2943.76,2836.18,17620328,12894124800.0,3.54,-6.59,-199.96,0.63
绿色电力,399438,2015-08-25,2669.93,2664.77,2724.96,2662.72,17423716,12074102784.0,2.19,-6.04,-171.41,0.62
绿色电力,399438,2015-08-26,2675.65,2600.75,2744.38,2563.16,25266078,16627367936.0,6.8,-2.4,-64.02,0.9
绿色电力,399438,2015-08-27,2642.7,2686.17,2687.09,2581.4,20084595,13142498048.0,4.06,3.28,85.42,0.72
绿色电力,399438,2015-08-28,2713.57,2814.45,2820.82,2695.65,23665693,17287854592.0,4.66,4.78,128.28,0.85
绿色电力,399438,2015-08-31,2803.32,2821.97,2832.05,2738.13,24708483,18419811328.0,3.34,0.27,7.52,0.88
绿色电力,399438,2015-09-01,2789.67,2802.45,2841.62,2701.44,25465163,18413974528.0,4.97,-0.69,-19.52,0.91
绿色电力,399438,2015-09-02,2700.64,2816.7,2849.22,2696.32,27297579,19494201600.0,5.46,0.51,14.25,0.98
绿色电力,399438,2015-09-07,2821.13,2749.94,2888.68,2742.81,18470447,13494424576.0,5.18,-2.37,-66.76,0.66
绿色电力,399438,2015-09-08,2735.07,2813.41,2813.61,2690.08,13713563,9633235200.0,4.49,2.31,63.47,0.49
绿色电力,399438,2015-09-09,2819.18,2862.88,2876.19,2810.41,18702897,14214094848.0,2.34,1.76,49.47,0.67
绿色电力,399438,2015-09-10,2829.33,2804.9,2855.47,2800.49,15912053,12077664768.0,1.92,-2.03,-57.98,0.57
绿色电力,399438,2015-09-11,2793.15,2788.94,2816.18,2762.73,10104274,7533108224.0,1.91,-0.57,-15.96,0.36
绿色电力,399438,2015-09-14,2811.23,2682.7,2817.77,2636.86,15687260,11189193984.0,6.49,-3.81,-106.24,0.56
绿色电力,399438,2015-09-15,2632.75,2573.34,2664.4,2566.1,10985861,7279860224.0,3.66,-4.08,-109.36,0.39
绿色电力,399438,2015-09-16,2573.33,2701.17,2718.85,2570.22,13047047,8761839104.0,5.78,4.97,127.83,0.47
绿色电力,399438,2015-09-17,2698.13,2642.9,2740.33,2642.81,15684680,10966049792.0,3.61,-2.16,-58.27,0.56
绿色电力,399438,2015-09-18,2653.59,2617.12,2653.59,2595.67,8911632,6106168064.0,2.19,-0.98,-25.78,0.32
绿色电力,399438,2015-09-21,2565.18,2632.0,2632.36,2560.07,11722463,8362458368.0,2.76,0.57,14.88,0.42
绿色电力,399438,2015-09-22,2607.02,2606.44,2625.65,2590.31,12184343,8742483200.0,1.34,-0.97,-25.56,0.44
绿色电力,399438,2015-09-23,2557.12,2538.88,2579.17,2533.21,11652320,8739300096.0,1.76,-2.59,-67.56,0.42
绿色电力,399438,2015-09-24,2534.92,2555.17,2564.44,2523.95,19603678,15382934528.0,1.59,0.64,16.29,0.7
绿色电力,399438,2015-09-25,2544.67,2497.2,2570.6,2487.18,18534093,13735552768.0,3.26,-2.27,-57.97,0.66
绿色电力,399438,2015-09-28,2500.47,2502.48,2509.62,2463.25,13482305,9568467456.0,1.86,0.21,5.28,0.48
绿色电力,399438,2015-09-29,2468.06,2448.57,2485.05,2445.08,10797589,7602882304.0,1.6,-2.15,-53.91,0.39
绿色电力,399438,2015-09-30,2455.96,2448.02,2466.88,2438.32,7692083,5331315712.0,1.17,-0.02,-0.55,0.27
绿色电力,399438,2015-10-08,2514.97,2519.11,2536.27,2500.36,13347092,9753024768.0,1.47,2.9,71.09,0.48
绿色电力,399438,2015-10-09,2518.79,2536.91,2544.85,2505.33,12984176,9285592320.0,1.57,0.71,17.8,0.46
绿色电力,399438,2015-10-12,2544.67,2628.36,2636.21,2540.97,22849073,17027766272.0,3.75,3.6,91.45,0.82
绿色电力,399438,2015-10-13,2615.46,2630.02,2640.86,2601.3,18629093,14244326400.0,1.51,0.06,1.66,0.67
绿色电力,399438,2015-10-14,2623.12,2593.17,2638.12,2593.17,16353415,12544754176.0,1.71,-1.4,-36.85,0.58
绿色电力,399438,2015-10-15,2582.11,2656.51,2657.92,2582.11,19533054,15511878400.0,2.92,2.44,63.34,0.7
绿色电力,399438,2015-10-16,2674.56,2675.8,2686.25,2637.21,22051921,17847492096.0,1.85,0.73,19.29,0.79
绿色电力,399438,2015-10-19,2682.45,2676.54,2699.28,2647.98,20380027,16419922432.0,1.92,0.03,0.74,0.73
绿色电力,399438,2015-10-20,2675.08,2710.67,2710.67,2669.88,20278860,16366250752.0,1.52,1.28,34.13,0.72
绿色电力,399438,2015-10-21,2718.75,2587.97,2739.81,2579.32,29589672,23124119296.0,5.92,-4.53,-122.7,1.06
绿色电力,399438,2015-10-22,2585.2,2648.73,2651.22,2584.22,20337439,16391818496.0,2.59,2.35,60.76,0.73
绿色电力,399438,2015-10-23,2662.95,2682.87,2689.57,2638.48,19898369,16907117568.0,1.93,1.29,34.14,0.71
绿色电力,399438,2015-10-26,2701.7,2685.02,2715.39,2669.62,22983812,19604495104.0,1.71,0.08,2.15,0.82
绿色电力,399438,2015-10-27,2666.86,2676.21,2685.64,2606.67,19082326,15730437120.0,2.94,-0.33,-8.81,0.68
绿色电力,399438,2015-10-28,2661.21,2642.23,2683.69,2634.33,17169662,14029610240.0,1.84,-1.27,-33.98,0.61
绿色电力,399438,2015-10-29,2653.48,2659.98,2674.78,2637.66,16308201,13893679360.0,1.4,0.67,17.75,0.58
绿色电力,399438,2015-10-30,2657.5,2635.7,2658.27,2619.64,14512847,11968995328.0,1.45,-0.91,-24.28,0.52
绿色电力,399438,2015-11-02,2603.52,2593.04,2640.09,2590.57,13485686,10888693248.0,1.88,-1.62,-42.66,0.48
绿色电力,399438,2015-11-03,2597.44,2580.45,2608.62,2571.13,10487018,8407707136.0,1.45,-0.49,-12.59,0.37
绿色电力,399438,2015-11-04,2589.95,2678.24,2678.24,2589.95,17914054,14587625728.0,3.42,3.79,97.79,0.64
绿色电力,399438,2015-11-05,2685.31,2720.22,2764.55,2673.14,30471504,24797490688.0,3.41,1.57,41.98,1.09
绿色电力,399438,2015-11-06,2716.55,2748.77,2752.38,2708.48,21829258,17822769664.0,1.61,1.05,28.55,0.78
绿色电力,399438,2015-11-09,2744.97,2776.74,2795.75,2742.59,25983664,21318423040.0,1.93,1.02,27.97,0.93
绿色电力,399438,2015-11-10,2757.44,2758.44,2771.83,2736.08,19830086,16571209728.0,1.29,-0.66,-18.3,0.71
绿色电力,399438,2015-11-11,2758.58,2778.93,2779.39,2748.46,18912021,15671197696.0,1.12,0.74,20.49,0.68
绿色电力,399438,2015-11-12,2783.66,2760.11,2783.96,2738.02,19222955,16268985856.0,1.65,-0.68,-18.82,0.69
绿色电力,399438,2015-11-13,2750.68,2759.49,2812.37,2747.27,21445869,18455797760.0,2.36,-0.02,-0.62,0.77
绿色电力,399438,2015-11-16,2714.65,2725.35,2725.65,2670.91,17998449,17892781568.0,1.98,-1.24,-34.14,0.64
绿色电力,399438,2015-11-17,2751.99,2745.34,2789.23,2729.62,21637252,20989170944.0,2.19,0.73,19.99,0.77
绿色电力,399438,2015-11-18,2748.65,2698.56,2751.88,2693.25,14417967,12997213440.0,2.14,-1.7,-46.78,0.52
绿色电力,399438,2015-11-19,2698.24,2715.92,2715.92,2674.77,12990019,11280126976.0,1.52,0.64,17.36,0.46
绿色电力,399438,2015-11-20,2712.88,2714.83,2723.17,2698.68,17186660,14996499968.0,0.9,-0.04,-1.09,0.61
