股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
证券公司,399975,2015-08-07,1013.14,1021.99,1036.43,1012.89,11651564,19018636032.0,2.34,1.38,13.9,0.44
证券公司,399975,2015-08-10,1027.94,1095.74,1105.52,1019.13,25573948,43472343552.0,8.45,7.22,73.75,0.98
证券公司,399975,2015-08-11,1084.78,1079.21,1100.37,1075.64,17744622,30890787072.0,2.26,-1.51,-16.53,0.68
证券公司,399975,2015-08-12,1064.97,1075.14,1107.95,1062.58,17246484,29912458496.0,4.2,-0.38,-4.07,0.66
证券公司,399975,2015-08-13,1074.17,1087.84,1092.54,1056.35,14211087,24459604992.0,3.37,1.18,12.7,0.54
证券公司,399975,2015-08-14,1094.98,1098.71,1111.5,1084.77,18652953,32795177728.0,2.46,1.0,10.87,0.71
证券公司,399975,2015-08-17,1091.78,1082.43,1093.66,1068.22,13136004,23066094592.0,2.32,-1.48,-16.28,0.5
证券公司,399975,2015-08-18,1091.67,1007.75,1129.88,1006.28,26691165,47226032896.0,11.42,-6.9,-74.68,1.02
证券公司,399975,2015-08-19,988.65,1021.68,1023.49,965.25,17608519,28638752768.0,5.78,1.38,13.93,0.67
证券公司,399975,2015-08-20,1008.23,973.96,1012.89,973.88,12810178,19860683776.0,3.82,-4.67,-47.72,0.49
证券公司,399975,2015-08-21,959.97,900.93,977.88,898.77,15142517,22767933696.0,8.12,-7.5,-73.03,0.58
证券公司,399975,2015-08-24,860.74,811.94,868.55,811.94,18891580,25094458368.0,6.28,-9.88,-88.99,0.72
证券公司,399975,2015-08-25,744.97,731.89,778.77,731.8,25994829,31186509056.0,5.78,-9.86,-80.05,0.99
证券公司,399975,2015-08-26,730.06,704.66,770.17,690.24,27798457,31854008320.0,10.92,-3.72,-27.23,1.06
证券公司,399975,2015-08-27,727.31,756.64,756.81,700.29,26085466,29786546688.0,8.02,7.38,51.98,1.0
证券公司,399975,2015-08-28,763.45,792.57,794.31,751.29,29168416,35651137024.0,5.69,4.75,35.93,1.11
证券公司,399975,2015-08-31,780.57,772.05,780.57,733.19,27556497,33493938688.0,5.98,-2.59,-20.52,1.05
证券公司,399975,2015-09-01,754.85,787.65,793.72,723.99,32110236,39633191680.0,9.03,2.02,15.6,1.23
证券公司,399975,2015-09-02,749.72,779.67,789.09,748.76,27475194,34115391232.0,5.12,-1.01,-7.98,1.05
证券公司,399975,2015-09-07,777.74,765.87,804.64,764.76,13835212,17369665536.0,5.11,-1.77,-13.8,0.53
证券公司,399975,2015-09-08,758.52,793.51,794.13,742.12,12589186,15445389824.0,6.79,3.61,27.64,0.48
证券公司,399975,2015-09-09,796.93,818.29,828.63,791.1,19348770,24966917632.0,4.73,3.12,24.78,0.74
证券公司,399975,2015-09-10,801.66,795.1,809.39,789.72,11047963,13955341568.0,2.4,-2.83,-23.19,0.42
证券公司,399975,2015-09-11,794.26,790.66,805.86,784.9,8043643,10199173888.0,2.64,-0.56,-4.44,0.31
证券公司,399975,2015-09-14,789.89,750.87,791.24,716.55,18850617,22746255104.0,9.45,-5.03,-39.79,0.72
证券公司,399975,2015-09-15,730.81,713.34,747.85,704.02,10638323,12208753664.0,5.84,-5.0,-37.53,0.41
证券公司,399975,2015-09-16,712.67,766.81,777.87,705.75,13401700,15844263680.0,10.11,7.5,53.47,0.51
证券公司,399975,2015-09-17,758.09,742.18,777.07,742.02,12235208,14809608192.0,4.57,-3.21,-24.63,0.47
证券公司,399975,2015-09-18,750.6,746.61,756.59,740.56,7447971,8878879744.0,2.16,0.6,4.43,0.28
证券公司,399975,2015-09-21,735.44,760.18,762.88,732.2,8104582,9702665728.0,4.11,1.82,13.57,0.31
证券公司,399975,2015-09-22,760.98,788.63,809.64,759.74,16474880,20611260160.0,6.56,3.74,28.45,0.63
证券公司,399975,2015-09-23,772.02,758.7,779.67,758.59,10203222,12423683840.0,2.67,-3.8,-29.93,0.39
证券公司,399975,2015-09-24,764.62,765.37,771.89,758.19,7152339,8721018368.0,1.81,0.88,6.67,0.27
证券公司,399975,2015-09-25,760.21,738.42,764.95,731.16,7711728,9141527040.0,4.41,-3.52,-26.95,0.29
证券公司,399975,2015-09-28,737.16,747.95,748.68,729.94,4997195,5880882944.0,2.54,1.29,9.53,0.19
证券公司,399975,2015-09-29,734.77,741.47,759.13,722.34,8186652,9412512768.0,4.92,-0.87,-6.48,0.31
证券公司,399975,2015-09-30,739.31,744.03,763.11,739.31,8614261,10132006656.0,3.21,0.35,2.56,0.33
证券公司,399975,2015-10-08,793.06,775.26,793.06,774.8,13823367,17077804800.0,2.45,4.2,31.23,0.53
证券公司,399975,2015-10-09,775.12,797.69,802.74,774.21,13406688,16523394560.0,3.68,2.89,22.43,0.51
证券公司,399975,2015-10-12,798.36,843.52,858.78,793.27,21545036,27739682560.0,8.21,5.75,45.83,0.82
证券公司,399975,2015-10-13,830.79,837.82,844.07,828.26,11044874,14159010816.0,1.87,-0.68,-5.7,0.42
证券公司,399975,2015-10-14,833.61,827.9,856.28,827.9,14267414,18528195840.0,3.39,-1.18,-9.92,0.54
证券公司,399975,2015-10-15,825.03,855.03,855.07,824.84,14347249,18307123712.0,3.65,3.28,27.13,0.55
证券公司,399975,2015-10-16,865.34,873.87,885.71,860.8,20936326,28002279936.0,2.91,2.2,18.84,0.8
证券公司,399975,2015-10-19,880.65,895.56,926.42,878.61,23360287,32448026368.0,5.47,2.48,21.69,0.89
证券公司,399975,2015-10-20,891.7,908.39,908.47,880.84,15802000,23585959680.0,3.09,1.43,12.83,0.6
证券公司,399975,2015-10-21,909.04,858.46,910.51,837.28,20814071,29445655040.0,8.06,-5.5,-49.93,0.79
证券公司,399975,2015-10-22,854.38,872.87,872.9,840.15,13143022,18006177792.0,3.81,1.68,14.41,0.5
证券公司,399975,2015-10-23,878.55,887.53,892.26,861.31,14003163,19769498880.0,3.55,1.68,14.66,0.53
证券公司,399975,2015-10-26,911.44,906.48,939.34,898.89,22249413,32409597184.0,4.56,2.14,18.95,0.85
证券公司,399975,2015-10-27,897.38,900.01,903.47,862.54,13206247,18614404864.0,4.52,-0.71,-6.47,0.5
证券公司,399975,2015-10-28,893.03,867.62,900.81,865.58,11075088,15317736448.0,3.91,-3.6,-32.39,0.42
证券公司,399975,2015-10-29,875.93,867.15,878.45,861.59,8955769,12390791936.0,1.94,-0.05,-0.47,0.34
证券公司,399975,2015-10-30,866.02,888.57,912.54,853.34,20112813,28451221248.0,6.83,2.47,21.42,0.77
证券公司,399975,2015-11-02,868.31,861.5,891.32,860.48,13143858,17780192512.0,3.47,-3.05,-27.07,0.5
证券公司,399975,2015-11-03,864.24,864.59,875.18,856.89,11364543,15317106432.0,2.12,0.36,3.09,0.43
证券公司,399975,2015-11-04,870.14,950.95,950.95,869.31,33414965,46767751424.0,9.44,9.99,86.36,1.28
证券公司,399975,2015-11-05,979.68,1024.27,1046.19,979.34,65681167,102636527616.0,7.03,7.71,73.32,2.51
证券公司,399975,2015-11-06,1015.0,1117.86,1125.88,1007.78,62377285,100962406400.0,11.53,9.14,93.59,2.38
证券公司,399975,2015-11-09,1130.44,1104.95,1172.72,1101.78,67117629,114648690688.0,6.35,-1.15,-12.91,2.56
证券公司,399975,2015-11-10,1084.77,1126.87,1185.9,1083.69,56603013,94500708352.0,9.25,1.98,21.92,2.16
证券公司,399975,2015-11-11,1114.11,1152.89,1172.67,1098.37,43832123,73863229440.0,6.59,2.31,26.02,1.67
证券公司,399975,2015-11-12,1148.67,1127.45,1159.49,1113.45,39392099,68692746752.0,3.99,-2.21,-25.44,1.5
证券公司,399975,2015-11-13,1108.91,1138.47,1167.05,1108.39,40212438,68043380736.0,5.2,0.98,11.02,1.54
证券公司,399975,2015-11-16,1101.71,1124.47,1125.67,1098.39,27092721,46648076800.0,2.4,-1.23,-14.0,1.03
证券公司,399975,2015-11-17,1144.65,1135.1,1210.02,1130.55,55396431,98427904000.0,7.07,0.95,10.63,2.12
证券公司,399975,2015-11-18,1132.15,1088.38,1160.69,1079.06,38743522,67997073408.0,7.19,-4.12,-46.72,1.48
证券公司,399975,2015-11-19,1088.84,1115.22,1115.22,1075.6,22361783,38213664512.0,3.64,2.47,26.84,0.85
证券公司,399975,2015-11-20,1111.88,1094.15,1111.88,1084.11,19946932,33841151744.0,2.49,-1.89,-21.07,0.76
证券公司,399975,2015-11-23,1097.13,1079.6,1123.88,1074.68,20588647,34850321408.0,4.5,-1.33,-14.55,0.79
证券公司,399975,2015-11-24,1074.45,1104.1,1117.62,1071.95,21904345,36785166848.0,4.23,2.27,24.5,0.84
证券公司,399975,2015-11-25,1090.03,1109.3,1112.27,1086.87,19660585,33928114688.0,2.3,0.47,5.2,0.75
证券公司,399975,2015-11-26,1121.24,1095.83,1141.27,1095.31,22409505,39249316352.0,4.14,-1.21,-13.47,0.86
证券公司,399975,2015-11-27,1074.19,1002.45,1078.39,1001.88,29770617,48307669248.0,6.98,-8.52,-93.38,1.14
证券公司,399975,2015-11-30,986.03,989.36,1007.99,946.77,25498137,39088382976.0,6.11,-1.31,-13.09,0.97
证券公司,399975,2015-12-01,982.71,986.67,997.41,971.51,14640597,22633613824.0,2.62,-0.27,-2.69,0.56
证券公司,399975,2015-12-02,985.61,1047.31,1055.38,982.76,26502701,41460087808.0,7.36,6.15,60.64,1.01
证券公司,399975,2015-12-03,1039.39,1048.06,1068.28,1030.93,21515136,35244818944.0,3.57,0.07,0.75,0.82
证券公司,399975,2015-12-04,1035.05,1019.85,1038.89,1013.84,15508367,25001348096.0,2.39,-2.69,-28.21,0.59
证券公司,399975,2015-12-07,1015.25,1007.5,1017.91,996.55,11730309,19088797184.0,2.09,-1.21,-12.35,0.45
证券公司,399975,2015-12-08,999.54,990.62,1018.8,988.47,12037909,19267808512.0,3.01,-1.68,-16.88,0.46
证券公司,399975,2015-12-09,985.82,993.19,1007.58,983.51,10315415,16620377344.0,2.43,0.26,2.57,0.39
证券公司,399975,2015-12-10,1000.58,999.5,1044.15,996.5,18175048,29758031616.0,4.8,0.64,6.31,0.69
证券公司,399975,2015-12-11,985.91,1005.02,1024.23,975.53,15128862,24171072512.0,4.87,0.55,5.52,0.58
证券公司,399975,2015-12-14,989.04,1095.36,1095.45,988.88,31869332,55310277888.0,10.6,8.99,90.34,1.22
证券公司,399975,2015-12-15,1090.2,1061.3,1090.2,1057.76,26211701,47524679424.0,2.96,-3.11,-34.06,1.0
证券公司,399975,2015-12-16,1068.69,1065.12,1088.75,1058.81,19727872,35572908032.0,2.82,0.36,3.82,0.75
证券公司,399975,2015-12-17,1078.27,1080.63,1101.52,1067.11,25013777,45819604992.0,3.23,1.46,15.51,0.96
证券公司,399975,2015-12-18,1076.07,1069.92,1086.61,1064.14,16756995,30192620544.0,2.08,-0.99,-10.71,0.64
证券公司,399975,2015-12-21,1065.42,1088.57,1108.79,1064.67,21827658,39722898432.0,4.12,1.74,18.65,0.83
证券公司,399975,2015-12-22,1089.85,1103.66,1110.98,1084.02,21473312,36094763008.0,2.48,1.39,15.09,0.82
证券公司,399975,2015-12-23,1106.94,1125.46,1175.23,1104.25,45863782,83393556480.0,6.43,1.98,21.8,1.75
证券公司,399975,2015-12-24,1112.0,1082.04,1116.58,1063.41,27462033,48520020224.0,4.72,-3.86,-43.42,1.05
证券公司,399975,2015-12-25,1083.68,1086.47,1095.4,1070.58,14306355,24859600128.0,2.29,0.41,4.43,0.55
证券公司,399975,2015-12-28,1098.11,1041.05,1099.93,1041.03,21093989,35977759232.0,5.42,-4.18,-45.42,0.81
证券公司,399975,2015-12-29,1039.89,1055.5,1055.62,1039.89,11067807,19897735168.0,1.51,1.39,14.45,0.42
证券公司,399975,2015-12-30,1055.48,1052.76,1058.4,1036.7,12088348,21313178112.0,2.06,-0.26,-2.74,0.46
证券公司,399975,2015-12-31,1050.55,1038.16,1059.96,1037.88,10915652,19367705344.0,2.1,-1.39,-14.6,0.42
证券公司,399975,2016-01-04,1032.57,940.97,1035.77,940.75,12945572,21114035968.0,9.15,-9.36,-97.19,0.49
证券公司,399975,2016-01-05,903.56,941.72,956.86,898.97,17611191,27160141824.0,6.15,0.08,0.75,0.67
证券公司,399975,2016-01-06,938.99,956.84,961.15,926.24,14073993,22088893696.0,3.71,1.61,15.12,0.54
证券公司,399975,2016-01-07,928.25,866.51,931.3,864.07,4709192,6730648576.0,7.03,-9.44,-90.33,0.18
证券公司,399975,2016-01-08,890.95,889.8,926.27,841.07,23332468,33888049664.0,9.83,2.69,23.29,0.89
证券公司,399975,2016-01-11,862.33,817.41,873.12,816.63,18672102,25986341888.0,6.35,-8.14,-72.39,0.71
证券公司,399975,2016-01-12,830.12,831.04,850.83,822.39,16205262,22590520832.0,3.48,1.67,13.63,0.62
证券公司,399975,2016-01-13,839.7,824.9,851.64,823.58,17470659,24751246080.0,3.38,-0.74,-6.14,0.67
证券公司,399975,2016-01-14,796.43,849.72,851.14,796.43,17160952,23858138368.0,6.63,3.01,24.82,0.66
证券公司,399975,2016-01-15,842.22,822.01,845.53,812.82,14672588,21382995968.0,3.85,-3.26,-27.71,0.56
证券公司,399975,2016-01-18,805.15,825.47,837.92,805.15,10619731,14968684544.0,3.99,0.42,3.46,0.41
证券公司,399975,2016-01-19,826.49,854.49,859.65,821.91,15689843,22974930688.0,4.57,3.52,29.02,0.6
证券公司,399975,2016-01-20,849.79,845.18,859.05,838.89,13230037,19508083712.0,2.36,-1.09,-9.31,0.51
证券公司,399975,2016-01-21,834.57,807.26,856.38,807.26,13195064,19092920064.0,5.81,-4.49,-37.92,0.5
证券公司,399975,2016-01-22,819.2,818.61,825.52,797.14,9652419,13780596224.0,3.52,1.41,11.35,0.37
证券公司,399975,2016-01-25,822.27,821.17,830.39,813.93,8765998,11460141824.0,2.01,0.31,2.56,0.33
证券公司,399975,2016-01-26,809.65,747.06,812.3,745.38,15163448,19615781888.0,8.15,-9.02,-74.11,0.58
证券公司,399975,2016-01-27,749.64,736.55,754.81,708.54,16479089,19943440896.0,6.19,-1.41,-10.51,0.63
证券公司,399975,2016-01-28,730.37,719.2,753.71,716.05,13477670,16437222912.0,5.11,-2.36,-17.35,0.51
证券公司,399975,2016-01-29,723.26,761.39,767.71,722.42,17685177,22052727296.0,6.3,5.87,42.19,0.68
证券公司,399975,2016-02-01,755.83,747.69,758.14,735.33,11602553,14501805312.0,3.0,-1.8,-13.7,0.44
证券公司,399975,2016-02-02,748.08,769.12,775.78,747.81,11549153,14540940800.0,3.74,2.87,21.43,0.44
证券公司,399975,2016-02-03,758.44,764.75,767.8,751.15,9677665,11367498496.0,2.16,-0.57,-4.37,0.37
证券公司,399975,2016-02-04,769.57,777.06,784.95,769.57,11382128,14209117696.0,2.01,1.61,12.31,0.43
证券公司,399975,2016-02-05,764.7,751.29,768.77,751.29,10726058,13185444608.0,2.25,-3.32,-25.77,0.41
证券公司,399975,2016-02-15,724.32,739.96,744.26,724.32,7693689,9042903040.0,2.65,-1.51,-11.33,0.29
证券公司,399975,2016-02-16,747.8,775.83,778.27,747.8,13600386,17423380736.0,4.12,4.85,35.87,0.52
证券公司,399975,2016-02-17,772.46,783.42,784.28,770.08,12516385,16035279872.0,1.83,0.98,7.59,0.48
证券公司,399975,2016-02-18,791.05,782.11,809.4,781.79,14934801,19397773056.0,3.52,-0.17,-1.31,0.57
证券公司,399975,2016-02-19,779.65,787.47,792.3,776.86,9618816,12428506368.0,1.97,0.69,5.36,0.37
证券公司,399975,2016-02-22,800.88,815.84,827.07,792.07,17983326,24577245952.0,4.44,3.6,28.37,0.69
证券公司,399975,2016-02-23,815.63,801.86,815.63,791.72,12498793,17120514816.0,2.93,-1.71,-13.98,0.48
证券公司,399975,2016-02-24,798.01,807.79,808.35,785.03,11487881,15533220608.0,2.91,0.74,5.93,0.44
证券公司,399975,2016-02-25,804.71,735.64,804.71,731.45,16985286,21478573824.0,9.07,-8.93,-72.15,0.65
证券公司,399975,2016-02-26,744.84,742.87,750.57,726.07,11702909,14482894848.0,3.33,0.98,7.23,0.45
证券公司,399975,2016-02-29,737.62,716.98,737.72,695.84,14603234,17202974464.0,5.64,-3.49,-25.89,0.56
证券公司,399975,2016-03-01,720.12,747.53,767.92,712.28,15816961,19548394496.0,7.76,4.26,30.55,0.6
证券公司,399975,2016-03-02,749.47,794.01,796.73,747.23,21756953,28042558208.0,6.62,6.22,46.48,0.83
证券公司,399975,2016-03-03,789.44,789.45,802.47,783.18,18347090,23720603392.0,2.43,-0.57,-4.56,0.7
证券公司,399975,2016-03-04,785.61,794.73,801.08,776.07,22043962,28425448704.0,3.17,0.67,5.28,0.84
证券公司,399975,2016-03-07,803.78,799.64,812.73,794.97,14473024,19253779968.0,2.23,0.62,4.91,0.55
证券公司,399975,2016-03-08,797.22,799.66,799.67,763.17,13808291,17745018880.0,4.56,0.0,0.02,0.53
证券公司,399975,2016-03-09,779.29,789.0,792.51,773.08,11850593,15451089408.0,2.43,-1.33,-10.66,0.45
证券公司,399975,2016-03-10,783.29,763.46,789.7,763.34,8342905,10776174848.0,3.34,-3.24,-25.54,0.32
证券公司,399975,2016-03-11,753.78,774.67,782.83,753.06,10009448,13271950080.0,3.9,1.47,11.21,0.38
证券公司,399975,2016-03-14,783.16,794.08,815.17,779.57,17249646,22933501440.0,4.6,2.51,19.41,0.66
证券公司,399975,2016-03-15,790.53,788.99,792.76,776.93,9823395,12950218240.0,1.99,-0.64,-5.09,0.38
证券公司,399975,2016-03-16,788.26,791.85,800.22,787.81,13917033,17909516288.0,1.57,0.36,2.86,0.53
证券公司,399975,2016-03-17,795.9,814.12,824.15,789.71,18612602,24431318016.0,4.35,2.81,22.27,0.71
证券公司,399975,2016-03-18,818.28,842.84,854.06,816.12,29842408,39810409472.0,4.66,3.53,28.72,1.14
证券公司,399975,2016-03-21,873.29,926.75,927.11,873.06,54649037,76884267008.0,6.41,9.96,83.91,2.09
证券公司,399975,2016-03-22,913.89,899.43,921.98,892.85,37809233,56886317312.0,3.14,-2.95,-27.32,1.44
证券公司,399975,2016-03-23,892.1,914.92,919.21,885.44,29504997,44379954688.0,3.75,1.72,15.49,1.13
证券公司,399975,2016-03-24,895.66,872.8,899.46,872.77,23789112,37184749056.0,2.92,-4.6,-42.12,0.91
证券公司,399975,2016-03-25,870.32,882.05,885.5,869.79,17909259,28484557568.0,1.8,1.06,9.25,0.68
证券公司,399975,2016-03-28,882.82,861.08,892.35,858.88,17043633,25307282176.0,3.79,-2.38,-20.97,0.65
证券公司,399975,2016-03-29,862.71,857.37,872.24,845.87,17634442,26776657664.0,3.06,-0.43,-3.71,0.67
证券公司,399975,2016-03-30,871.33,885.94,888.83,871.0,22042923,33636087552.0,2.08,3.33,28.57,0.84
证券公司,399975,2016-03-31,891.5,888.63,911.48,882.01,23079335,35812363008.0,3.33,0.3,2.69,0.88
证券公司,399975,2016-04-01,883.94,883.09,890.94,864.63,15803800,24342627584.0,2.96,-0.62,-5.54,0.6
证券公司,399975,2016-04-05,879.68,899.78,911.18,878.98,20386188,31429421312.0,3.65,1.89,16.69,0.78
证券公司,399975,2016-04-06,894.06,893.82,903.3,883.95,14294338,21646741760.0,2.15,-0.66,-5.96,0.55
证券公司,399975,2016-04-07,897.95,872.43,900.68,871.94,13553819,21331621632.0,3.22,-2.39,-21.39,0.52
证券公司,399975,2016-04-08,863.32,856.04,864.65,846.22,13812138,21003675136.0,2.11,-1.88,-16.39,0.53
证券公司,399975,2016-04-11,889.73,880.81,900.31,880.6,21767632,31157890560.0,2.3,2.89,24.77,0.83
证券公司,399975,2016-04-12,877.07,878.2,882.34,867.08,11723727,15671728384.0,1.73,-0.3,-2.61,0.45
证券公司,399975,2016-04-13,886.36,901.78,920.99,886.36,28763164,40744163840.0,3.94,2.69,23.58,1.1
证券公司,399975,2016-04-14,906.79,907.18,909.94,896.24,13806129,19744738048.0,1.52,0.6,5.4,0.53
证券公司,399975,2016-04-15,906.41,902.54,908.56,896.92,10962154,15784678656.0,1.28,-0.51,-4.64,0.42
证券公司,399975,2016-04-18,892.04,880.8,892.04,878.0,12448075,17359793152.0,1.56,-2.41,-21.74,0.48
证券公司,399975,2016-04-19,887.0,887.5,889.71,877.41,10176775,14552055808.0,1.4,0.76,6.7,0.39
证券公司,399975,2016-04-20,887.68,872.0,888.97,838.4,20443971,27968232960.0,5.7,-1.75,-15.5,0.78
证券公司,399975,2016-04-21,858.61,859.41,876.37,856.08,12650511,19101378560.0,2.33,-1.44,-12.59,0.48
