股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中证基建,930608,2021-06-22,7647.64,7771.56,7800.68,7647.42,15533599,15923355136.0,2.01,1.68,128.39,0.64
中证基建,930608,2021-06-23,7773.28,7792.35,7796.92,7732.98,11981483,12176263680.0,0.82,0.27,20.79,0.49
中证基建,930608,2021-06-24,7809.75,7824.34,7850.84,7782.6,12356780,10713901056.0,0.88,0.41,31.99,0.51
中证基建,930608,2021-06-25,7838.97,7911.85,7927.9,7814.4,15686189,16395227904.0,1.45,1.12,87.51,0.64
中证基建,930608,2021-06-28,7926.71,7886.39,7947.69,7874.72,13778442,13831513344.0,0.92,-0.32,-25.46,0.57
中证基建,930608,2021-06-29,7881.46,7824.48,7883.45,7816.16,14517612,15209992704.0,0.85,-0.79,-61.91,0.6
中证基建,930608,2021-06-30,7827.63,7856.56,7863.69,7803.57,12454388,15298409472.0,0.77,0.41,32.08,0.51
中证基建,930608,2021-07-01,7886.3,7823.19,7907.88,7823.19,13760117,14576041472.0,1.08,-0.42,-33.37,0.57
中证基建,930608,2021-07-02,7794.49,7730.74,7805.42,7719.02,13176229,14907462912.0,1.1,-1.18,-92.45,0.54
中证基建,930608,2021-07-05,7741.8,7692.18,7751.14,7654.56,13060392,14787851264.0,1.25,-0.5,-38.56,0.54
中证基建,930608,2021-07-06,7685.16,7738.8,7742.93,7684.46,11966636,12316618752.0,0.76,0.61,46.62,0.49
中证基建,930608,2021-07-07,7690.13,7730.24,7736.14,7680.35,11110697,11562255104.0,0.72,-0.11,-8.56,0.46
中证基建,930608,2021-07-08,7721.71,7641.33,7741.23,7639.2,12044694,13613416192.0,1.32,-1.15,-88.91,0.49
中证基建,930608,2021-07-09,7620.34,7693.34,7706.19,7601.16,11917628,11496964864.0,1.37,0.68,52.01,0.49
中证基建,930608,2021-07-12,7741.62,7739.36,7792.81,7730.47,17219164,15090660096.0,0.81,0.6,46.02,0.71
中证基建,930608,2021-07-13,7737.64,7810.62,7827.72,7711.66,16213265,15021813248.0,1.5,0.92,71.26,0.67
中证基建,930608,2021-07-14,7801.68,7696.94,7801.68,7696.19,15661635,14956581376.0,1.35,-1.46,-113.68,0.64
中证基建,930608,2021-07-15,7686.22,7733.09,7737.99,7624.27,13954091,13597956608.0,1.48,0.47,36.15,0.57
中证基建,930608,2021-07-16,7720.68,7711.63,7756.18,7698.62,13820287,12674993408.0,0.74,-0.28,-21.46,0.57
中证基建,930608,2021-07-19,7699.62,7674.5,7699.62,7603.45,15677988,15980209152.0,1.25,-0.48,-37.13,0.64
中证基建,930608,2021-07-20,7618.54,7785.91,7792.92,7592.38,18331566,16553795328.0,2.61,1.45,111.41,0.75
中证基建,930608,2021-07-21,7803.05,7771.1,7835.09,7746.9,18572572,15577163776.0,1.13,-0.19,-14.81,0.76
中证基建,930608,2021-07-22,7766.72,7927.14,7963.53,7759.88,26788483,24803665408.0,2.62,2.01,156.04,1.1
中证基建,930608,2021-07-23,7945.15,8009.66,8091.69,7940.05,30309148,24740441856.0,1.91,1.04,82.52,1.24
中证基建,930608,2021-07-26,8048.2,7956.65,8048.2,7839.92,32615508,23508695808.0,2.6,-0.66,-53.01,1.34
中证基建,930608,2021-07-27,7953.51,7696.53,7979.99,7693.05,29699361,21967601664.0,3.61,-3.27,-260.12,1.22
中证基建,930608,2021-07-28,7635.56,7615.95,7676.48,7487.95,23232338,16740031232.0,2.45,-1.05,-80.58,0.95
中证基建,930608,2021-07-29,7668.0,7675.6,7708.3,7615.41,19079075,15108280320.0,1.22,0.78,59.65,0.78
中证基建,930608,2021-07-30,7656.08,7793.81,7813.11,7609.12,24817648,18851168000.0,2.66,1.54,118.21,1.02
中证基建,930608,2021-08-02,7784.87,8107.23,8107.85,7729.83,30924840,25765798912.0,4.85,4.02,313.42,1.27
中证基建,930608,2021-08-03,8127.14,8219.7,8284.49,8112.0,40381924,37608405760.0,2.13,1.39,112.47,1.66
中证基建,930608,2021-08-04,8208.1,8277.3,8303.52,8162.42,31481947,31628783872.0,1.72,0.7,57.6,1.29
中证基建,930608,2021-08-05,8279.33,8220.53,8300.94,8178.65,27429257,26274807808.0,1.48,-0.69,-56.77,1.13
中证基建,930608,2021-08-06,8211.28,8279.41,8283.86,8180.75,22577737,22185908224.0,1.25,0.72,58.88,0.93
中证基建,930608,2021-08-09,8279.07,8389.62,8412.04,8262.46,24482920,27961216256.0,1.81,1.33,110.21,1.01
中证基建,930608,2021-08-10,8381.51,8427.34,8444.82,8357.24,23717614,25579869952.0,1.04,0.45,37.72,0.97
中证基建,930608,2021-08-11,8442.93,8458.59,8533.99,8437.9,24989844,24933228800.0,1.14,0.37,31.25,1.03
中证基建,930608,2021-08-12,8475.71,8346.18,8475.71,8316.03,23460563,22649036800.0,1.89,-1.33,-112.41,0.96
中证基建,930608,2021-08-13,8313.51,8326.91,8372.56,8273.12,21339042,20958257920.0,1.19,-0.23,-19.27,0.88
中证基建,930608,2021-08-16,8334.67,8293.31,8375.48,8285.6,23804272,22655282944.0,1.08,-0.4,-33.6,0.98
中证基建,930608,2021-08-17,8321.98,8275.19,8453.89,8249.46,31302138,28366910976.0,2.46,-0.22,-18.12,1.29
中证基建,930608,2021-08-18,8287.45,8390.49,8392.55,8263.53,30537768,25535150848.0,1.56,1.39,115.3,1.25
中证基建,930608,2021-08-19,8358.24,8238.45,8358.24,8204.96,27992178,24620128768.0,1.83,-1.81,-152.04,1.15
中证基建,930608,2021-08-20,8188.9,8212.22,8228.46,8123.42,23213557,20127680768.0,1.27,-0.32,-26.23,0.95
中证基建,930608,2021-08-23,8225.33,8330.86,8334.39,8217.2,22868139,21266737152.0,1.43,1.44,118.64,0.94
中证基建,930608,2021-08-24,8327.08,8305.05,8347.01,8268.94,23089194,21681307648.0,0.94,-0.31,-25.81,0.95
中证基建,930608,2021-08-25,8298.23,8427.5,8434.69,8268.11,29241339,26711609344.0,2.01,1.47,122.45,1.2
中证基建,930608,2021-08-26,8422.88,8459.63,8514.14,8419.72,34900330,28419936768.0,1.12,0.38,32.13,1.43
中证基建,930608,2021-08-27,8421.99,8595.23,8623.35,8399.44,30422009,26471072000.0,2.65,1.6,135.6,1.25
中证基建,930608,2021-08-30,8572.01,8500.98,8572.4,8469.94,33272980,32011856128.0,1.19,-1.1,-94.25,1.37
中证基建,930608,2021-08-31,8492.51,8743.67,8743.67,8474.36,43943698,35321792000.0,3.17,2.85,242.69,1.8
中证基建,930608,2021-09-01,8788.28,9096.09,9160.8,8765.24,67150531,58887212288.0,4.52,4.03,352.42,2.76
中证基建,930608,2021-09-02,9089.65,9392.2,9407.11,9080.71,57110845,50815048448.0,3.59,3.26,296.11,2.35
中证基建,930608,2021-09-03,9392.7,9194.2,9436.41,9177.12,44796562,39992663808.0,2.76,-2.11,-198.0,1.84
中证基建,930608,2021-09-06,9249.91,9380.49,9507.46,9226.35,46017915,43050124800.0,3.06,2.03,186.29,1.89
中证基建,930608,2021-09-07,9343.85,9558.9,9588.1,9305.39,42112496,37706872576.0,3.01,1.9,178.41,1.73
中证基建,930608,2021-09-08,9542.76,9569.88,9592.39,9444.18,41274923,37176291584.0,1.55,0.11,10.98,1.69
中证基建,930608,2021-09-09,9510.31,9740.58,9811.15,9482.82,44316262,38426859008.0,3.43,1.78,170.7,1.82
中证基建,930608,2021-09-10,9764.05,9636.58,9963.3,9624.7,48984172,44187020544.0,3.48,-1.07,-104.0,2.01
中证基建,930608,2021-09-13,9588.09,9624.24,9688.72,9544.33,35970304,33439472128.0,1.5,-0.13,-12.34,1.48
中证基建,930608,2021-09-14,9590.66,9328.36,9590.66,9298.88,40094824,34262761472.0,3.03,-3.07,-295.88,1.65
中证基建,930608,2021-09-15,9298.49,9281.44,9377.58,9204.84,27960934,25713371136.0,1.85,-0.5,-46.92,1.15
中证基建,930608,2021-09-16,9288.89,9158.26,9394.37,9143.6,29491049,26554516480.0,2.7,-1.33,-123.18,1.21
中证基建,930608,2021-09-17,9142.5,9085.26,9220.28,8934.89,27438876,23977554176.0,3.12,-0.8,-73.0,1.13
中证基建,930608,2021-09-22,8955.01,9242.13,9257.56,8953.28,27373012,24915376896.0,3.35,1.73,156.87,1.12
中证基建,930608,2021-09-23,9322.05,9414.53,9443.43,9298.25,32892125,29698873344.0,1.57,1.87,172.4,1.35
中证基建,930608,2021-09-24,9398.24,9153.98,9427.4,9136.26,28371252,25522120704.0,3.09,-2.77,-260.55,1.16
中证基建,930608,2021-09-27,9171.15,8725.77,9199.8,8691.44,31643839,27269043456.0,5.55,-4.68,-428.21,1.3
中证基建,930608,2021-09-28,8738.41,8884.94,8931.13,8738.41,44919854,24258676224.0,2.21,1.82,159.17,1.84
中证基建,930608,2021-09-29,8881.4,8759.8,8987.84,8745.2,35330338,23824020736.0,2.73,-1.41,-125.14,1.45
中证基建,930608,2021-09-30,8813.92,8860.59,8919.65,8747.16,55282660,28223075840.0,1.97,1.15,100.79,2.27
中证基建,930608,2021-10-08,8946.63,8771.58,8966.56,8717.22,38608940,22039849728.0,2.81,-1.0,-89.01,1.59
中证基建,930608,2021-10-11,8730.94,8572.05,8734.83,8549.37,34320295,19024558592.0,2.11,-2.27,-199.53,1.41
中证基建,930608,2021-10-12,8551.32,8375.67,8551.32,8268.94,36811281,20630493696.0,3.29,-2.29,-196.38,1.51
中证基建,930608,2021-10-13,8356.33,8350.07,8366.78,8240.66,24014449,13410876160.0,1.51,-0.31,-25.6,0.99
中证基建,930608,2021-10-14,8331.72,8386.98,8448.06,8300.46,23000774,14513664512.0,1.77,0.44,36.91,0.94
中证基建,930608,2021-10-15,8382.95,8330.04,8395.93,8286.6,19968271,13283325184.0,1.3,-0.68,-56.94,0.82
中证基建,930608,2021-10-18,8334.47,8436.35,8441.16,8331.54,21598842,15091214848.0,1.32,1.28,106.31,0.89
中证基建,930608,2021-10-19,8432.81,8527.16,8575.8,8395.89,23237660,16470856704.0,2.13,1.08,90.81,0.95
中证基建,930608,2021-10-20,8496.84,8473.02,8532.56,8464.69,22269121,14783885824.0,0.8,-0.63,-54.14,0.91
中证基建,930608,2021-10-21,8492.51,8437.64,8523.39,8424.37,21043049,14733523456.0,1.17,-0.42,-35.38,0.86
中证基建,930608,2021-10-22,8446.92,8388.92,8487.18,8378.69,24144557,16434619392.0,1.29,-0.58,-48.72,0.99
中证基建,930608,2021-10-25,8374.96,8502.8,8506.74,8320.42,25303985,18055278336.0,2.22,1.36,113.88,1.04
中证基建,930608,2021-10-26,8518.13,8577.69,8710.3,8517.24,32363748,23196240384.0,2.27,0.88,74.89,1.33
中证基建,930608,2021-10-27,8573.58,8462.93,8625.96,8448.88,24718088,19598714368.0,2.06,-1.34,-114.76,1.01
中证基建,930608,2021-10-28,8449.35,8305.58,8475.58,8279.5,29793232,22139572224.0,2.32,-1.86,-157.35,1.22
中证基建,930608,2021-10-29,8275.63,8361.31,8368.47,8208.67,26712682,19205266944.0,1.92,0.67,55.73,1.1
中证基建,930608,2021-11-01,8320.53,8410.77,8450.86,8279.11,22394616,17881747712.0,2.05,0.59,49.46,0.92
中证基建,930608,2021-11-02,8411.26,8199.9,8411.26,8139.9,26729777,20157214208.0,3.23,-2.51,-210.87,1.1
中证基建,930608,2021-11-03,8182.07,8244.79,8265.28,8159.87,16380870,13862611712.0,1.29,0.55,44.89,0.67
中证基建,930608,2021-11-04,8245.08,8280.76,8285.83,8198.37,19063663,15243956992.0,1.06,0.44,35.97,0.78
中证基建,930608,2021-11-05,8247.72,8124.44,8247.72,8106.96,22738406,17256414720.0,1.7,-1.89,-156.32,0.93
中证基建,930608,2021-11-08,8132.79,8162.12,8178.97,8091.01,15422238,11888144640.0,1.08,0.46,37.68,0.63
中证基建,930608,2021-11-09,8191.27,8189.55,8210.6,8127.35,17921630,14612678656.0,1.02,0.34,27.43,0.74
中证基建,930608,2021-11-10,8163.58,8160.73,8165.58,8034.75,17831793,14353070848.0,1.6,-0.35,-28.82,0.73
中证基建,930608,2021-11-11,8131.88,8229.96,8241.16,8125.3,17783008,15041352192.0,1.42,0.85,69.23,0.73
中证基建,930608,2021-11-12,8224.06,8218.51,8243.04,8180.15,15439375,12492857856.0,0.76,-0.14,-11.45,0.63
中证基建,930608,2021-11-15,8224.04,8217.41,8242.45,8179.73,14865219,11884169728.0,0.76,-0.01,-1.1,0.61
中证基建,930608,2021-11-16,8219.5,8128.89,8238.65,8120.06,16661574,11938691840.0,1.44,-1.08,-88.52,0.68
中证基建,930608,2021-11-17,8136.92,8178.62,8181.21,8085.03,15201460,11114667008.0,1.18,0.61,49.73,0.62
中证基建,930608,2021-11-18,8163.61,8146.2,8204.0,8143.03,15134925,11768804864.0,0.75,-0.4,-32.42,0.62
中证基建,930608,2021-11-19,8134.98,8198.59,8201.13,8083.29,16692925,13198225408.0,1.45,0.64,52.39,0.69
中证基建,930608,2021-11-22,8200.27,8236.97,8252.37,8197.95,17037524,13478277632.0,0.66,0.47,38.38,0.7
中证基建,930608,2021-11-23,8224.75,8314.49,8328.42,8203.22,22125471,19088224000.0,1.52,0.94,77.52,0.91
中证基建,930608,2021-11-24,8314.92,8261.76,8314.92,8215.5,15465807,13260676096.0,1.2,-0.63,-52.73,0.64
中证基建,930608,2021-11-25,8262.21,8300.08,8322.68,8245.56,18106893,13294566400.0,0.93,0.46,38.32,0.74
中证基建,930608,2021-11-26,8273.24,8234.27,8273.24,8227.88,16308588,13035528704.0,0.55,-0.79,-65.81,0.67
中证基建,930608,2021-11-29,8125.66,8277.09,8300.23,8091.08,23802893,16217363712.0,2.54,0.52,42.82,0.98
中证基建,930608,2021-11-30,8325.62,8354.45,8402.53,8302.36,35731802,19487321088.0,1.21,0.93,77.36,1.47
中证基建,930608,2021-12-01,8333.5,8436.26,8438.02,8325.47,25126736,15899263488.0,1.35,0.98,81.81,1.03
中证基建,930608,2021-12-02,8423.54,8605.76,8652.54,8409.13,37551404,24618419200.0,2.89,2.01,169.5,1.54
中证基建,930608,2021-12-03,8602.83,8794.35,8802.0,8535.93,42151995,25168232960.0,3.09,2.19,188.59,1.73
中证基建,930608,2021-12-06,8831.95,8703.94,8913.33,8696.23,44479977,26498074368.0,2.47,-1.03,-90.41,1.83
中证基建,930608,2021-12-07,8757.5,8865.1,8870.23,8729.79,39884839,31135077888.0,1.61,1.85,161.16,1.64
中证基建,930608,2021-12-08,8873.11,8828.37,8889.48,8786.3,30115787,22810147584.0,1.16,-0.41,-36.73,1.24
中证基建,930608,2021-12-09,8807.49,8797.96,8824.54,8760.69,30916520,21277865472.0,0.72,-0.34,-30.41,1.27
中证基建,930608,2021-12-10,8753.07,8722.42,8822.83,8705.86,26804541,19204104192.0,1.33,-0.86,-75.54,1.1
中证基建,930608,2021-12-13,8822.0,8874.24,9010.43,8822.0,44240604,35196199168.0,2.16,1.74,151.82,1.82
中证基建,930608,2021-12-14,8846.31,8738.71,8846.31,8709.13,28614848,21925428224.0,1.55,-1.53,-135.53,1.17
中证基建,930608,2021-12-15,8736.83,8826.42,8893.98,8726.61,32553721,22432178176.0,1.92,1.0,87.71,1.34
中证基建,930608,2021-12-16,8839.07,8962.37,8986.44,8818.02,34547630,24845150464.0,1.91,1.54,135.95,1.42
中证基建,930608,2021-12-17,8970.65,8952.84,9051.62,8943.54,30866752,23280248832.0,1.21,-0.11,-9.53,1.27
中证基建,930608,2021-12-20,8921.65,8971.62,9058.82,8823.9,50895014,30649613312.0,2.62,0.21,18.78,2.09
中证基建,930608,2021-12-21,8960.17,9051.07,9064.8,8920.8,39230813,24233272320.0,1.61,0.89,79.45,1.61
中证基建,930608,2021-12-22,9072.75,8945.67,9072.75,8905.35,35846838,22140069120.0,1.85,-1.16,-105.4,1.47
中证基建,930608,2021-12-23,8931.58,8984.65,8988.33,8884.41,29666946,21019155968.0,1.16,0.44,38.98,1.22
中证基建,930608,2021-12-24,8980.33,8848.65,8995.15,8848.65,30185861,20839816960.0,1.63,-1.51,-136.0,1.24
中证基建,930608,2021-12-27,8837.15,8857.2,8940.9,8819.78,25879423,18144673024.0,1.37,0.1,8.55,1.06
中证基建,930608,2021-12-28,8854.78,8807.07,8866.98,8744.31,28048793,19455831808.0,1.38,-0.57,-50.13,1.15
中证基建,930608,2021-12-29,8793.11,8790.03,8836.1,8762.89,20321758,15154884608.0,0.83,-0.19,-17.04,0.83
中证基建,930608,2021-12-30,8774.14,8818.04,8858.77,8773.51,22418932,17323141632.0,0.97,0.32,28.01,0.92
中证基建,930608,2021-12-31,8843.75,8876.05,8940.69,8834.26,24409021,18780514304.0,1.21,0.66,58.01,1.0
中证基建,930608,2022-01-04,8893.8,8876.77,8908.28,8844.27,27335324,19701530112.0,0.72,0.01,0.72,1.12
中证基建,930608,2022-01-05,8870.73,8782.29,8871.34,8745.96,27771487,20132351232.0,1.41,-1.06,-94.48,1.14
中证基建,930608,2022-01-06,8750.37,9083.3,9105.67,8747.96,40042476,29692205056.0,4.07,3.43,301.01,1.64
中证基建,930608,2022-01-07,9081.15,9188.48,9319.78,9079.52,49199334,39214045696.0,2.65,1.16,105.18,2.02
中证基建,930608,2022-01-10,9209.94,9200.84,9264.3,9094.97,32642160,25702306304.0,1.84,0.13,12.36,1.34
中证基建,930608,2022-01-11,9192.55,9090.83,9254.44,9079.18,28011141,21825689856.0,1.9,-1.2,-110.01,1.15
中证基建,930608,2022-01-12,9101.3,9054.8,9112.75,8981.33,24174194,19268253440.0,1.45,-0.4,-36.03,0.99
中证基建,930608,2022-01-13,9045.66,8918.06,9072.07,8909.05,23315677,18270095616.0,1.8,-1.51,-136.74,0.96
中证基建,930608,2022-01-14,8904.19,8728.18,8905.42,8720.79,23966476,17956690432.0,2.07,-2.13,-189.88,0.98
中证基建,930608,2022-01-17,8722.06,8786.99,8798.45,8701.86,19420828,16194273792.0,1.11,0.67,58.81,0.8
中证基建,930608,2022-01-18,8790.46,9034.91,9109.79,8767.33,39347195,28777929728.0,3.9,2.82,247.92,1.62
中证基建,930608,2022-01-19,9023.2,9104.19,9172.95,9017.92,35214182,28296454400.0,1.72,0.77,69.28,1.45
中证基建,930608,2022-01-20,9096.83,9108.6,9196.06,8966.52,34415238,25703343104.0,2.52,0.05,4.41,1.41
中证基建,930608,2022-01-21,9072.32,8907.31,9075.59,8897.33,25459546,19911329792.0,1.96,-2.21,-201.29,1.05
中证基建,930608,2022-01-24,8868.28,8916.57,9028.59,8826.71,21569640,16845691904.0,2.27,0.1,9.26,0.89
中证基建,930608,2022-01-25,8870.79,8587.34,8898.37,8587.34,25487238,19000102656.0,3.49,-3.69,-329.23,1.05
中证基建,930608,2022-01-26,8598.23,8716.38,8728.05,8597.09,19941956,14996549376.0,1.53,1.5,129.04,0.82
中证基建,930608,2022-01-27,8696.23,8575.43,8738.66,8564.59,23034873,18245076992.0,2.0,-1.62,-140.95,0.95
中证基建,930608,2022-01-28,8604.97,8471.59,8618.89,8381.91,22350626,17009521152.0,2.76,-1.21,-103.84,0.92
中证基建,930608,2022-02-07,8605.49,8897.24,8900.71,8605.49,32832740,22251483648.0,3.48,5.02,425.65,1.35
中证基建,930608,2022-02-08,8951.9,9044.75,9044.75,8854.96,36765589,26609250816.0,2.13,1.66,147.51,1.51
中证基建,930608,2022-02-09,9020.18,9017.85,9033.34,8952.82,28558064,21692122880.0,0.89,-0.3,-26.9,1.17
中证基建,930608,2022-02-10,9001.83,9094.44,9154.4,8962.78,36153838,23879065088.0,2.12,0.85,76.59,1.48
中证基建,930608,2022-02-11,9045.16,8944.32,9136.02,8930.47,30331571,21671686656.0,2.26,-1.65,-150.12,1.25
中证基建,930608,2022-02-14,8876.04,8822.58,8949.79,8767.61,24944740,17835739392.0,2.04,-1.36,-121.74,1.02
中证基建,930608,2022-02-15,8821.43,8882.72,8889.14,8780.04,25694314,18587492096.0,1.24,0.68,60.14,1.06
中证基建,930608,2022-02-16,8932.86,9028.28,9071.78,8932.51,32341499,22452955392.0,1.57,1.64,145.56,1.33
中证基建,930608,2022-02-17,9020.72,8963.61,9025.32,8915.94,31988426,23205068800.0,1.21,-0.72,-64.67,1.31
中证基建,930608,2022-02-18,8882.46,9088.61,9089.81,8868.68,33350198,23990307072.0,2.47,1.39,125.0,1.37
中证基建,930608,2022-02-21,9070.52,9047.79,9070.52,8974.68,31048505,22912810752.0,1.05,-0.45,-40.82,1.27
中证基建,930608,2022-02-22,8975.58,8845.4,8975.58,8806.74,31558281,24409095168.0,1.87,-2.24,-202.39,1.3
中证基建,930608,2022-02-23,8844.66,8878.39,8883.09,8787.5,30555894,23711934720.0,1.08,0.37,32.99,1.25
中证基建,930608,2022-02-24,8824.14,8615.12,8831.78,8531.1,38977496,28691681024.0,3.39,-2.97,-263.27,1.6
中证基建,930608,2022-02-25,8657.76,8610.13,8751.54,8578.85,28282528,21758721280.0,2.0,-0.06,-4.99,1.16
中证基建,930608,2022-02-28,8588.7,8583.23,8591.07,8469.7,25395410,20272176128.0,1.41,-0.31,-26.9,1.04
中证基建,930608,2022-03-01,8596.95,8686.36,8692.37,8596.95,23442494,19119892224.0,1.11,1.2,103.13,0.96
中证基建,930608,2022-03-02,8631.1,8660.71,8685.29,8612.17,18377228,14622967040.0,0.84,-0.3,-25.65,0.75
中证基建,930608,2022-03-03,8684.16,8721.56,8772.95,8681.57,24843942,19016538112.0,1.06,0.7,60.85,1.02
中证基建,930608,2022-03-04,8695.75,8568.91,8695.75,8547.97,21675249,16952173824.0,1.69,-1.75,-152.65,0.89
中证基建,930608,2022-03-07,8532.49,8510.71,8626.41,8485.25,25938345,20500864768.0,1.65,-0.68,-58.2,1.07
中证基建,930608,2022-03-08,8496.25,8293.16,8524.62,8275.64,29022610,22828781312.0,2.93,-2.56,-217.55,1.19
中证基建,930608,2022-03-09,8306.36,8192.64,8363.42,7848.91,33873744,25726445056.0,6.2,-1.21,-100.52,1.39
中证基建,930608,2022-03-10,8328.5,8289.59,8370.21,8249.09,29323514,23892331008.0,1.48,1.18,96.95,1.2
