日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2023-02-14,=10900.7940,=15859.4709,=1292417876205.6499,=1089053412883,=656107744492.0598,=2.9460,=0.1545,=4.1006,=3.5419,=3.0159
2023-02-13,=10870.2785,=15815.0741,=1288622015561.6899,=1084817681773,=655665147759.9498,=2.9373,=0.1520,=4.1012,=3.5424,=3.0159
2023-02-10,=10691.2649,=15554.6288,=1266240494209.5500,=1066149600224,=645352980098.9500,=2.8863,=0.1182,=4.1012,=3.5429,=3.0207
2023-02-09,=10745.9221,=15634.1490,=1271438163443.6499,=1070450796815,=646985715934.2701,=2.8982,=0.1224,=4.1012,=3.5430,=3.0213
2023-02-08,=10633.7294,=15470.9208,=1259880498949.9099,=1060724865023,=641701294609.8600,=2.8718,=0.1035,=4.1012,=3.5431,=3.0235
2023-02-07,=10645.1930,=15487.5991,=1262218882809.3601,=1062704023823,=643484529988.6600,=2.8772,=0.1050,=4.1012,=3.5437,=3.0261
2023-02-06,=10462.5211,=15221.8314,=1245472360484.3799,=1048054348767,=634953803857.3199,=2.8390,=0.0847,=4.1075,=3.5443,=3.0261
2023-02-03,=10702.0447,=15570.3123,=1277019195322.3501,=1076403013158,=652962956325.6599,=2.9109,=0.1286,=4.1075,=3.5446,=3.0276
2023-02-02,=10756.1611,=15649.0457,=1286764650239.7698,=1084205022397,=658506187386.3700,=2.9331,=0.1425,=4.1075,=3.5449,=3.0289
2023-02-01,=10813.2193,=15732.0592,=1295722205866.5300,=1093651650430,=664716513795.1201,=2.9535,=0.1509,=4.1075,=3.5459,=3.0295
2023-01-31,=10720.7059,=15597.4622,=1286331603300.8701,=1083417048530,=660005988827.7100,=2.9321,=0.1415,=4.1075,=3.5468,=3.0321
2023-01-30,=10764.9662,=15661.8561,=1295280235671.8999,=1092918442783,=665181416822.0002,=2.9525,=0.1486,=4.1094,=3.5471,=3.0321
2023-01-20,=10735.6717,=15619.2357,=1302399371974.8301,=1101287865632,=670635075153.1598,=2.9688,=0.1556,=4.1094,=3.5473,=3.0328
2023-01-19,=10741.8567,=15628.2342,=1304114350657.8000,=1103602537755,=672106209725.5302,=2.9727,=0.1559,=4.1094,=3.5473,=3.0393
2023-01-18,=10768.6694,=15667.2437,=1308438253208.8799,=1105967105927,=674369863635.0199,=2.9825,=0.1616,=4.1094,=3.5474,=3.0436
2023-01-17,=10903.1550,=15862.9057,=1323089023798.0801,=1118701528759,=681108728474.3999,=3.0159,=0.1840,=4.1094,=3.5475,=3.0437
2023-01-16,=10841.3418,=15772.9742,=1317868124062.0298,=1116429462661,=679056061705.7299,=3.0040,=0.1759,=4.1105,=3.5477,=3.0437
2023-01-13,=10611.8616,=15439.1055,=1286801280598.9702,=1088620859992,=660953322303.9999,=2.9332,=0.1429,=4.1105,=3.5478,=3.0508
2023-01-12,=10333.8674,=15034.6541,=1257199819808.8701,=1062225863555,=646515319516.3199,=2.8657,=0.1000,=4.1105,=3.5479,=3.0515
2023-01-11,=10402.1078,=15133.9365,=1263881065342.8098,=1066730887118,=649042250697.8500,=2.8810,=0.1071,=4.1105,=3.5483,=3.0543
2023-01-10,=10392.8211,=15120.4253,=1256876969460.7000,=1057363215051,=643276601126.4299,=2.8650,=0.0975,=4.1105,=3.5488,=3.0545
2023-01-09,=10327.1473,=15024.8770,=1253051807125.4800,=1056661137740,=643353645373.7299,=2.8563,=0.0934,=4.1130,=3.5493,=3.0545
2023-01-06,=10375.2221,=15094.8206,=1256246109679.4299,=1056410421038,=644578081449.3599,=2.8635,=0.0950,=4.1130,=3.5499,=3.0552
2023-01-05,=10346.8426,=15053.5315,=1258834304085.7900,=1062066693949,=647764953388.3602,=2.8694,=0.0965,=4.1130,=3.5501,=3.0559
2023-01-04,=10077.6665,=14661.9096,=1227217903816.4802,=1036434534474,=631405646444.7601,=2.7974,=0.0700,=4.1130,=3.5504,=3.0568
2023-01-03,=9855.5807,=14338.7989,=1198122012423,=1009827564873,=614843675758.1101,=2.7311,=0.0547,=4.1130,=3.5522,=3.0581
2022-12-30,=9806.9710,=14268.0770,=1193898677059.5105,=1006092745700,=613024830088.0198,=2.7214,=0.0506,=4.1237,=3.5539,=3.0581
2022-12-29,=9810.0076,=14272.4949,=1189832948194.6804,=1006142625425,=614967256768.6700,=2.7180,=0.0478,=4.1237,=3.5541,=3.0601
2022-12-28,=9921.0062,=14433.9858,=1201218124373.1499,=1015829034877,=620970511888.1599,=2.7440,=0.0535,=4.1237,=3.5543,=3.0616
2022-12-27,=10061.5029,=14638.3932,=1215341136609.6997,=1027833324090,=628560096825.8099,=2.7763,=0.0578,=4.1237,=3.5544,=3.0634
2022-12-26,=9862.3174,=14348.5999,=1189355978694.5100,=1006095960758,=614855988894.0200,=2.7169,=0.0466,=4.1237,=3.5546,=3.0668
2022-12-23,=9849.6202,=14330.1269,=1194969777092.8003,=1014702808660,=620044000343.8099,=2.7297,=0.0495,=4.1238,=3.5547,=3.0668
2022-12-22,=9915.6483,=14426.1907,=1201357984147.1399,=1018640164613,=621975034653.5302,=2.7443,=0.0510,=4.1238,=3.5548,=3.0669
2022-12-21,=9868.9039,=14358.1826,=1193040561493.7900,=1010724986270,=616464478370.2699,=2.7253,=0.0482,=4.1238,=3.5548,=3.0715
2022-12-20,=9875.6602,=14368.0122,=1191159263748.4199,=1008403196492,=614792212120.5601,=2.7210,=0.0469,=4.1238,=3.5548,=3.0717
2022-12-19,=10046.2002,=14616.1293,=1218213998869.8501,=1033447466861,=630867409663.0500,=2.7828,=0.0526,=4.1238,=3.5560,=3.0725
2022-12-16,=10180.2332,=14811.1327,=1232535687603.3701,=1045570258803,=637454007355.0698,=2.8155,=0.0613,=4.1250,=3.5572,=3.0725
2022-12-15,=10187.3881,=14821.5423,=1229088089976.1699,=1041175629119,=634810451767.7999,=2.8077,=0.0571,=4.1250,=3.5573,=3.0739
2022-12-14,=10299.0234,=14983.9595,=1245860141368.3601,=1057555409694,=644315924340.9501,=2.8460,=0.0714,=4.1250,=3.5575,=3.0759
2022-12-13,=10266.5458,=14936.7081,=1238418743510.0400,=1048577753846,=639764356243.7900,=2.8290,=0.0658,=4.1250,=3.5581,=3.0759
2022-12-12,=10301.0723,=14986.9405,=1242911624722.2295,=1051334869240,=642250599428.8899,=2.8392,=0.0673,=4.1250,=3.5587,=3.0771
2022-12-09,=10461.2460,=15219.9759,=1257823995497.6797,=1062863010592,=648980592004.4299,=2.8733,=0.0760,=4.1262,=3.5598,=3.0771
2022-12-08,=10201.3295,=14841.8257,=1219096546206.0205,=1028328663654,=627512286395.7799,=2.7848,=0.0532,=4.1262,=3.5609,=3.0775
2022-12-07,=10146.2056,=14761.6264,=1212157575918.3604,=1022864596830,=624264673371.9901,=2.7690,=0.0504,=4.1262,=3.5639,=3.0777
2022-12-06,=10125.0123,=14730.7924,=1205987354821.3098,=1016142227849,=618986719919.5701,=2.7549,=0.0490,=4.1262,=3.5670,=3.0780
2022-12-05,=10100.8187,=14684.9276,=1203325729416.9199,=1014510401197,=616925679899.2001,=2.7425,=0.0476,=4.1262,=3.5675,=3.0809
2022-12-02,=9950.4729,=14466.3496,=1178003583775.9099,=988462011840,=602399848963.7300,=2.6848,=0.0405,=4.1297,=3.5681,=3.0809
2022-12-01,=9970.4398,=14495.3781,=1184303873126.6299,=994130451881,=605739082140.8101,=2.6991,=0.0434,=4.1297,=3.5700,=3.0829
2022-11-30,=9876.9665,=14359.4833,=1174002151936.2000,=984669321207,=600818717969.5300,=2.6758,=0.0391,=4.1297,=3.5720,=3.0841
2022-11-29,=9921.4589,=14424.1680,=1181486425520.3899,=993681380738,=605351361185.9200,=2.6929,=0.0406,=4.1297,=3.5721,=3.0851
2022-11-28,=9693.3944,=14092.5998,=1146877431531.6201,=959906425294,=585314417385.4100,=2.6140,=0.0262,=4.1297,=3.5722,=3.0853
2022-11-25,=9740.3650,=14160.8874,=1156055762094.3003,=968891606901,=590543292264.7500,=2.6349,=0.0277,=4.1365,=3.5732,=3.0853
2022-11-24,=9703.5105,=14107.3070,=1146723008403.3997,=958847815568,=583979471689.9299,=2.6137,=0.0248,=4.1365,=3.5742,=3.0902
2022-11-23,=9673.0222,=14062.9821,=1146487593885.3098,=959131201478,=584990242236.9700,=2.6131,=0.0234,=4.1365,=3.5763,=3.0929
2022-11-22,=9635.3362,=14008.1929,=1144095359607.5701,=959782529454,=584353207517.9200,=2.6077,=0.0219,=4.1365,=3.5785,=3.0949
2022-11-21,=9698.3109,=14099.7478,=1147117547247.0200,=961465164175,=584852607633.8301,=2.6146,=0.0220,=4.1365,=3.5793,=3.0956
2022-11-18,=9837.7713,=14302.5003,=1168209610372.0400,=980461750465,=597925915321.7699,=2.6626,=0.0249,=4.1379,=3.5802,=3.0956
2022-11-17,=9838.5360,=14295.9895,=1168915950429.9399,=983569227604,=597847791162.9199,=2.6620,=0.0235,=4.1379,=3.5815,=3.0968
2022-11-16,=9858.9448,=14325.6447,=1172363912612.7800,=985713797602,=600287658873.2400,=2.6698,=0.0250,=4.1379,=3.5829,=3.0977
2022-11-15,=9915.6553,=14408.0485,=1180759488199.0698,=993318697016,=605326400189.1100,=2.6889,=0.0265,=4.1379,=3.5834,=3.0996
2022-11-14,=9771.0171,=14197.8804,=1161684413547.6997,=975368000694,=595160973513.7400,=2.6455,=0.0221,=4.1379,=3.5839,=3.1078
2022-11-11,=9669.1368,=14049.8421,=1141533293342.0703,=954220600652,=581221670061.9100,=2.5996,=0.0207,=4.1407,=3.5851,=3.1078
2022-11-10,=9339.6844,=13571.1278,=1096298133604.3298,=916220316012,=556026350701.5898,=2.4966,=0.0059,=4.1407,=3.5862,=3.1086
2022-11-09,=9434.1258,=13708.3569,=1104241292340.7100,=921338076436,=559360538576.8000,=2.5147,=0.0074,=4.1407,=3.5867,=3.1087
2022-11-08,=9455.6518,=13739.6355,=1105853262579.3601,=921950958272,=559551711156.1399,=2.5183,=0.0074,=4.1407,=3.5871,=3.1123
2022-11-07,=9531.5092,=13849.8608,=1112470173846.9795,=926861025698,=562138885699.4801,=2.5334,=0.0089,=4.1407,=3.5873,=3.1133
2022-11-04,=9464.5246,=13752.5281,=1106618233710.2300,=923020896840,=559606342564.0499,=2.5201,=0.0074,=4.1423,=3.5875,=3.1133
2022-11-03,=9195.6500,=13361.8370,=1073694766229.8000,=895730294007,=542114512320.3799,=2.4451,=0.0030,=4.1423,=3.5898,=3.1154
2022-11-02,=9162.9190,=13314.2768,=1076038096590.0500,=900781318885,=545178455607.5401,=2.4504,=0.0030,=4.1423,=3.5921,=3.1181
2022-11-01,=8980.0925,=13048.6188,=1057577107047,=887569597630,=537017555016.2301,=2.4084,=0.0015,=4.1423,=3.5975,=3.1189
2022-10-31,=8714.3518,=12662.4815,=1026758985618.9904,=860422307121,=520674004405.1800,=2.3382,=0,=4.1423,=3.6029,=3.1195
2022-10-28,=8959.2613,=13018.3499,=1054924440564.2100,=883194387742,=534828498538.9114,=2.5009,=0,=4.1449,=3.6077,=3.1195
2022-10-27,=9212.3262,=13386.0685,=1085070526997.7198,=908614183735,=549534504660.1198,=2.5786,=0.0015,=4.1449,=3.6125,=3.1253
2022-10-26,=9270.1467,=13470.0852,=1088822678791.2800,=909249390270,=549540971008.2445,=2.5885,=0.0030,=4.1449,=3.6128,=3.1255
2022-10-25,=9183.4663,=13344.1333,=1080049891556.0500,=899561248127,=545352871839.5891,=2.5691,=0,=4.1449,=3.6131,=3.1282
2022-10-24,=9171.1782,=13326.2779,=1083611088751.0702,=903771939796,=547304930343.4955,=2.5834,=0,=4.1449,=3.6138,=3.1297
2022-10-21,=9440.2491,=13717.2542,=1116903413693.2500,=932273459302,=564810200119.5760,=2.6628,=0,=4.1473,=3.6146,=3.1297
2022-10-20,=9470.5005,=13761.2113,=1121351457800.0901,=936078992321,=568016260744.3508,=2.6734,=0,=4.1473,=3.6153,=3.1302
2022-10-19,=9613.5897,=13969.1285,=1137542269468.6899,=948859481164,=576660524834.3455,=2.7120,=0,=4.1473,=3.6161,=3.1310
2022-10-18,=9926.3901,=14423.6464,=1180435944736.8501,=984938118760,=600200468196.6891,=2.8143,=0.0061,=4.1473,=3.6173,=3.1344
2022-10-17,=9935.7958,=14437.3135,=1179891705816.0703,=985166996558,=600366550448.2422,=2.8130,=0.0046,=4.1473,=3.6185,=3.1352
2022-10-14,=9945.4360,=14451.3214,=1181582745202.4099,=986290397311,=602763364926.9276,=2.8170,=0.0046,=4.1509,=3.6192,=3.1352
2022-10-13,=9821.5666,=14271.3317,=1164574394487.7402,=970628246670,=592469681380.6359,=2.7764,=0,=4.1509,=3.6199,=3.1359
2022-10-12,=9936.8609,=14438.8613,=1183772531155.3601,=986199173196,=603897276672.6704,=2.8222,=0.0031,=4.1509,=3.6236,=3.1361
2022-10-11,=9816.0057,=14263.2513,=1172469018182.8601,=977083758439,=599741185891.9725,=2.7953,=0,=4.1509,=3.6272,=3.1379
2022-10-10,=9798.3393,=14237.5809,=1174149364845.2302,=979756074444,=601395720473.8662,=2.7993,=0,=4.1509,=3.6311,=3.1385
2022-09-30,=9953.4692,=14462.9941,=1189082274703.8098,=991994097476,=608479354229.2369,=2.8349,=0.0031,=4.1515,=3.6350,=3.1385
2022-09-29,=10116.2395,=14699.5092,=1207813614278.7600,=1006798198812,=618134402802.6868,=2.8795,=0.0123,=4.1515,=3.6352,=3.1431
2022-09-28,=10230.7198,=14865.8561,=1223290124992.1299,=1019654602967,=625920496277.2534,=2.9164,=0.0415,=4.1515,=3.6355,=3.1453
2022-09-27,=10352.8368,=15043.2995,=1235430451647.6201,=1029051056805,=633282467109.8907,=2.9474,=0.0508,=4.1515,=3.6361,=3.1456
2022-09-26,=10173.4840,=14781.1168,=1213473395254.5100,=1009376775197,=622706970846.6760,=2.8942,=0.0247,=4.1515,=3.6366,=3.1457
2022-09-23,=10024.2263,=14564.2594,=1201368029851.0400,=1004427977467,=619736223809.9177,=2.8653,=0.0093,=4.1528,=3.6371,=3.1457
2022-09-22,=10109.4153,=14688.0310,=1207988934429.4500,=1009015623497,=622853025593.4186,=2.8811,=0.0124,=4.1528,=3.6376,=3.1460
2022-09-21,=10262.0336,=14909.7711,=1232716762302.3899,=1033114140185,=637458678245.2700,=2.9401,=0.0450,=4.1528,=3.6382,=3.1466
2022-09-20,=10413.0539,=15129.1893,=1250268232534.3799,=1045431169587,=645131004643.1956,=2.9820,=0.0590,=4.1528,=3.6387,=3.1469
2022-09-19,=10399.9966,=15110.2183,=1258348832642.0498,=1056452306241,=652090577635.3446,=3.0012,=0.0731,=4.1528,=3.6406,=3.1488
2022-09-16,=10413.9506,=15130.4922,=1258232953809.2600,=1057016901799,=653259942925.1135,=3.0010,=0.0717,=4.1534,=3.6425,=3.1488
2022-09-15,=10610.8240,=15416.5308,=1283655962349.3303,=1079985056565,=666738322519.1942,=3.0616,=0.1139,=4.1534,=3.6430,=3.1490
2022-09-14,=10746.5108,=15613.6710,=1289655901557.7200,=1080702335397,=667030640202.5631,=3.0759,=0.1266,=4.1534,=3.6434,=3.1491
2022-09-13,=10835.6102,=15743.1240,=1299597680232.7502,=1089807150467,=672238584981.6974,=3.0996,=0.1502,=4.1534,=3.6435,=3.1521
2022-09-09,=10778.8778,=15660.6972,=1288242876613.5598,=1077654868730,=665187526445.0688,=3.0725,=0.1223,=4.1534,=3.6437,=3.1536
2022-09-08,=10544.8440,=15320.6681,=1255047837766.3701,=1047039601957,=644874830337.0197,=2.9934,=0.0675,=4.1575,=3.6456,=3.1536
2022-09-07,=10615.9951,=15424.0440,=1257132095170.6499,=1048185971021,=644728316917.5624,=2.9984,=0.0692,=4.1575,=3.6476,=3.1566
2022-09-06,=10608.9757,=15413.8455,=1259099703735.9802,=1047389006070,=646587933565.4857,=3.0031,=0.0693,=4.1575,=3.6480,=3.1567
2022-09-05,=10476.8491,=15221.8780,=1250101213674.6399,=1044290781208,=645037801729.7731,=2.9816,=0.0584,=4.1575,=3.6484,=3.1593
2022-09-02,=10502.1065,=15258.5747,=1251221225498.9302,=1045846652776,=644288682950.4934,=2.9843,=0.0600,=4.1575,=3.6499,=3.1611
2022-09-01,=10581.1356,=15373.3965,=1266733866243.3301,=1059688495128,=653064076279.7285,=3.0213,=0.0759,=4.1764,=3.6514,=3.1611
2022-08-31,=10434.4021,=15160.2065,=1244281746913.8501,=1040036258343,=638288756077.8239,=2.9677,=0.0555,=4.1764,=3.6516,=3.1626
2022-08-30,=10505.7029,=15263.7998,=1238461054224.6799,=1037208048566,=635269214022.1349,=3.0968,=0.1365,=4.1764,=3.6518,=3.1667
2022-08-29,=10458.2303,=15194.8265,=1230666712419.2300,=1025195878331,=631414156449.7190,=3.1344,=0.1622,=4.1764,=3.6523,=3.1696
2022-08-26,=10382.0594,=15084.1573,=1224698953492.2500,=1020919133307,=626968278932.8724,=3.1297,=0.1576,=4.1764,=3.6527,=3.1712
2022-08-25,=10486.4324,=15235.8014,=1233531644022.1396,=1025666912307,=630466789215.9006,=3.1567,=0.1898,=4.1782,=3.6551,=3.1712
2022-08-24,=10421.2476,=15141.0941,=1221339923293.2302,=1012094119105,=624099639648.0601,=3.1255,=0.1550,=4.1782,=3.6575,=3.1712
2022-08-23,=10623.1669,=15434.4639,=1240452305961.3301,=1028788970532,=632703516089.2599,=3.1746,=0.2016,=4.1782,=3.6604,=3.1738
2022-08-22,=10689.9980,=15490.0576,=1252326053809.1096,=1041641924665,=639375117902.9528,=3.1696,=0.1955,=4.1782,=3.6633,=3.1738
2022-08-19,=10685.2066,=15483.1147,=1248987865919.4497,=1036975464286,=637201041428.1803,=3.1626,=0.1926,=4.1782,=3.6635,=3.1761
2022-08-18,=10686.8471,=15485.4918,=1246317299085.5901,=1036689190734,=636366376402.8905,=3.1566,=0.1881,=4.1791,=3.6637,=3.1761
2022-08-17,=10695.6550,=15498.2547,=1254448080909.6802,=1048667531350,=634743590865.5671,=3.1798,=0.2029,=4.1791,=3.6660,=3.1767
2022-08-16,=10620.7229,=15389.6763,=1241481241651.6101,=1037921462457,=627409193800.1499,=3.1469,=0.1790,=4.1791,=3.6684,=3.1767
2022-08-15,=10575.2548,=15323.7919,=1239309808217.5701,=1038376037530,=627396284294.7473,=3.1431,=0.1696,=4.1791,=3.6721,=3.1780
2022-08-12,=10560.0835,=15301.8083,=1240343419136.3203,=1040348334325,=628897594830.8967,=3.1460,=0.1748,=4.1791,=3.6758,=3.1870
2022-08-11,=10588.6710,=15343.2322,=1240086126603.2600,=1038648538134,=627697566803.7197,=3.1453,=0.1702,=4.1857,=3.6774,=3.1870
2022-08-10,=10339.2397,=14981.8004,=1211086767422.9199,=1014185180573,=613561443074.2483,=3.0717,=0.1136,=4.1857,=3.6790,=3.1901
2022-08-09,=10396.3215,=15064.5133,=1225614292441.3198,=1028165439394,=621041567227.4709,=3.1086,=0.1415,=4.1857,=3.6816,=3.1913
2022-08-08,=10360.0295,=15011.9254,=1220757568710.0298,=1024200174778,=619257631153.4885,=3.0977,=0.1384,=4.1857,=3.6843,=3.1914
2022-08-05,=10359.5509,=15011.2319,=1225081354900.2900,=1029366932770,=621917844680.9620,=3.1087,=0.1403,=4.1857,=3.6877,=3.1920
2022-08-04,=10334.5588,=14842.5859,=1223868115359.9500,=1029534062396,=623671395096.2845,=3.0207,=0.0752,=4.1904,=3.6912,=3.1920
2022-08-03,=10320.9445,=14823.0329,=1220689403318.8899,=1026239636249,=621273707690.7046,=3.0129,=0.0736,=4.1904,=3.6921,=3.1930
2022-08-02,=10469.6596,=15036.6189,=1239803825129.5200,=1041948051421,=631310842791.1412,=3.0601,=0.1033,=4.1904,=3.6931,=3.1939
2022-08-01,=10686.5771,=15348.1578,=1263298391290.0400,=1065261412515,=646300971275.6600,=3.1181,=0.1412,=4.1904,=3.6974,=3.1943
2022-07-29,=10722.7177,=15400.0632,=1270593058858.1802,=1071109182423,=650580528379.1173,=3.1361,=0.1546,=4.1904,=3.7017,=3.2034
2022-07-28,=10829.3113,=15553.1538,=1284828240876.6299,=1084707786528,=657835253443.6636,=3.1712,=0.1763,=4.1972,=3.7038,=3.2034
2022-07-27,=10779.2581,=15481.2669,=1283021337684.3301,=1083794336094,=657887935164.9182,=3.1667,=0.1749,=4.1972,=3.7058,=3.2109
2022-07-26,=10787.3910,=15492.9474,=1294188935083.1799,=1096333304666,=667442290987.1964,=3.1943,=0.1950,=4.1972,=3.7079,=3.2110
2022-07-25,=10657.6022,=15306.5436,=1277079223641.3000,=1082712337057,=659879332783.7507,=3.1521,=0.1689,=4.1972,=3.7100,=3.2121
2022-07-22,=10584.7619,=15201.9296,=1263644001588.6504,=1070571836283,=651292416854.9879,=3.1189,=0.1426,=4.1972,=3.7117,=3.2130
2022-07-21,=10634.9169,=15273.9627,=1268218092244.4099,=1073709002697,=651734272655.5872,=3.1302,=0.1478,=4.2016,=3.7134,=3.2130
2022-07-20,=10794.0430,=15502.5011,=1286809552513.3701,=1088884468129,=659348204296.1138,=3.1761,=0.1747,=4.2016,=3.7152,=3.2154
2022-07-19,=10719.4538,=15395.3755,=1277705185901.2800,=1081701357311,=655307161247.6914,=3.1536,=0.1667,=4.2016,=3.7171,=3.2180
2022-07-18,=10800.6149,=15511.9398,=1287062694142.6001,=1088322389340,=659729078058.0715,=3.1767,=0.1736,=4.2016,=3.7194,=3.2232
2022-07-15,=10668.0162,=15315.4431,=1273394858174.4402,=1078510193577,=652331759251.7833,=3.1385,=0.1555,=4.2016,=3.7217,=3.2246
2022-07-14,=10730.0485,=15404.4992,=1286668073127.4800,=1091238774641,=661851843916.7701,=3.1712,=0.1692,=4.2033,=3.7230,=3.2246
2022-07-13,=10968.9526,=15739.9995,=1318755220305.4800,=1120533196195,=681002541068.3687,=3.2460,=0.2097,=4.2033,=3.7244,=3.2271
2022-07-12,=11051.0662,=15857.8292,=1337074693336.5400,=1138515409341,=692185297378.5852,=3.2911,=0.2252,=4.2033,=3.7248,=3.2271
2022-07-11,=11056.9191,=15862.0746,=1326978394574.6899,=1125890852994,=682587366935.7709,=3.2639,=0.2155,=4.2033,=3.7252,=3.2271
2022-07-08,=10953.6985,=15713.9961,=1318256018231.7102,=1119825758117,=676807484266.9196,=3.2424,=0.2091,=4.2033,=3.7283,=3.2271
2022-07-07,=11033.0112,=15824.0516,=1322710084111.8298,=1127404978201,=677101370845.6221,=3.2523,=0.2095,=4.2076,=3.7314,=3.2246
2022-07-06,=11044.0539,=15839.8896,=1327616545371.1504,=1135060613889,=681288415792.7994,=3.2643,=0.2149,=4.2076,=3.7331,=3.2246
2022-07-05,=11161.4260,=16008.2300,=1338540417654.3098,=1146700419963,=687043339381.0387,=3.2912,=0.2203,=4.2076,=3.7348,=3.2246
2022-07-04,=11360.8151,=16294.2030,=1369496114792.2600,=1162728872593,=696468150043.1478,=3.3673,=0.2275,=4.2076,=3.7363,=3.2246
2022-07-01,=11237.7328,=16117.6727,=1350327039666.9800,=1147208870975,=688166052415.5967,=3.3202,=0.2211,=4.2076,=3.7378,=3.2246
2022-06-30,=11358.9619,=16291.5450,=1369085230346.7896,=1162668557823,=699346251131.7557,=3.3663,=0.2249,=4.2091,=3.7386,=3.2232
2022-06-29,=11091.1520,=15905.9382,=1304822568689.5098,=1124156718682,=668908072151.5747,=3.2524,=0.2116,=4.2091,=3.7393,=3.2232
2022-06-28,=11187.3949,=16043.9612,=1310808330989.4600,=1128602385965,=671299337808.7275,=3.2673,=0.2154,=4.2091,=3.7394,=3.2232
2022-06-27,=11202.5881,=16065.7499,=1309598762969.8799,=1125829514411,=670457667425.5375,=3.2643,=0.2140,=4.2091,=3.7395,=3.2232
2022-06-24,=11055.5334,=15854.8571,=1291017030192.5500,=1112610687819,=662738902172.4750,=3.2180,=0.1990,=4.2091,=3.7398,=3.2232
2022-06-23,=10734.4639,=15390.7935,=1249293676411.5901,=1075398937364,=639588520381.2891,=3.1133,=0.1443,=4.2207,=3.7401,=3.2232
2022-06-22,=10621.0158,=15226.0282,=1242081782082.4299,=1069956189651,=636658688437.4722,=3.0949,=0.1377,=4.2207,=3.7404,=3.2246
2022-06-21,=10865.2194,=15576.1126,=1268664869900.0503,=1097163826019,=651748046649.1697,=3.1611,=0.1690,=4.2207,=3.7406,=3.2271
2022-06-20,=10808.4128,=15491.8520,=1264219401007.8000,=1093475005433,=648236150833.6002,=3.1490,=0.1641,=4.2207,=3.7422,=3.2317
2022-06-17,=10525.3957,=15086.1995,=1227724003539.9299,=1062893187623,=630079797766.2535,=3.0581,=0.1073,=4.2207,=3.7437,=3.2328
2022-06-16,=10286.4081,=14743.2857,=1201365175243.8101,=1041671720964,=617259462757.8223,=2.9924,=0.0659,=4.2218,=3.7487,=3.2328
2022-06-15,=10285.0374,=14718.9006,=1204448793471.1499,=1046311814911,=621142169739.6448,=2.9931,=0.0660,=4.2218,=3.7537,=3.2375
2022-06-14,=10137.1698,=14504.9457,=1174467289269.2097,=1016999601603,=602057048854.0496,=2.9174,=0.0417,=4.2218,=3.7542,=3.2388
2022-06-13,=10043.5049,=14370.9236,=1162089095549.7700,=1005809028272,=595652903051.8533,=2.8866,=0.0209,=4.2218,=3.7548,=3.2537
2022-06-10,=10186.1391,=14575.0143,=1179278838757.7598,=1021031135037,=605022338672.5150,=2.9293,=0.0436,=4.2218,=3.7549,=3.2826
2022-06-09,=10064.7044,=14397.0059,=1168679401840.4702,=1013273142435,=600952352243.1637,=2.9018,=0.0245,=4.2316,=3.7550,=3.2826
2022-06-08,=10257.4642,=14672.7382,=1190326631299.5601,=1031354327899,=611633392030.8793,=2.9556,=0.0473,=4.2316,=3.7590,=3.2881
2022-06-07,=10362.0892,=14822.3985,=1201055816868.9402,=1039164352840,=615854321092.0850,=2.9822,=0.0544,=4.2316,=3.7631,=3.3491
2022-06-06,=10369.2475,=14831.5112,=1199342525411.5500,=1036600299113,=614817020843.9194,=2.9777,=0.0527,=4.2316,=3.7634,=3.3649
2022-06-02,=10259.1611,=14674.0507,=1191695377694.5400,=1031118529414,=611364424420.1473,=2.9588,=0.0475,=4.2316,=3.7636,=3.3693
2022-06-01,=10356.3991,=14737.7293,=1209352365112.3899,=1048037356046,=621854404714.2534,=2.9135,=0.0353,=4.2365,=3.7648,=3.3693
2022-05-31,=10371.9240,=14754.1665,=1212671028962.6699,=1050829005729,=624300053224.6033,=2.9180,=0.0371,=4.2365,=3.7660,=3.3787
2022-05-30,=10183.9168,=14486.7244,=1192439868017.7698,=1032476826569,=614201859703.7375,=2.8700,=0.0106,=4.2365,=3.7673,=3.3862
2022-05-27,=10059.7117,=14310.0415,=1179890147470.9600,=1021481967126,=608641405925.5624,=2.8398,=0.0035,=4.2365,=3.7687,=3.3895
2022-05-26,=10072.0790,=14325.9014,=1184464435543.0701,=1026537234583,=611916252780.9656,=2.8505,=0.0036,=4.2365,=3.7689,=3.4017
2022-05-25,=10013.6971,=14219.6166,=1178776282038.8701,=1022070727556,=609123822723.6429,=2.8248,=0.0018,=4.2470,=3.7691,=3.4017
2022-05-24,=9973.4583,=14162.4769,=1178085820016.7097,=1023330270038,=609579903195.3510,=2.8231,=0,=4.2470,=3.7699,=3.4086
2022-05-23,=10223.2253,=14517.1501,=1201617597600.2202,=1042064232182,=621105002666.0535,=2.8795,=0.0036,=4.2470,=3.7707,=3.4107
2022-05-20,=10372.4475,=14729.0480,=1231201924486.5400,=1070094086334,=639184594713.3585,=2.9504,=0.0304,=4.2470,=3.7718,=3.4135
2022-05-19,=10126.4469,=14376.9704,=1203151554576.0603,=1045732416867,=625573331890.4681,=2.8817,=0.0054,=4.2470,=3.7728,=3.4160
