日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=2036.4300,,=2683004328566.9302,=2447736776627,=1004651996562.2000,=1.8882,=0.6655,=1.9861,=1.7975,=1.5102
2025-07-08,=2036.0900,=3347.7296,=2681944997271.8101,=2445731010519,=1004288471122.9500,=1.8816,=0.6575,=1.9861,=1.7974,=1.5102
2025-07-07,=2044.8500,=3361.0740,=2697431783301.3496,=2460664470484,=1011028280850.6400,=1.8922,=0.6731,=1.9861,=1.7974,=1.5102
2025-07-04,=2009.0700,=3302.2605,=2661449919306.7490,=2428601665446,=998846828236.5699,=1.8669,=0.6306,=1.9861,=1.7974,=1.5102
2025-07-03,=1995.4000,=3279.7934,=2647324108516.1289,=2415929491801,=993838657132.4301,=1.8570,=0.6109,=1.9865,=1.7974,=1.5101
2025-07-02,=1998.7900,=3281.2329,=2656618905208.3096,=2424312589839,=996831870458.1298,=1.8571,=0.6111,=1.9865,=1.7973,=1.5101
2025-07-01,=1999.4000,=3282.2269,=2655035453846.7700,=2424689139788,=997796753291.7500,=1.8560,=0.6090,=1.9865,=1.7972,=1.5101
2025-06-30,=1978.3800,=3247.1137,=2626336262690.6211,=2396865291227,=988111015765.6500,=1.8355,=0.5708,=1.9865,=1.7970,=1.5101
2025-06-27,=1970.0900,=3233.5135,=2620715586733.9502,=2392678206807,=986168527465.9000,=1.8316,=0.5624,=1.9865,=1.7969,=1.5101
2025-06-26,=1985.3000,=3256.6350,=2661182972846.2202,=2429843618853,=1001889498064.7100,=1.8585,=0.6137,=1.9880,=1.7966,=1.5088
2025-06-25,=1987.0800,=3259.5541,=2655682827588.9492,=2423932160917,=998746690215.7400,=1.8546,=0.6064,=1.9880,=1.7963,=1.5088
2025-06-24,=1967.8900,=3227.3287,=2633014294852.0293,=2402918604175,=989636566160.3898,=1.8383,=0.5764,=1.9880,=1.7962,=1.5088
2025-06-23,=1958.2500,=3211.5216,=2627116175684.0405,=2398116122557,=987592039503.7100,=1.8342,=0.5676,=1.9880,=1.7961,=1.5088
2025-06-20,=1961.2100,=3216.3643,=2629215039382.2900,=2398781468597,=986365026743.0100,=1.8356,=0.5714,=1.9880,=1.7958,=1.5088
2025-06-19,=1973.7000,=3235.5114,=2648358176464.7905,=2416808036493,=993868181691.3101,=1.8479,=0.5924,=1.9881,=1.7954,=1.5083
2025-06-18,=1998.6400,=3274.1391,=2672735008659.0098,=2438402390243,=1001595590767.0200,=1.8602,=0.6155,=1.9881,=1.7953,=1.5083
2025-06-17,=1997.2600,=3270.3904,=2667873296498.1299,=2433859035311,=1000586184558.1600,=1.8561,=0.6087,=1.9881,=1.7951,=1.5083
2025-06-16,=1981.6100,=3244.7605,=2645233858439.7300,=2413368921300,=992879594419.1400,=1.8404,=0.6058,=1.9881,=1.7950,=1.5083
2025-06-13,=1982.7500,=3246.6276,=2649688224905.5103,=2420431618969,=998872512075.9198,=1.8593,=0.6139,=1.9881,=1.7948,=1.5083
2025-06-12,=1972.4500,=3228.7370,=2629277152138.8604,=2401952381838,=990552769257.5100,=1.8440,=0.5865,=1.9887,=1.7947,=1.5082
2025-06-11,=1979.3200,=3239.8005,=2638339362510.6602,=2409722340165,=992859441529.8900,=1.8503,=0.5990,=1.9887,=1.7945,=1.5082
2025-06-10,=1978.7900,=3238.9313,=2634764298773.5107,=2403497866485,=991012336244.7898,=1.8478,=0.5929,=1.9887,=1.7945,=1.5082
2025-06-09,=1981.3600,=3243.1363,=2636587465065.2402,=2404788024634,=991508676810.7300,=1.8490,=0.5955,=1.9887,=1.7944,=1.5082
2025-06-06,=1978.5100,=3238.4806,=2636338783670.1392,=2404370597820,=990911959335.0900,=1.8489,=0.5953,=1.9887,=1.7943,=1.5082
2025-06-05,=1973.2800,=3229.9208,=2625493326941.9507,=2394325970512,=986893540070.8302,=1.8413,=0.5837,=1.9890,=1.7942,=1.5079
2025-06-04,=1976.7500,=3235.5954,=2632133647082.8203,=2401127154440,=988977943954.7400,=1.8459,=0.5899,=1.9890,=1.7941,=1.5079
2025-06-03,=1979.7800,=3239.9927,=2645086931275.1289,=2413031573920,=993080928531.0800,=1.8542,=0.6047,=1.9890,=1.7940,=1.5079
2025-05-30,=1986.1500,=3250.4220,=2653009625202.4888,=2420998873990,=995942924130.9500,=1.8598,=0.6129,=1.9890,=1.7940,=1.5079
2025-05-29,=1998.9700,=3269.0081,=2664621221250.4805,=2432132088306,=1000874648618.2200,=1.8667,=0.6270,=1.9890,=1.7940,=1.5079
2025-05-28,=1997.0400,=3265.1419,=2670158150391.2598,=2437238589559,=1003143185675.1500,=1.8703,=0.6332,=1.9894,=1.7939,=1.5079
2025-05-27,=2004.6900,=3277.6427,=2672816074561.0400,=2438458562040,=1002967048388.4705,=1.8721,=0.6362,=1.9894,=1.7938,=1.5079
2025-05-26,=2008.2400,=3283.4612,=2679064819389.8003,=2443783985413,=1005166557779.1400,=1.8765,=0.6463,=1.9894,=1.7936,=1.5079
2025-05-23,=1991.7500,=3256.4945,=2662840802659.6504,=2430280207296,=1001114724246.2300,=1.8652,=0.6252,=1.9894,=1.7935,=1.5079
2025-05-22,=2015.6900,=3295.6260,=2696102621920.1001,=2461047026002,=1014799607156.2900,=1.8885,=0.6627,=1.9894,=1.7933,=1.5079
2025-05-21,=2030.9800,=3320.3631,=2703818983349.1689,=2466731532387,=1017002453644.3199,=1.8936,=0.6713,=1.9910,=1.7931,=1.5075
2025-05-20,=2023.7800,=3308.5890,=2698556171189.7104,=2461102849610,=1013744769951.1000,=1.8899,=0.6656,=1.9910,=1.7930,=1.5075
2025-05-19,=2002.2300,=3273.3476,=2670943946444.5903,=2436054763720,=1004033397983.7600,=1.8706,=0.6345,=1.9910,=1.7930,=1.5075
2025-05-16,=1984.9300,=3245.0802,=2642463896047.8799,=2410214965902,=994367569434.0200,=1.8506,=0.6014,=1.9910,=1.7929,=1.5075
2025-05-15,=1994.8300,=3261.2509,=2659941642210.6211,=2425659942051,=1000339995703.4998,=1.8628,=0.6231,=1.9910,=1.7929,=1.5075
2025-05-14,=1993.6900,=3259.3873,=2651919281274.5098,=2417472823273,=996608058744.2700,=1.8572,=0.6118,=1.9914,=1.7927,=1.5072
2025-05-13,=1984.9300,=3245.0772,=2637515230325.6211,=2403302033621,=990265156870.1896,=1.8471,=0.5946,=1.9914,=1.7925,=1.5072
2025-05-12,=1975.5000,=3229.6548,=2625421020688.7500,=2391957570684,=985300637298.8199,=1.8387,=0.5837,=1.9914,=1.7925,=1.5072
2025-05-09,=1981.2200,=3239.0082,=2633336547238.2808,=2398752685007,=987386040681.7000,=1.8442,=0.5911,=1.9914,=1.7924,=1.5072
2025-05-08,=1974.5200,=3228.0455,=2616133430675.4189,=2383814089424,=982360700088.6400,=1.8322,=0.5722,=1.9914,=1.7923,=1.5072
2025-05-07,=1968.5400,=3218.2798,=2610272824660.3604,=2378724678020,=980544716453.2898,=1.8281,=0.5633,=1.9917,=1.7923,=1.5069
2025-05-06,=1960.8700,=3205.7373,=2600323091287.0493,=2368638612349,=983854406022.5100,=1.8211,=0.5492,=1.9917,=1.7921,=1.5069
2025-04-30,=1941.8900,=3174.7005,=2590143810416.0400,=2360991681610,=981039989902.5200,=1.8140,=0.5331,=1.9917,=1.7919,=1.5069
2025-04-29,=1957.0500,=3199.4930,=2602632311616.7905,=2371820048419,=985845638439.6500,=1.8503,=0.6002,=1.9917,=1.7919,=1.5069
2025-04-28,=1990.9200,=3254.8599,=2642237218697.5195,=2405078431570,=992202636246,=1.8968,=0.6722,=1.9917,=1.7918,=1.5069
2025-04-25,=1982.9100,=3241.7739,=2629149854324.1792,=2392538977489,=984105168810.7100,=1.8920,=0.6677,=1.9920,=1.7917,=1.5067
2025-04-24,=1958.8600,=3202.4474,=2605419598361.4390,=2371662874292,=975506340157.3900,=1.8808,=0.6520,=1.9920,=1.7916,=1.5067
2025-04-23,=1941.7800,=3174.5344,=2588340765808.8501,=2355040050997,=967334788101.7500,=1.8726,=0.6375,=1.9920,=1.7915,=1.5067
2025-04-22,=1952.4100,=3191.9045,=2597577141719.6289,=2365062993898,=972276837078.4399,=1.8795,=0.6498,=1.9920,=1.7914,=1.5067
2025-04-21,=1952.8600,=3192.6383,=2593524365759.9497,=2361751109584,=972210473783.5800,=1.8766,=0.6464,=1.9920,=1.7913,=1.5067
2025-04-18,=1944.3000,=3178.6553,=2590824774711.8789,=2361656318757,=972896226277.8500,=1.8747,=0.6427,=1.9922,=1.7913,=1.5064
2025-04-17,=1953.8700,=3194.2911,=2596775776789.5796,=2365653704954,=972269745802.3198,=1.8802,=0.6509,=1.9922,=1.7913,=1.5064
2025-04-16,=1958.6200,=3202.0605,=2603094368991.0596,=2372499187388,=975618594233.9600,=1.8847,=0.6568,=1.9922,=1.7913,=1.5064
2025-04-15,=1955.8300,=3197.4975,=2597635856131.8999,=2366912874064,=972677475081.2900,=1.8811,=0.6523,=1.9922,=1.7911,=1.5064
2025-04-14,=1948.0300,=3184.7488,=2588379897986.6499,=2358698598160,=968594493943.2700,=1.8744,=0.6433,=1.9922,=1.7910,=1.5064
2025-04-11,=1921.5200,=3141.4033,=2560074456142.5195,=2333734611312,=960658560026.4100,=1.8559,=0.6111,=1.9923,=1.7909,=1.5060
2025-04-10,=1937.2800,=3167.1633,=2581810265178.4302,=2351882568032,=965362496362.8304,=1.8717,=0.6378,=1.9923,=1.7909,=1.5060
2025-04-09,=1932.6000,=3159.5167,=2587848338277.9600,=2358262754130,=968797182518.0898,=1.8762,=0.6465,=1.9923,=1.7908,=1.5060
2025-04-08,=1923.1400,=3144.0474,=2577833969922.8296,=2346553768660,=960013972376.8298,=1.8686,=0.6331,=1.9923,=1.7907,=1.5060
2025-04-07,=1874.3000,=3064.2054,=2509507051287.7290,=2285297626509,=935708641143.3700,=1.8191,=0.5467,=1.9923,=1.7907,=1.5060
2025-04-03,=1977.1600,=3232.3668,=2602524107835.7905,=2368516627129,=970321228051.6700,=1.8865,=0.6569,=1.9926,=1.7907,=1.5060
2025-04-02,=1945.5000,=3180.6059,=2552540400911.7788,=2323943625761,=953825161397.4200,=1.8503,=0.6038,=1.9926,=1.7906,=1.5060
2025-04-01,=1958.9500,=3202.1109,=2572047040927.5898,=2339618067236,=959190225532.8202,=1.8644,=0.6269,=1.9926,=1.7905,=1.5060
2025-03-31,=1924.0400,=3145.4416,=2532714263287.8198,=2305188397357,=946458543006.9800,=1.8351,=0.5798,=1.9926,=1.7904,=1.5060
2025-03-28,=1919.6200,=3138.2968,=2518652609721.2900,=2295192825952,=944756887975.2400,=1.8205,=0.5510,=1.9926,=1.7903,=1.5060
2025-03-27,=1926.7900,=3150.0146,=2520788343342.5898,=2295898305031,=946286555718.3600,=1.8217,=0.5549,=1.9937,=1.7901,=1.5059
2025-03-26,=1950.6800,=3189.0729,=2546785927140.2295,=2318891481578,=954822176260.1902,=1.8418,=0.5917,=1.9937,=1.7898,=1.5059
2025-03-25,=1959.9700,=3204.2615,=2558157171855.8906,=2328620960212,=959348831826.8004,=1.8483,=0.6000,=1.9937,=1.7897,=1.5059
2025-03-24,=1932.7600,=3159.7758,=2520137503426.9502,=2294699774905,=947429243470.2900,=1.8207,=0.5527,=1.9937,=1.7897,=1.5059
2025-03-21,=1930.8500,=3156.6593,=2513559241507.1294,=2287465048156,=943541655327.3101,=1.8160,=0.5433,=1.9937,=1.7897,=1.5059
2025-03-20,=1934.8800,=3163.2543,=2521099452608.4897,=2294719933579,=947455737968.3000,=1.8214,=0.5548,=1.9957,=1.7897,=1.5059
2025-03-19,=1938.8500,=3169.7398,=2525551411435.2900,=2298671791595,=948554625580.3700,=1.8246,=0.5611,=1.9957,=1.7897,=1.5059
2025-03-18,=1911.8500,=3125.5925,=2490702767074.1299,=2266279917660,=934846910434.6802,=1.7994,=0.5177,=1.9957,=1.7897,=1.5059
2025-03-17,=1917.3700,=3134.6169,=2502175844112.6299,=2276545711556,=938669704124.9399,=1.8077,=0.5292,=1.9957,=1.7896,=1.5059
2025-03-14,=1919.5000,=3138.1033,=2504506841082.1104,=2279184259922,=940161339235.3900,=1.8094,=0.5319,=1.9957,=1.7896,=1.5059
2025-03-13,=1907.1300,=3117.8828,=2488027019301.8696,=2264057974750,=934029098554.9600,=1.7975,=0.5159,=1.9958,=1.7895,=1.5056
2025-03-12,=1893.7500,=3096.0003,=2471906308228.6196,=2249348897407,=928172870293.9902,=1.7859,=0.4915,=1.9958,=1.7895,=1.5056
2025-03-11,=1881.4600,=3075.9175,=2464864292665.0098,=2244247834436,=925185860761.3000,=1.7808,=0.4824,=1.9958,=1.7895,=1.5056
2025-03-10,=1876.1900,=3067.2999,=2458736516718.5190,=2238387829213,=922331167765.1500,=1.7763,=0.4774,=1.9958,=1.7896,=1.5056
2025-03-07,=1879.7400,=3073.1086,=2467661555027.2397,=2245870684471,=925430522572.8900,=1.7828,=0.4869,=1.9958,=1.7896,=1.5056
2025-03-06,=1886.9700,=3084.9176,=2472503746484.8701,=2249824391308,=927051397893.8098,=1.7863,=0.4939,=1.9958,=1.7897,=1.5049
2025-03-05,=1884.3600,=3080.6478,=2479512899310.9805,=2256262176158,=929445280770.9500,=1.7914,=0.5047,=1.9958,=1.7897,=1.5049
2025-03-04,=1880.0800,=3073.6582,=2466309208366.3896,=2243591862554,=924194605262.5404,=1.7818,=0.4846,=1.9958,=1.7897,=1.5049
2025-03-03,=1881.2600,=3075.5908,=2459686902541.2900,=2244851017965,=924220683982.7100,=1.7861,=0.4929,=1.9958,=1.7897,=1.5049
2025-02-28,=1884.3200,=3080.5921,=2468222550570.5698,=2253469862748,=928471965776.7200,=1.7923,=0.5057,=1.9958,=1.7897,=1.5049
2025-02-27,=1902.4800,=3110.2793,=2489057569025.5000,=2272221925243,=935912158525.0996,=1.8074,=0.5274,=1.9961,=1.7897,=1.5049
2025-02-26,=1914.4600,=3129.8662,=2503464884112.6797,=2284422043927,=940767447743.6200,=1.8179,=0.5446,=1.9961,=1.7897,=1.5049
2025-02-25,=1897.5800,=3102.2750,=2484759921312.1997,=2266363116712,=931775594272.2700,=1.8043,=0.5225,=1.9961,=1.7896,=1.5049
2025-02-24,=1916.6900,=3133.5079,=2507280342000.2705,=2287462992919,=940593100768.3900,=1.8206,=0.5499,=1.9961,=1.7896,=1.5049
2025-02-21,=1917.6500,=3135.0770,=2510983073626.6191,=2292715232954,=943946461410.4200,=1.8233,=0.5546,=1.9961,=1.7895,=1.5049
2025-02-20,=1916.8000,=3133.6869,=2518577495591.1997,=2300065974047,=946648325038.8302,=1.8288,=0.5654,=1.9966,=1.7895,=1.5045
2025-02-19,=1921.4700,=3141.3175,=2522614099913.2603,=2303709794307,=948335096594.4600,=1.8320,=0.5717,=1.9966,=1.7895,=1.5045
2025-02-18,=1924.0700,=3145.5708,=2532492999268.6997,=2312526031785,=952545752311.3102,=1.8392,=0.5850,=1.9966,=1.7895,=1.5045
2025-02-17,=1932.2300,=3158.9101,=2535810098405.8604,=2315018853308,=952905975190.4602,=1.8416,=0.5872,=1.9966,=1.7894,=1.5045
2025-02-14,=1911.6500,=3125.2733,=2507982351076.4697,=2291256062369,=945774521318.8302,=1.8214,=0.5529,=1.9966,=1.7894,=1.5045
2025-02-13,=1910.8500,=3123.9626,=2505793304715.4189,=2288766510451,=945158118811.1302,=1.8198,=0.5490,=1.9969,=1.7893,=1.5041
2025-02-12,=1910.9700,=3124.1571,=2500638923539.8896,=2284118003925,=943074429648.4900,=1.8161,=0.5432,=1.9969,=1.7893,=1.5041
2025-02-11,=1906.7400,=3117.2358,=2496579181231.7295,=2280602476311,=940880569335.4200,=1.8131,=0.5373,=1.9969,=1.7890,=1.5041
2025-02-10,=1910.9000,=3124.0380,=2502546300478.1401,=2286650349256,=942385533458.7200,=1.8175,=0.5448,=1.9969,=1.7888,=1.5041
2025-02-07,=1910.4100,=3123.2418,=2509465599505.6997,=2292573258571,=945005748652.8198,=1.8225,=0.5532,=1.9969,=1.7887,=1.5041
2025-02-06,=1900.9000,=3107.6915,=2505972475763.5400,=2289559124560,=943487327579.5200,=1.8199,=0.5498,=1.9974,=1.7886,=1.5041
2025-02-05,=1883.0500,=3078.5060,=2486106322455.4004,=2273620337109,=938601984785.3800,=1.8055,=0.5271,=1.9974,=1.7885,=1.5041
2025-01-27,=1895.7800,=3099.3225,=2507673785869.4995,=2295784512799,=948872337144.9301,=1.8212,=0.5514,=1.9974,=1.7884,=1.5041
2025-01-24,=1874.3700,=3064.3252,=2466084576496.0308,=2257916512702,=933742989472.6000,=1.7910,=0.5071,=1.9974,=1.7883,=1.5041
2025-01-23,=1874.8200,=3062.5863,=2473489143557.4404,=2193552244946,=937276807570.6595,=1.7897,=0.5037,=1.9974,=1.7882,=1.5041
2025-01-22,=1875.7100,=3064.0465,=2476443017992.2402,=2196360933960,=939426325407.4100,=1.7918,=0.5084,=1.9986,=1.7882,=1.5039
2025-01-21,=1885.2200,=3077.7223,=2491754817948.6094,=2211264599412,=947588071424.8500,=1.8022,=0.5221,=1.9986,=1.7882,=1.5039
2025-01-20,=1890.1500,=3085.7797,=2494000787800.7095,=2212248779009,=947257769120.0601,=1.8038,=0.5243,=1.9986,=1.7881,=1.5039
2025-01-17,=1892.3100,=3089.2916,=2500755998283.8403,=2217037142883,=948594423899.3402,=1.8087,=0.5299,=1.9986,=1.7881,=1.5039
2025-01-16,=1892.5900,=3089.7521,=2500887960365.3501,=2217806145220,=947125274204.6200,=1.8088,=0.5305,=1.9986,=1.7876,=1.5039
2025-01-15,=1889.2800,=3084.3569,=2497968226451.5498,=2215721445557,=945656108343.8500,=1.8067,=0.5278,=1.9987,=1.7870,=1.5038
2025-01-14,=1894.5300,=3092.9161,=2503171426457.4199,=2220236752695,=947732839377.1801,=1.8104,=0.5330,=1.9987,=1.7868,=1.5038
2025-01-13,=1859.9000,=3036.3816,=2467623159840.8999,=2191021865896,=935863612603.8198,=1.7847,=0.4947,=1.9987,=1.7866,=1.5038
2025-01-10,=1869.4700,=3052.0195,=2477199637045.9102,=2201466045884,=939681129026.9900,=1.7916,=0.5092,=1.9987,=1.7868,=1.5038
2025-01-09,=1904.3700,=3108.9906,=2495880424850.2900,=2231086594024,=950837890400.4700,=1.8236,=0.5525,=1.9987,=1.7866,=1.5038
2025-01-08,=1931.4900,=3153.2615,=2531549156896.9204,=2263032309737,=962504055404.1696,=1.8497,=0.5942,=1.9992,=1.7865,=1.5037
2025-01-07,=1918.3700,=3131.5841,=2511060504873.4302,=2242948086039,=954827417686.8199,=1.8346,=0.5718,=1.9992,=1.7865,=1.5037
2025-01-06,=1925.4700,=3143.1876,=2525423384321.1411,=2256156957250,=959448283041.1400,=1.8451,=0.5873,=1.9992,=1.7863,=1.5037
2025-01-03,=1933.8900,=3156.0884,=2536929897663.7388,=2267034085478,=963293590229.5902,=1.8532,=0.6007,=1.9992,=1.7862,=1.5037
2025-01-02,=1955.1600,=3190.8068,=2560799728859.2695,=2287847292100,=972097939265.9000,=1.8706,=0.6276,=1.9992,=1.7861,=1.5037
2024-12-31,=2010.8400,=3281.6700,=2629419164621.7998,=2346119616022,=994750422767.9402,=1.9207,=0.6978,=1.9993,=1.7861,=1.5037
2024-12-30,=2029.1200,=3311.5074,=2637981071375.0503,=2352693977687,=998862951488.8800,=1.9297,=0.7088,=1.9993,=1.7861,=1.5037
2024-12-27,=2049.6900,=3345.0780,=2661654033457.5200,=2371738125714,=1007796210383.0100,=1.9470,=0.7346,=1.9993,=1.7860,=1.5037
2024-12-26,=2026.8000,=3307.7201,=2632000805288.9297,=2345772066587,=996879193455.3500,=1.9253,=0.7036,=1.9993,=1.7860,=1.5037
2024-12-25,=2050.8600,=3346.9838,=2675540514277.3896,=2382467854361,=1010535553914.0002,=1.9572,=0.7529,=1.9993,=1.7860,=1.5037
2024-12-24,=2058.6800,=3359.7433,=2680057856982.1885,=2384287542330,=1013004849947.9500,=1.9605,=0.7585,=1.9995,=1.7860,=1.5034
2024-12-23,=2038.9400,=3327.5225,=2655458976624.4893,=2361186912633,=1003868467262.9000,=1.9425,=0.7275,=1.9995,=1.7860,=1.5034
2024-12-20,=2017.3600,=3292.3023,=2624935644733,=2330232758478,=991987780154.6300,=1.9201,=0.6990,=1.9995,=1.7859,=1.5034
2024-12-19,=2030.0500,=3313.0217,=2643464912230,=2346326683584,=997585826904.1500,=1.9337,=0.7158,=1.9995,=1.7859,=1.5034
2024-12-18,=2055.7600,=3354.9856,=2675728926337.6289,=2373272852932,=1007969319401.9000,=1.9573,=0.7412,=1.9995,=1.7858,=1.5034
2024-12-17,=2042.8500,=3333.9089,=2666568665339.6509,=2352424785614,=1014415153782.3700,=1.9361,=0.7197,=1.9996,=1.7857,=1.5030
2024-12-16,=2060.3200,=3362.4175,=2680365728516.6797,=2364885698494,=1020015681091.7600,=1.9461,=0.7332,=1.9996,=1.7856,=1.5030
2024-12-13,=2029.9600,=3312.8738,=2635732873829.6099,=2323431371268,=1003312508851.9800,=1.9137,=0.6905,=1.9996,=1.7856,=1.5030
2024-12-12,=2053.7000,=3351.6133,=2654681986571.4102,=2336588368653,=1008340743370.7300,=1.9275,=0.7073,=1.9996,=1.7855,=1.5030
2024-12-11,=2046.2900,=3339.5297,=2643569056835.3896,=2326032560953,=1003511933115.1500,=1.9194,=0.6989,=1.9996,=1.7854,=1.5030
2024-12-10,=2032.4500,=3316.9305,=2629304903442.7104,=2314602636732,=997522103782.6698,=1.9091,=0.6823,=1.9996,=1.7853,=1.5030
2024-12-09,=2046.1000,=3339.2062,=2651991876184.6099,=2334836544077,=1006627989411.3700,=1.9255,=0.7057,=1.9996,=1.7852,=1.5030
2024-12-06,=2036.4400,=3323.4566,=2636401126304.4800,=2309204239387,=1000799273190.9498,=1.9142,=0.6928,=1.9996,=1.7850,=1.5030
2024-12-05,=2020.6600,=3297.5347,=2618605538729.3398,=2299666926300,=996493934158.9596,=1.9070,=0.6790,=1.9996,=1.7848,=1.5030
2024-12-04,=2025.1100,=3304.7910,=2630073229572.2197,=2310302586527,=1000181636534.9302,=1.9154,=0.6946,=1.9996,=1.7843,=1.5030
2024-12-03,=2035.3400,=3321.4794,=2627177763024.7305,=2304552145367,=998174042927.1000,=1.9132,=0.6911,=2.0002,=1.7839,=1.5028
2024-12-02,=2001.7300,=3266.6300,=2580509864247.9702,=2267954722954,=983213127228.5100,=1.8882,=0.6570,=2.0002,=1.7837,=1.5028
2024-11-29,=1969.2300,=3212.9425,=2545114807836.8599,=2236846115091,=969312580768.7600,=1.8618,=0.6199,=2.0002,=1.7835,=1.5028
2024-11-28,=1961.1800,=3199.8055,=2540548629788.1304,=2233283047515,=967811342797.9900,=1.8585,=0.6135,=2.0002,=1.7833,=1.5028
2024-11-27,=1970.2100,=3214.5362,=2551341520438.8398,=2242128257541,=970618903980.9700,=1.8664,=0.6262,=2.0002,=1.7831,=1.5028
2024-11-26,=1947.5100,=3177.5068,=2520486298877.5703,=2214092939677,=958301154509.3700,=1.8438,=0.5933,=2.0003,=1.7830,=1.5027
2024-11-25,=1963.9500,=3204.3229,=2540394230096.9702,=2231436243289,=965551931816.3700,=1.8584,=0.6135,=2.0003,=1.7828,=1.5027
2024-11-22,=1979.4000,=3229.5305,=2564478364867.6411,=2253035450101,=972964385312.7300,=1.8760,=0.6424,=2.0003,=1.7827,=1.5027
2024-11-21,=2033.3200,=3317.5094,=2630542384519.7998,=2309088213192,=996046952184.8500,=1.9243,=0.7034,=2.0003,=1.7827,=1.5027
2024-11-20,=2028.7800,=3310.0999,=2624025225427.6504,=2300514885565,=993813498598.1598,=1.9195,=0.6983,=2.0003,=1.7826,=1.5027
2024-11-19,=2017.7500,=3292.1010,=2608302807420.5889,=2285640131341,=987496738538.1600,=1.9080,=0.6811,=2.0008,=1.7825,=1.5026
2024-11-18,=2013.6500,=3285.4132,=2613024947092.1704,=2288618399221,=987074693599.6100,=1.9115,=0.6868,=2.0008,=1.7824,=1.5026
2024-11-15,=1996.0800,=3256.7455,=2583766898710.4697,=2265438305268,=977638051496.9302,=1.8901,=0.6604,=2.0008,=1.7823,=1.5026
2024-11-14,=2018.3300,=3293.0537,=2610776700182.2905,=2288433929755,=988811308920.4000,=1.9099,=0.6845,=2.0008,=1.7823,=1.5026
2024-11-13,=2052.0100,=3347.9974,=2639953967804.1099,=2312052886322,=999713937883.9301,=1.9312,=0.7110,=2.0008,=1.7822,=1.5026
2024-11-12,=2040.6800,=3329.5055,=2616212416030.8696,=2288718585236,=990728270797.3900,=1.9138,=0.6917,=2.0011,=1.7822,=1.5019
2024-11-11,=2061.7400,=3363.8779,=2649552682144.4102,=2316040216432,=1003228856953.7300,=1.9382,=0.7191,=2.0011,=1.7821,=1.5019
2024-11-08,=2066.6200,=3371.8322,=2654916665183.1304,=2326627466787,=1006528472415.0200,=1.9421,=0.7240,=2.0011,=1.7820,=1.5019
2024-11-07,=2076.7600,=3388.3790,=2669862999692.7505,=2337155418813,=1012162035132.2098,=1.9531,=0.7423,=2.0011,=1.7818,=1.5019
2024-11-06,=2045.3300,=3337.1018,=2629234609210.1602,=2305774251118,=998084046226.7500,=1.9234,=0.7033,=2.0011,=1.7817,=1.5019
2024-11-05,=2061.5100,=3363.5064,=2658251778360.6904,=2330818908596,=1007639188267.3500,=1.9446,=0.7278,=2.0020,=1.7816,=1.5018
2024-11-04,=2043.9300,=3334.8115,=2644788988908.8799,=2320395992719,=1002238262980.9399,=1.9347,=0.7164,=2.0020,=1.7815,=1.5018
2024-11-01,=2043.4800,=3334.0817,=2648801285081.2705,=2324992517606,=1003098426795.6704,=1.9377,=0.7194,=2.0033,=1.7815,=1.5018
2024-10-31,=2040.8200,=3329.7406,=2635817659294.0698,=2308286756643,=997625112500.9500,=1.9282,=0.7075,=2.0033,=1.7814,=1.5018
2024-10-30,=2016.2300,=3287.2108,=2611657312884.5708,=2297733332411,=990875838940.3500,=1.9506,=0.7367,=2.0033,=1.7812,=1.5018
2024-10-29,=2023.9400,=3299.7787,=2624857490787.3501,=2307397434787,=993463651131.8700,=1.9787,=0.7730,=2.0033,=1.7810,=1.5018
2024-10-28,=2041.6800,=3328.7103,=2643703410841.7500,=2318491635961,=998135410563.8300,=1.9961,=0.7930,=2.0037,=1.7809,=1.5017
2024-10-25,=2023.1400,=3298.4782,=2624423762887.8208,=2301647599748,=991803438835.2100,=1.9838,=0.7833,=2.0037,=1.7808,=1.5017
2024-10-24,=2024.0600,=3299.9825,=2641328536115.6592,=2322907879746,=998377401721.3199,=2.0011,=0.7987,=2.0037,=1.7808,=1.5017
2024-10-23,=2040.2600,=3326.3957,=2655368710210.2495,=2333279580384,=1004187500904.3800,=2.0160,=0.8079,=2.0037,=1.7807,=1.5017
2024-10-22,=2016.9100,=3288.3194,=2628729174348.9092,=2320218438484,=996771423881.6100,=1.9958,=0.7935,=2.0033,=1.7807,=1.5017
2024-10-21,=1980.7300,=3228.7843,=2580604441570.8101,=2281579101517,=981917311870.6801,=1.9583,=0.7536,=2.0037,=1.7806,=1.5016
2024-10-18,=1997.9800,=3256.8999,=2610173167834.1997,=2308913126355,=993082604359.3002,=1.9807,=0.7795,=2.0037,=1.7801,=1.5016
2024-10-17,=1973.0900,=3216.3306,=2581332078328.0005,=2284503321037,=982962485393.3500,=1.9588,=0.7546,=2.0037,=1.7796,=1.5016
2024-10-16,=1998.1700,=3257.2119,=2616186796263.6909,=2315125619251,=996352524553.9198,=1.9853,=0.7856,=2.0037,=1.7795,=1.5016
2024-10-15,=1985.6100,=3236.7262,=2608842398454.8203,=2309935795649,=994214041332.3198,=1.9797,=0.7763,=2.0037,=1.7795,=1.5016
