日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=988.7900,=1335.7300,=851246789160.1797,=788733231511,=345319014977.5599,=0.9829,=0.3335,=1.4938,=1.0988,=0.9216
2025-07-08,=995.3000,=1344.2200,=856991383456.9000,=794079740279,=347881823905.8099,=0.9894,=0.3456,=1.4940,=1.0988,=0.9214
2025-07-07,=978.8500,=1322,=843968663959.0302,=782073653829,=342627847246.1399,=0.9743,=0.3177,=1.4940,=1.0989,=0.9214
2025-07-04,=977.8400,=1320.6300,=843085092206.5502,=780975048469,=341929611512.0499,=0.9733,=0.3150,=1.4940,=1.0990,=0.9214
2025-07-03,=972.2200,=1312.8500,=834733795136.6498,=772739815928,=339750447433.7900,=0.9636,=0.2971,=1.4940,=1.0990,=0.9214
2025-07-02,=972.4200,=1313.1200,=834000379287.8900,=771776082553,=339517782163.6999,=0.9627,=0.2960,=1.4940,=1.0993,=0.9214
2025-07-01,=939.1900,=1268.2500,=803274476112.2296,=743273713334,=327863182824.6800,=0.9274,=0.2151,=1.4947,=1.0995,=0.9213
2025-06-30,=930.9200,=1257.0800,=796839435682.0098,=737028935861,=325256098688.1301,=0.9199,=0.1959,=1.4947,=1.1003,=0.9213
2025-06-27,=925.7900,=1249.9300,=793649676149.7902,=734017268093,=323476767044.4299,=0.9162,=0.1807,=1.4947,=1.1012,=0.9214
2025-06-26,=920.6600,=1241.3100,=789706815367.5599,=730089798999,=321771796459.5800,=0.9108,=0.1575,=1.4947,=1.1014,=0.9216
2025-06-25,=928.3400,=1251.3000,=793108090326.4399,=733198080106,=323663991526.5499,=0.9144,=0.1736,=1.4947,=1.1016,=0.9218
2025-06-24,=920.8500,=1240.2700,=788958649132.8099,=729552214624,=321816699331.0401,=0.9093,=0.1536,=1.4948,=1.1021,=0.9218
2025-06-23,=910.7700,=1226.6900,=780248874018.8896,=721812374183,=318237978126.7199,=0.8993,=0.1267,=1.4948,=1.1026,=0.9218
2025-06-20,=912.5000,=1227.5700,=785466376081.2998,=725981528391,=319050044500.3100,=0.9035,=0.1360,=1.4948,=1.1026,=0.9218
2025-06-19,=911.6200,=1226.1300,=783010639486.0103,=723738134614,=318436921464.8400,=0.9005,=0.1296,=1.4948,=1.1026,=0.9220
2025-06-18,=923.5000,=1242.0100,=793797015386.8900,=733827572398,=322706660718.1199,=0.9128,=0.1643,=1.4948,=1.1031,=0.9223
2025-06-17,=931.5600,=1252.7000,=800181775072.8698,=739341065666,=325483380635.1800,=0.9201,=0.1938,=1.4949,=1.1037,=0.9223
2025-06-16,=929.0100,=1249.2700,=798056979290.4696,=737223307340,=324736239431.1701,=0.9177,=0.1846,=1.4949,=1.1043,=0.9223
2025-06-13,=930.0500,=1250.6700,=807653935908.1199,=747117283951,=331068569450.0700,=0.9248,=0.2060,=1.4949,=1.1050,=0.9225
2025-06-12,=938.2500,=1261.2800,=813388388618.4498,=752111619163,=333898805511.4201,=0.9311,=0.2207,=1.4949,=1.1051,=0.9225
2025-06-11,=940.7000,=1264.1900,=815638357881.4705,=754275442532,=334519079686.1299,=0.9336,=0.2264,=1.4949,=1.1052,=0.9225
2025-06-10,=932.2800,=1250.9700,=807805701627.1604,=747495834877,=331434543268.9398,=0.9223,=0.1998,=1.4958,=1.1054,=0.9223
2025-06-09,=936.1800,=1256.2100,=810021414884.0201,=749550730344,=332759737326.5501,=0.9249,=0.2060,=1.4958,=1.1057,=0.9225
2025-06-06,=929.6100,=1247.3400,=804814689852.8000,=745050570701,=330362366230.0301,=0.9189,=0.1887,=1.4958,=1.1057,=0.9225
2025-06-05,=926.6200,=1243.1600,=801988587363.2197,=741561022820,=329347450050.3599,=0.9156,=0.1758,=1.4958,=1.1057,=0.9225
2025-06-04,=929.4800,=1246.5500,=804439894355.6101,=743887326604,=330357879033.4401,=0.9182,=0.1860,=1.4958,=1.1058,=0.9225
2025-06-03,=918.9200,=1232.2600,=795434631565.9602,=735493614973,=326491181633.2200,=0.9078,=0.1497,=1.4960,=1.1059,=0.9225
2025-05-30,=932.4100,=1250.3500,=808526250602.9601,=747944494021,=331409366467.7799,=0.9227,=0.2007,=1.4960,=1.1065,=0.9225
2025-05-29,=932.8600,=1250.9600,=808329529035.5199,=747520877434,=331439740089.0599,=0.9225,=0.1996,=1.4960,=1.1071,=0.9225
2025-05-28,=929.7100,=1246.7400,=805496657647.3400,=744953048188,=330325103842.2800,=0.9193,=0.1891,=1.4960,=1.1072,=0.9226
2025-05-27,=934.8400,=1252.7300,=810027607950.5999,=749204541035,=332183816907.3501,=0.9241,=0.2022,=1.4960,=1.1072,=0.9228
2025-05-26,=941.2500,=1261.3100,=814784914158.9899,=754078941786,=334565357165.7301,=0.9296,=0.2128,=1.4973,=1.1073,=0.9226
2025-05-23,=939.8500,=1259.4400,=814608284282.5900,=753747286034,=334278312996.9601,=0.9294,=0.2121,=1.4973,=1.1074,=0.9226
2025-05-22,=945.4493,=1266.9500,=818263033271.0900,=757532630939,=336183382909.7500,=0.9335,=0.2219,=1.4973,=1.1075,=0.9226
2025-05-21,=954.4493,=1279.0100,=825332893375.6300,=764469797048,=339546112141.4298,=0.9416,=0.2439,=1.4973,=1.1076,=0.9226
2025-05-20,=955.5071,=1280.4300,=825761821649.0996,=764704133726,=339887484184.4501,=0.9421,=0.2444,=1.4973,=1.1081,=0.9226
2025-05-19,=956.5971,=1281.6900,=827055140927.5702,=765970336571,=340320627461.8800,=0.9434,=0.2486,=1.4981,=1.1085,=0.9225
2025-05-16,=948.5310,=1270.8900,=820459092425.7700,=759707388282,=337870717768.1900,=0.9359,=0.2251,=1.4981,=1.1092,=0.9225
2025-05-15,=951.9758,=1275.5000,=824519159115.9800,=763476477769,=339136173279.3899,=0.9405,=0.2415,=1.4981,=1.1099,=0.9225
2025-05-14,=959.0681,=1285,=830272232075.5299,=768931156445,=341575285664.9099,=0.9471,=0.2538,=1.4981,=1.1099,=0.9225
2025-05-13,=956.6240,=1281.7300,=827419744724.7800,=766286731702,=340682042375.0900,=0.9438,=0.2502,=1.4981,=1.1100,=0.9225
2025-05-12,=953.5400,=1277.6000,=824317820200.2300,=762999174096,=339450992394.3399,=0.9403,=0.2401,=1.4996,=1.1110,=0.9225
2025-05-09,=949.2900,=1271.9000,=821780541380.3700,=760838870437,=338154930731.3999,=0.9374,=0.2309,=1.4996,=1.1120,=0.9225
2025-05-08,=958.4400,=1281.3300,=829125799975.3798,=767586533510,=341201287003.5900,=0.9424,=0.2448,=1.4996,=1.1125,=0.9225
2025-05-07,=962.6500,=1286.9600,=834155156898.9302,=772266529995,=342838856588.6400,=0.9482,=0.2535,=1.4996,=1.1130,=0.9225
2025-05-06,=954.6600,=1276.2800,=827287333361.3202,=765513853638,=340130085533.4899,=0.9404,=0.2405,=1.4996,=1.1130,=0.9225
2025-04-30,=934.5900,=1249.4500,=810932027214.4200,=750895901227,=332924581957.4399,=0.9218,=0.1978,=1.5009,=1.1130,=0.9225
2025-04-29,=946.7900,=1265.7600,=820373126113.8398,=760104841009,=337355210332.7999,=0.9295,=0.2130,=1.5009,=1.1147,=0.9225
2025-04-28,=946.4200,=1265.2600,=820424580720.2899,=760005373345,=337516352117.7600,=0.9301,=0.2143,=1.5009,=1.1164,=0.9225
2025-04-25,=938.3200,=1254.4300,=809000802292.8199,=748620220702,=334307621289.2500,=0.9199,=0.1931,=1.5009,=1.1179,=0.9225
2025-04-24,=929.0600,=1242.0500,=801014710323.3900,=741364264220,=331010518530.5800,=0.9119,=0.1618,=1.5009,=1.1194,=0.9225
2025-04-23,=932.5500,=1244.1700,=803142468681.5602,=743286376713,=332164360523.3501,=0.9132,=0.1692,=1.5009,=1.1195,=0.9225
2025-04-22,=928.3300,=1238.5400,=802059673513.2001,=742584730190,=330736346825.5603,=0.9124,=0.1635,=1.5009,=1.1196,=0.9226
2025-04-21,=930.5000,=1241.4300,=805317746187.2599,=745562157023,=331841607224.5300,=0.9168,=0.1820,=1.5009,=1.1201,=0.9228
2025-04-18,=920.0900,=1227.5500,=796756285195.1200,=737974858953,=328485634065,=0.9095,=0.1555,=1.5009,=1.1205,=0.9230
2025-04-17,=914.9800,=1220.7200,=791136389279.5500,=730752047316,=324981467513.0601,=0.9037,=0.1379,=1.5009,=1.1207,=0.9232
2025-04-16,=914.5200,=1220.1100,=791327381055.7397,=731119486613,=325105910529.5101,=0.9040,=0.1396,=1.5015,=1.1209,=0.9232
2025-04-15,=920.1900,=1227.6800,=795387039510.2501,=735322931251,=326909030572.1202,=0.9086,=0.1516,=1.5015,=1.1217,=0.9232
2025-04-14,=930.1200,=1240.9200,=805105355045.4399,=744311266425,=330401977691.9101,=0.9198,=0.1893,=1.5015,=1.1225,=0.9237
2025-04-11,=917,=1223.4200,=794176223630.5503,=734034039791,=326190997475.1702,=0.9068,=0.1468,=1.5015,=1.1226,=0.9245
2025-04-10,=916.7900,=1223.1400,=794476918794.9902,=734986410130,=326090774709.6499,=0.9069,=0.1468,=1.5015,=1.1227,=0.9245
2025-04-09,=900.0500,=1200.8100,=783500289816.9001,=724893099761,=320872208476.5301,=0.8946,=0.1219,=1.5031,=1.1228,=0.9245
2025-04-08,=894.2700,=1193.0900,=779857572853.0898,=722029832503,=318819142981.1099,=0.8906,=0.1117,=1.5031,=1.1230,=0.9247
2025-04-07,=888.9500,=1186,=771956969413.8300,=715134681233,=316419853748.5600,=0.8816,=0.0895,=1.5031,=1.1234,=0.9249
2025-04-03,=982.4900,=1310.7900,=850257309006.3998,=787076033650,=348903860238.0101,=0.9688,=0.2888,=1.5031,=1.1238,=0.9254
2025-04-02,=976.5300,=1302.8400,=844759281193.0999,=781736822819,=346774436012.4199,=0.9626,=0.2787,=1.5031,=1.1239,=0.9254
2025-04-01,=983.7100,=1312.4200,=851026488067.6500,=787628112005,=349432801234.2000,=0.9697,=0.2895,=1.5040,=1.1240,=0.9249
2025-03-31,=969.3600,=1293.2800,=838697513094.0001,=775977219399,=344429295411.5200,=0.9553,=0.2649,=1.5040,=1.1246,=0.9249
2025-03-28,=982.4400,=1310.7200,=850473261067.0001,=786455414920,=349571214855.8301,=0.9624,=0.2782,=1.5040,=1.1252,=0.9249
2025-03-27,=991.9000,=1323.3400,=860054175224.2301,=795109756350,=352852219614.6699,=0.9734,=0.2977,=1.5040,=1.1254,=0.9249
2025-03-26,=1004.6100,=1340.3100,=869717493505.9198,=803862938638,=357017154024.4799,=0.9844,=0.3175,=1.5040,=1.1257,=0.9249
2025-03-25,=1006.7300,=1343.1300,=872251398280.3000,=806481877662,=357914635714.0899,=0.9875,=0.3239,=1.5048,=1.1258,=0.9247
2025-03-24,=1009.7700,=1347.1800,=875605902078.1700,=809976096454,=358970500156.6100,=0.9916,=0.3310,=1.5048,=1.1259,=0.9247
2025-03-21,=1013.1500,=1351.7000,=877077760250.9001,=811661237619,=360131868729.1100,=0.9936,=0.3365,=1.5048,=1.1263,=0.9247
2025-03-20,=1005.7300,=1341.8000,=870040681877.8499,=804251900191,=357225137454.8500,=0.9856,=0.3205,=1.5048,=1.1267,=0.9247
2025-03-19,=997.1600,=1330.3700,=862845069012.9900,=797352832231,=354401124518.2201,=0.9792,=0.3083,=1.5048,=1.1269,=0.9247
2025-03-18,=999.6300,=1333.6600,=865957964640.7899,=800168203627,=355505370590.8499,=0.9827,=0.3150,=1.5049,=1.1271,=0.9245
2025-03-17,=1004.0200,=1339.5200,=870120713763.0902,=804327797504,=357244794691.9101,=0.9874,=0.3230,=1.5049,=1.1271,=0.9245
2025-03-14,=1009.3600,=1346.6400,=873576198085.3199,=807848810343,=359284265460.9300,=0.9913,=0.3289,=1.5049,=1.1272,=0.9245
2025-03-13,=1014.6000,=1353.6300,=879188114518.6799,=813417156249,=361522651024.3800,=0.9977,=0.3439,=1.5049,=1.1275,=0.9245
2025-03-12,=1002.9300,=1338.0600,=870107655680.4301,=804673164311,=357438859586.1801,=0.9874,=0.3230,=1.5049,=1.1279,=0.9245
2025-03-11,=1003.1700,=1338.3800,=872505414799.2600,=806918361116,=357660906559.7001,=0.9901,=0.3273,=1.5101,=1.1279,=0.9245
2025-03-10,=986.6000,=1316.2800,=857651592992.8998,=793373832925,=351491338142.4201,=0.9732,=0.2976,=1.5101,=1.1280,=0.9245
2025-03-07,=995,=1327.4900,=866594743805.7498,=801452739044,=354480505052.0001,=0.9834,=0.3159,=1.5101,=1.1281,=0.9245
2025-03-06,=981.7400,=1309.7900,=854962690320.0299,=790709208689,=349878425360.9101,=0.9702,=0.2920,=1.5101,=1.1282,=0.9245
2025-03-05,=985.4200,=1314.7000,=857697704037.5798,=793379688055,=351007844523.2800,=0.9733,=0.2976,=1.5101,=1.1287,=0.9245
2025-03-04,=980.0900,=1307.5900,=854644806114.8900,=790053886518,=349196330923.2999,=0.9698,=0.2910,=1.5116,=1.1292,=0.9237
2025-03-03,=973.3700,=1298.6300,=849898922545.5599,=785924545340,=347193406896.2900,=0.9644,=0.2833,=1.5116,=1.1293,=0.9237
2025-02-28,=970.1400,=1294.3200,=844626726191.8798,=781750587133,=345567878601.8299,=0.9584,=0.2726,=1.5116,=1.1294,=0.9237
2025-02-27,=991.4000,=1322.6900,=860535651176.2898,=796109177594,=352783425938.8801,=0.9765,=0.3026,=1.5116,=1.1303,=0.9237
2025-02-26,=986.7900,=1316.5400,=855541601718.6101,=790142620856,=350902500398.6200,=0.9708,=0.2919,=1.5116,=1.1313,=0.9237
2025-02-25,=937.3700,=1250.6000,=812800107826.3700,=750053278799,=333690696668.6100,=0.9223,=0.1965,=1.5120,=1.1314,=0.9232
2025-02-24,=939.3400,=1253.2300,=814688664220.6801,=752023340132,=334481871890.1801,=0.9245,=0.2003,=1.5120,=1.1316,=0.9237
2025-02-21,=936.8100,=1249.8600,=812315057942.2898,=750104714508,=333652904781.0200,=0.9218,=0.1958,=1.5120,=1.1317,=0.9237
2025-02-20,=936.4500,=1249.3600,=810782671057.9501,=748239634061,=333299667631.3701,=0.9200,=0.1909,=1.5120,=1.1317,=0.9245
2025-02-19,=927.7900,=1237.8200,=804527830157.8701,=742914084485,=330184376239.7901,=0.9129,=0.1665,=1.5120,=1.1320,=0.9247
2025-02-18,=929.1300,=1239.6100,=807437651470.8700,=746450387929,=331009165074.5401,=0.9162,=0.1782,=1.5128,=1.1322,=0.9247
2025-02-17,=941.7000,=1256.3700,=816140431227.7399,=754216095595,=335425670375.3800,=0.9261,=0.2020,=1.5128,=1.1326,=0.9249
2025-02-14,=934.1600,=1246.3200,=810181745897.2201,=748507222064,=333006927761.6999,=0.9194,=0.1883,=1.5128,=1.1330,=0.9249
2025-02-13,=939.3300,=1253.2200,=813984638081.2899,=751763411896,=334761561707.2401,=0.9237,=0.1984,=1.5128,=1.1333,=0.9254
2025-02-12,=934.4800,=1246.7400,=809556501530.8900,=747208905219,=333097757556.6601,=0.9187,=0.1860,=1.5128,=1.1335,=0.9255
2025-02-11,=934.4500,=1246.7000,=810455233304.1997,=747592755534,=333129213668.4602,=0.9197,=0.1886,=1.5132,=1.1340,=0.9255
2025-02-10,=939.3300,=1253.2200,=814743617223.5900,=751113424778,=334682787230.0700,=0.9245,=0.1978,=1.5132,=1.1344,=0.9256
2025-02-07,=929.6200,=1240.2600,=807876834415.6902,=744747019568,=331774914902.3599,=0.9167,=0.1808,=1.5132,=1.1345,=0.9261
2025-02-06,=907.4800,=1210.7200,=786706679199.7799,=724689164810,=323642168035.8200,=0.8927,=0.1178,=1.5132,=1.1346,=0.9262
2025-02-05,=897.1400,=1196.9200,=779436405421.2200,=718549854076,=320083136762.8600,=0.8845,=0.1011,=1.5132,=1.1346,=0.9264
2025-01-27,=905.2700,=1207.7700,=789446831182.5400,=728603080509,=323504522116.7699,=0.8958,=0.1229,=1.5133,=1.1346,=0.9264
2025-01-24,=895.2400,=1194.3800,=778874264653.7302,=717831131259,=319535329649.3100,=0.8838,=0.0987,=1.5133,=1.1351,=0.9265
2025-01-23,=877.2900,=1170.4400,=761659831447.0803,=701598486201,=312720672248.4199,=0.8643,=0.0594,=1.5133,=1.1357,=0.9268
2025-01-22,=880.5000,=1174.3000,=763292109870.5601,=703124807829,=313745577180.9302,=0.8659,=0.0615,=1.5133,=1.1358,=0.9269
2025-01-21,=881.4300,=1175.5400,=762579038314.1101,=701979336902,=313635944724.5701,=0.8651,=0.0611,=1.5133,=1.1360,=0.9270
2025-01-20,=893.5800,=1191.7500,=774053078723.7203,=713248271481,=318194469514.3300,=0.8782,=0.0838,=1.5145,=1.1362,=0.9270
2025-01-17,=889.0800,=1185.7400,=772319351607.1400,=710987873629,=316981664144.7002,=0.8762,=0.0813,=1.5145,=1.1363,=0.9281
2025-01-16,=896.1400,=1195.1600,=780409413610.0098,=718401022412,=319847014107.3900,=0.8854,=0.0998,=1.5145,=1.1364,=0.9282
2025-01-15,=886.7700,=1182.6700,=770767465648.0399,=709557952450,=316538713450.2100,=0.8744,=0.0763,=1.5145,=1.1364,=0.9284
2025-01-14,=886.7400,=1182.6200,=770691497228.3101,=709186193332,=316294135429.1000,=0.8743,=0.0760,=1.5145,=1.1373,=0.9284
2025-01-13,=865.5100,=1154.3100,=754475358384.8401,=694593198024,=309088831168.9199,=0.8559,=0.0462,=1.5147,=1.1382,=0.9284
2025-01-10,=859.0400,=1145.6800,=749371284091.6700,=689981921915,=306842075059.4301,=0.8502,=0.0395,=1.5147,=1.1382,=0.9286
2025-01-09,=873.7400,=1165.2800,=761937530151.8600,=701570054495,=311867359107.6001,=0.8644,=0.0592,=1.5147,=1.1383,=0.9289
2025-01-08,=879.5200,=1173,=768027430146.3201,=707277119822,=314137854145.2100,=0.8713,=0.0681,=1.5147,=1.1384,=0.9290
2025-01-07,=889.6800,=1186.5400,=776329155831.7700,=714740042391,=317523611850.1300,=0.8807,=0.0858,=1.5147,=1.1385,=0.9290
2025-01-06,=888.1400,=1184.4800,=776981561054.2100,=716270422182,=317564487417.6199,=0.8815,=0.0858,=1.5159,=1.1391,=0.9290
2025-01-03,=878.9600,=1172.2500,=768310548774.9800,=708724317156,=314397748616.5002,=0.8716,=0.0686,=1.5159,=1.1396,=0.9292
2025-01-02,=897.0400,=1196.3600,=781621975385.5402,=719974629971,=320439475002.7200,=0.8867,=0.0985,=1.5159,=1.1397,=0.9296
2024-12-31,=913.5900,=1218.4300,=796319614312.4900,=733163120492,=326234305734.4200,=0.9034,=0.1314,=1.5159,=1.1397,=0.9299
2024-12-30,=931.5600,=1242.3900,=810024474575.1201,=745490558020,=332294400776.9300,=0.9190,=0.1799,=1.5159,=1.1397,=0.9301
2024-12-27,=936.5400,=1249.0400,=813348245182.8203,=748443384242,=333910662121.8300,=0.9228,=0.1884,=1.5160,=1.1398,=0.9301
2024-12-26,=934.8500,=1246.7900,=809747161379.1498,=745523992942,=333103926994.3701,=0.9187,=0.1788,=1.5160,=1.1400,=0.9304
2024-12-25,=933.9500,=1245.5900,=810731474676.9899,=746748540249,=333220901611.8300,=0.9198,=0.1810,=1.5160,=1.1402,=0.9305
2024-12-24,=944.0300,=1258.9700,=816959017177.8600,=752202239579,=336159415337.6300,=0.9268,=0.1929,=1.5160,=1.1405,=0.9307
2024-12-23,=931.9800,=1242.9100,=807551432433.9102,=743842529938,=332138234406.9901,=0.9161,=0.1715,=1.5160,=1.1409,=0.9307
2024-12-20,=946.0800,=1261.7100,=815809972171.4601,=750576073770,=335944230300.2000,=0.9255,=0.1901,=1.5165,=1.1414,=0.9307
2024-12-19,=958.4500,=1278.2100,=827697485060.0499,=761837429564,=340288294485.7400,=0.9390,=0.2215,=1.5165,=1.1419,=0.9308
2024-12-18,=963.7600,=1285.2900,=833248584751.0800,=767375358887,=342537339487.4201,=0.9453,=0.2338,=1.5165,=1.1422,=0.9308
2024-12-17,=952.0500,=1269.6700,=822514815244.1299,=757427431014,=338077435205.9401,=0.9331,=0.2039,=1.5165,=1.1424,=0.9308
2024-12-16,=966.4200,=1288.8400,=831557016406.7500,=765589645835,=342560205757.3799,=0.9434,=0.2298,=1.5165,=1.1424,=0.9308
2024-12-13,=975.1800,=1300.5200,=834798778638.4799,=768388529234,=345098622123.8502,=0.9470,=0.2350,=1.5169,=1.1425,=0.9307
2024-12-12,=997.3700,=1330.0500,=854008450563.2900,=785858261682,=352980835674.7999,=0.9688,=0.2757,=1.5169,=1.1427,=0.9307
2024-12-11,=1003.6300,=1338.4000,=860760671651.2102,=791309266022,=355203842811.4000,=0.9765,=0.2881,=1.5169,=1.1429,=0.9307
2024-12-10,=985.2400,=1313.8800,=844863505641.2202,=776481424075,=348962600956.8900,=0.9584,=0.2586,=1.5169,=1.1436,=0.9307
2024-12-09,=987.1400,=1316.4100,=846456988263.8302,=778856161504,=349591464644.1001,=0.9602,=0.2621,=1.5169,=1.1443,=0.9307
2024-12-06,=985.8500,=1314.7000,=845621243682.1602,=778210640631,=349183581330.1300,=0.9593,=0.2605,=1.5173,=1.1455,=0.9307
2024-12-05,=965.9800,=1288.2000,=829174680797.7299,=763505400870,=342256766023.9799,=0.9406,=0.2250,=1.5173,=1.1467,=0.9307
2024-12-04,=955.8200,=1274.6500,=822742133445.0903,=757079773673,=339021520829.1298,=0.9333,=0.2064,=1.5173,=1.1468,=0.9307
2024-12-03,=953.7000,=1271.8100,=821315355129.8402,=756069938233,=338394448694.3501,=0.9317,=0.2031,=1.5173,=1.1469,=0.9307
2024-12-02,=956.8949,=1276.0800,=822427958261.0503,=757005851663,=339208197820.4601,=0.9330,=0.2040,=1.5173,=1.1474,=0.9307
2024-11-29,=929.4900,=1239.5400,=798624135807.1202,=735208206101,=329780717260.8200,=0.9060,=0.1395,=1.5176,=1.1480,=0.9305
2024-11-28,=924.2900,=1232.6000,=795080958110.3402,=731849308296,=328080960260.6701,=0.9020,=0.1297,=1.5176,=1.1482,=0.9307
2024-11-27,=920.3300,=1227.3200,=792602997296.5601,=729448684482,=326737782344.0300,=0.8991,=0.1234,=1.5176,=1.1484,=0.9307
2024-11-26,=912.6400,=1217.0600,=786153151049.5402,=722906297477,=324040948365.0401,=0.8918,=0.1103,=1.5176,=1.1484,=0.9308
2024-11-25,=920.4700,=1227.5100,=792138104029.6899,=728184845893,=326739028033.4299,=0.8986,=0.1218,=1.5176,=1.1484,=0.9310
2024-11-22,=914.6100,=1219.6900,=787546260440.7198,=724627287424,=324832595201.3900,=0.8934,=0.1138,=1.5177,=1.1488,=0.9310
2024-11-21,=944.6700,=1259.7800,=813149762713.6499,=749030623253,=335372079420.7699,=0.9225,=0.1854,=1.5177,=1.1492,=0.9311
2024-11-20,=941.6900,=1255.8100,=812125096043.2103,=747606144300,=334364671295.8600,=0.9213,=0.1829,=1.5177,=1.1497,=0.9314
2024-11-19,=934.7100,=1246.5000,=806834835646.9402,=743175684523,=332052003290.3300,=0.9153,=0.1664,=1.5177,=1.1502,=0.9315
2024-11-18,=935.8100,=1247.9500,=807423807922.6599,=744335448776,=332629787990.6902,=0.9160,=0.1686,=1.5177,=1.1504,=0.9325
2024-11-15,=924.1100,=1232.3500,=793761469187.3097,=731373501018,=327917407243.8100,=0.9005,=0.1260,=1.5188,=1.1507,=0.9325
2024-11-14,=937.0100,=1249.3300,=803485262081.8700,=739713699392,=332017910197.1300,=0.9115,=0.1529,=1.5188,=1.1508,=0.9328
2024-11-13,=964.2700,=1285.6500,=826262052070.5000,=760033050687,=341365533945.8800,=0.9373,=0.2094,=1.5188,=1.1510,=0.9331
2024-11-12,=965.9500,=1287.8900,=826427370733.6399,=760270141367,=341740884225.6300,=0.9375,=0.2103,=1.5188,=1.1512,=0.9331
2024-11-11,=978.2600,=1304.3000,=836907076696.2297,=769361840248,=346237569130.8299,=0.9494,=0.2344,=1.5188,=1.1514,=0.9331
2024-11-08,=985.7200,=1314.2400,=843472118337.2599,=775189649690,=348939167755.9799,=0.9569,=0.2503,=1.5200,=1.1517,=0.9328
2024-11-07,=993.6400,=1324.8000,=851515104425.0801,=783697095971,=351870034964.9801,=0.9660,=0.2646,=1.5200,=1.1519,=0.9328
2024-11-06,=969.8600,=1293.1000,=831963533724.0802,=764702126517,=343599084027.4701,=0.9438,=0.2270,=1.5200,=1.1520,=0.9328
2024-11-05,=962.4200,=1283.1900,=826296691331.2000,=761042011664,=340951760835.2700,=0.9374,=0.2099,=1.5200,=1.1520,=0.9328
2024-11-04,=930.2400,=1240.2800,=801205025599.3099,=739255081062,=330113571828.7700,=0.9089,=0.1462,=1.5200,=1.1528,=0.9328
2024-11-01,=934.7500,=1246.2800,=806981474657.9202,=744063178907,=331543127801.7700,=0.9155,=0.1668,=1.5212,=1.1536,=0.9328
2024-10-31,=923.3600,=1231.1100,=794184931454.2401,=733954182758,=327062596099.1100,=0.9009,=0.1274,=1.5212,=1.1538,=0.9331
2024-10-30,=911.0600,=1214.7000,=786736706593.7500,=726830615821,=323778419501.2201,=0.8848,=0.0979,=1.5212,=1.1540,=0.9333
2024-10-29,=908.8000,=1211.7000,=789462580470.5498,=729817333074,=325320562733.6901,=0.8871,=0.1009,=1.5212,=1.1541,=0.9333
2024-10-28,=940.9800,=1254.4200,=817811608587.7201,=755645377118,=336423517802.5499,=0.9164,=0.1684,=1.5212,=1.1542,=0.9333
2024-10-25,=893.4900,=1191.1100,=776904036267.4799,=717699859587,=319727749273.4899,=0.8725,=0.0726,=1.5216,=1.1544,=0.9333
2024-10-24,=881.0600,=1174.5300,=766691581343.1500,=708479888572,=315541452060.3700,=0.8612,=0.0542,=1.5216,=1.1546,=0.9336
2024-10-23,=891.6000,=1188.5900,=776282677643.6501,=717493302196,=319289493050.1301,=0.8721,=0.0705,=1.5216,=1.1554,=0.9338
2024-10-22,=883.7900,=1178.1700,=767849163696.6702,=709865309810,=316410906636.0100,=0.8626,=0.0564,=1.5216,=1.1563,=0.9338
2024-10-21,=878.5200,=1171.1500,=762003014013.4198,=704448613727,=314460949683.4799,=0.8561,=0.0469,=1.5216,=1.1565,=0.9338
2024-10-18,=893.9900,=1191.7700,=772912731548.2998,=714741774419,=319655847854.1098,=0.8684,=0.0637,=1.5218,=1.1566,=0.9338
2024-10-17,=876.7000,=1168.5900,=761523417978.5598,=704661975903,=314146846516.5400,=0.8555,=0.0457,=1.5218,=1.1568,=0.9346
2024-10-16,=886.3800,=1181.4900,=773669450309.3900,=715560129400,=318184412774.9201,=0.8692,=0.0642,=1.5218,=1.1570,=0.9348
2024-10-15,=874.4000,=1165.5200,=764407536906.2502,=706707249605,=314040878492.3799,=0.8588,=0.0509,=1.5218,=1.1571,=0.9358
2024-10-14,=895.5800,=1193.7600,=785016090840.5201,=725822812784,=322059558159.7000,=0.8819,=0.0850,=1.5218,=1.1573,=0.9359
2024-10-11,=877.9900,=1170.3000,=768839379307.3199,=710745849505,=315704560466.6300,=0.8638,=0.0561,=1.5218,=1.1574,=0.9359
2024-10-10,=892.1400,=1189.1700,=781470596076.0999,=721841342292,=320470021826.9101,=0.8779,=0.0777,=1.5218,=1.1576,=0.9359
2024-10-09,=876.1000,=1167.7900,=763455055815.2100,=704884439081,=313587202030.3900,=0.8577,=0.0484,=1.5218,=1.1578,=0.9359
2024-10-08,=955.4600,=1273.5700,=834599505332.3499,=770532845806,=342286073575.2901,=0.9376,=0.2044,=1.5218,=1.1580,=0.9361
2024-09-30,=925.2300,=1233.2700,=811057630589.3198,=749815915054,=331864698144.3599,=0.9112,=0.1457,=1.5218,=1.1587,=0.9361
2024-09-27,=848.8000,=1131.3700,=744687475150.3099,=688838339977,=304651125570.4100,=0.8366,=0.0359,=1.5223,=1.1595,=0.9361
2024-09-26,=828.3700,=1104.1400,=728429174815.0001,=673980993904,=297741225337.6199,=0.8183,=0.0255,=1.5223,=1.1595,=0.9363
