日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=1891,=3011.3600,=1620443143070.0400,=1343161384996,=366375387160.6500,=1.4708,=0.7275,=1.5508,=1.3213,=1.1113
2025-07-08,=1880.5900,=2994.7800,=1622177837119.6802,=1344122104755,=365404771921.0200,=1.4719,=0.7294,=1.5508,=1.3212,=1.1113
2025-07-07,=1871.7600,=2980.7200,=1617976162416.2000,=1340449362933,=364157221581.2300,=1.4681,=0.7265,=1.5511,=1.3211,=1.1107
2025-07-04,=1883.1600,=2981.7700,=1683963998029.1799,=1396398644158,=373025049100.4000,=1.4682,=0.7268,=1.5511,=1.3210,=1.1107
2025-07-03,=1882.7700,=2981.1600,=1670806894972.1599,=1385747574919,=371663551585.5900,=1.4567,=0.7152,=1.5511,=1.3210,=1.1107
2025-07-02,=1894.5600,=2999.8200,=1698606531826.1699,=1409035568681,=376096701042.4000,=1.4809,=0.7355,=1.5511,=1.3207,=1.1107
2025-07-01,=1858.4200,=2942.5900,=1668149283303.5098,=1383608119928,=369353930810.4300,=1.4544,=0.7129,=1.5511,=1.3203,=1.1107
2025-06-30,=1860.7000,=2944.4100,=1661756197252.6899,=1378391551081,=368778466509.0200,=1.4477,=0.7062,=1.5512,=1.3203,=1.1107
2025-06-27,=1859.1200,=2941.9100,=1650241051726.7800,=1369163596254,=367492086653.5200,=1.4377,=0.6913,=1.5512,=1.3203,=1.1107
2025-06-26,=1839.6000,=2911.0300,=1644205439290.3601,=1363405393409,=364588234484.9500,=1.4324,=0.6817,=1.5512,=1.3202,=1.1107
2025-06-25,=1849.5200,=2926.7200,=1651934383792.4099,=1369728776536,=366239824399.1500,=1.4392,=0.6935,=1.5512,=1.3202,=1.1107
2025-06-24,=1864.9600,=2928.9800,=1661950057588.6699,=1380745924597,=371035862035.9401,=1.4326,=0.6823,=1.5512,=1.3201,=1.1107
2025-06-23,=1872.4700,=2940.7800,=1667430130490.6702,=1384931832307,=372263188143.7800,=1.4374,=0.6904,=1.5518,=1.3200,=1.1106
2025-06-20,=1843.2100,=2894.8100,=1641260777809.5798,=1362002882818,=365698702452.3400,=1.4148,=0.6631,=1.5518,=1.3198,=1.1106
2025-06-19,=1841.3200,=2891.8500,=1636100556489.7100,=1358310966615,=365061209087.9800,=1.4103,=0.6568,=1.5518,=1.3197,=1.1106
2025-06-18,=1866.8600,=2931.6800,=1645803613785.7100,=1366415301375,=368451349438.3201,=1.4186,=0.6686,=1.5518,=1.3197,=1.1106
2025-06-17,=1887.2600,=2953.3000,=1662272976604.7900,=1379005862875,=372001179088.2300,=1.4262,=0.6763,=1.5518,=1.3197,=1.1106
2025-06-16,=1872.8000,=2930.6800,=1641812669075.9800,=1362649517366,=368423135290.4700,=1.4086,=0.6568,=1.5520,=1.3195,=1.1103
2025-06-13,=1868.2300,=2923.5300,=1686440071796.8899,=1406786286395,=399550025217.9300,=1.3807,=0.6121,=1.5520,=1.3193,=1.1103
2025-06-12,=1878.0400,=2925.6300,=1686490584564.3503,=1407721999419,=400632934422.7300,=1.3761,=0.6016,=1.5520,=1.3191,=1.1103
2025-06-11,=1895.1600,=2952.3000,=1709016797309.4600,=1426892891076,=405320445344.1800,=1.3945,=0.6333,=1.5520,=1.3189,=1.1103
2025-06-10,=1880.1900,=2928.9800,=1698962835468.9399,=1418817496899,=402582958024.3999,=1.3863,=0.6228,=1.5520,=1.3188,=1.1103
2025-06-09,=1886.1300,=2938.2300,=1698925547120.1001,=1419523209255,=403561580208.2401,=1.3862,=0.6226,=1.5521,=1.3186,=1.1101
2025-06-06,=1882.8300,=2925.3600,=1698340287656.8201,=1418806471586,=402999341489.1199,=1.3842,=0.6192,=1.5521,=1.3186,=1.1101
2025-06-05,=1876.1500,=2914.9800,=1690228156986.8701,=1411812695475,=401592165563.0802,=1.3776,=0.6058,=1.5521,=1.3186,=1.1101
2025-06-04,=1889.1600,=2935.2100,=1696585298116.7300,=1417344631675,=403736073519.4001,=1.3827,=0.6160,=1.5521,=1.3185,=1.1101
2025-06-03,=1874.2800,=2905.8600,=1689592064481.0698,=1411923410189,=401686047226.8601,=1.3755,=0.6026,=1.5521,=1.3184,=1.1101
2025-05-30,=1885.7200,=2923.5900,=1707740966851.7605,=1426846063305,=404949328936.7800,=1.3903,=0.6264,=1.5527,=1.3184,=1.1100
2025-05-29,=1897.6900,=2942.1500,=1717167786804.8601,=1434505284818,=407152782176.6600,=1.3980,=0.6370,=1.5527,=1.3183,=1.1100
2025-05-28,=1888.8300,=2928.4100,=1713956247697.0100,=1431650456913,=405675394486.4000,=1.3954,=0.6344,=1.5527,=1.3180,=1.1100
2025-05-27,=1876.8000,=2909.7700,=1701104747458.6299,=1420702049382,=402705624793.1400,=1.3849,=0.6214,=1.5527,=1.3177,=1.1100
2025-05-26,=1891.7900,=2933.0100,=1711928166663.8501,=1430231210983,=405756733667.1501,=1.3937,=0.6316,=1.5527,=1.3177,=1.1100
2025-05-23,=1901.1300,=2947.4900,=1717401412482.1602,=1435307345186,=407418648147.7800,=1.3982,=0.6368,=1.5529,=1.3177,=1.1100
2025-05-22,=1919.1800,=2974,=1738925208952.3201,=1452700681256,=411478718322.6800,=1.4153,=0.6620,=1.5529,=1.3177,=1.1100
2025-05-21,=1932.8200,=2995.1400,=1737679721113.4800,=1452101393826,=413261604649.1101,=1.4143,=0.6610,=1.5529,=1.3177,=1.1100
2025-05-20,=1888.1100,=2925.8600,=1693287897509.9399,=1414046183396,=402897440302.2500,=1.3782,=0.6094,=1.5529,=1.3177,=1.1100
2025-05-19,=1890.9500,=2930.2600,=1695751954861.8000,=1416729387791,=403811698588.4100,=1.3802,=0.6138,=1.5529,=1.3177,=1.1100
2025-05-16,=1887.0900,=2924.2700,=1699377947547.9299,=1419294848260,=403436407801.3700,=1.3831,=0.6186,=1.5542,=1.3176,=1.1099
2025-05-15,=1897.5400,=2940.4600,=1715834728769.6499,=1432119661262,=405941290039.4400,=1.3965,=0.6359,=1.5542,=1.3176,=1.1099
2025-05-14,=1898.3200,=2940.1800,=1700892415855.5901,=1419045861311,=404226189658.6701,=1.3839,=0.6204,=1.5542,=1.3175,=1.1099
2025-05-13,=1875.6000,=2904.9800,=1681226785188.6699,=1403069023293,=399873542631.4599,=1.3679,=0.5940,=1.5542,=1.3174,=1.1099
2025-05-12,=1864.2500,=2887.4100,=1665402704367.9102,=1390476930412,=397169272672.3101,=1.3550,=0.5705,=1.5542,=1.3174,=1.1099
2025-05-09,=1861.2900,=2882.8300,=1670493402238.7195,=1394283991013,=397396329263.8701,=1.3592,=0.5791,=1.5544,=1.3174,=1.1096
2025-05-08,=1864.9900,=2888.5600,=1664937882719.8398,=1390245835980,=397217955589.3400,=1.3546,=0.5706,=1.5544,=1.3174,=1.1096
2025-05-07,=1869.2500,=2895.1500,=1670269020256.4902,=1394527716901,=397979101117.7001,=1.3590,=0.5788,=1.5544,=1.3174,=1.1096
2025-05-06,=1853.2100,=2870.3100,=1654098678338.3701,=1381021588801,=394529726356.1600,=1.3458,=0.5569,=1.5544,=1.3173,=1.1096
2025-04-30,=1835.1100,=2842.2800,=1645417695162.8198,=1373989779320,=391506680826.9700,=1.3387,=0.5392,=1.5544,=1.3171,=1.1096
2025-04-29,=1844.7600,=2857.2100,=1652294762291.6201,=1379779520080,=393833693783.9701,=1.3453,=0.5553,=1.5545,=1.3171,=1.1094
2025-04-28,=1858.0800,=2877.8500,=1655203708711.9700,=1381675925942,=395820651094.3100,=1.3499,=0.5634,=1.5545,=1.3171,=1.1094
2025-04-25,=1880.6600,=2912.8200,=1677970897899.3003,=1401985185244,=400157796729.0999,=1.3886,=0.6246,=1.5545,=1.3171,=1.1094
2025-04-24,=1888.6000,=2925.1200,=1689990754444.6702,=1412948788415,=402800129185.1300,=1.3989,=0.6374,=1.5545,=1.3171,=1.1094
2025-04-23,=1878.8900,=2910.0800,=1675265323384.2300,=1400657201316,=399993082521.5700,=1.3866,=0.6231,=1.5545,=1.3164,=1.1094
2025-04-22,=1883.6800,=2917.5000,=1678789135907.0898,=1403844854979,=401005890505.6800,=1.3895,=0.6254,=1.5547,=1.3158,=1.1093
2025-04-21,=1885.8900,=2920.9200,=1683883553146.8501,=1407857664977,=401599642588.1402,=1.3938,=0.6311,=1.5547,=1.3157,=1.1093
2025-04-18,=1890.1400,=2927.5000,=1694423451597.9402,=1415972847589,=403020495859.5800,=1.4024,=0.6444,=1.5547,=1.3156,=1.1093
2025-04-17,=1898.1500,=2939.9100,=1701845919235.8999,=1422243730097,=404898996328.1501,=1.4078,=0.6501,=1.5547,=1.3153,=1.1093
2025-04-16,=1903.0600,=2947.5200,=1707154043673.1299,=1426536287810,=405854767760.7601,=1.4122,=0.6558,=1.5547,=1.3150,=1.1093
2025-04-15,=1898.7200,=2940.7900,=1686581543700.3298,=1410003187925,=403247584952.8400,=1.3952,=0.6334,=1.5552,=1.3150,=1.1088
2025-04-14,=1900.6400,=2943.7700,=1683484199521.9099,=1407274144456,=402768776167.4500,=1.3922,=0.6291,=1.5552,=1.3149,=1.1088
2025-04-11,=1852.6700,=2869.4700,=1644367821667.4402,=1373896650712,=392734143674.3601,=1.3599,=0.5816,=1.5552,=1.3149,=1.1088
2025-04-10,=1866.5900,=2891.0400,=1671688095924.8103,=1396514893729,=397326101907.8701,=1.3825,=0.6183,=1.5552,=1.3149,=1.1088
2025-04-09,=1858.9700,=2879.2300,=1677262679504.0701,=1401740344102,=397502912759.3001,=1.3871,=0.6253,=1.5552,=1.3148,=1.1088
2025-04-08,=1858.7000,=2878.8200,=1673788821013.4900,=1398979032295,=396946864619.2399,=1.3842,=0.6217,=1.5553,=1.3146,=1.1087
2025-04-07,=1805.1300,=2795.8400,=1610482367389.3201,=1346596898964,=384091985984.4201,=1.3318,=0.5288,=1.5553,=1.3146,=1.1087
2025-04-03,=1963.4500,=3041.0500,=1715624068935.3101,=1434986961985,=413507326382.1200,=1.4188,=0.6634,=1.5553,=1.3146,=1.1087
2025-04-02,=1964.3300,=3042.4200,=1710811503540.5801,=1431493184748,=413313345360.2702,=1.4144,=0.6574,=1.5553,=1.3144,=1.1087
2025-04-01,=1968.3300,=3048.6100,=1712183817844.6001,=1432043077230,=413675120052.3501,=1.4155,=0.6581,=1.5553,=1.3142,=1.1087
2025-03-31,=1939.0400,=3003.2500,=1691530318249.9299,=1414755818887,=408085493748.2000,=1.3985,=0.6361,=1.5563,=1.3142,=1.1085
2025-03-28,=1962.3300,=3039.3200,=1692813186942.1897,=1416003886162,=410853104155.1900,=1.3980,=0.6355,=1.5563,=1.3141,=1.1085
2025-03-27,=1998.4400,=3095.2400,=1714595753235.7002,=1434374637499,=417283665751.0102,=1.4166,=0.6602,=1.5563,=1.3140,=1.1085
2025-03-26,=2017.4300,=3124.6600,=1725090509314.5696,=1443723158600,=420652760112.3599,=1.4253,=0.6681,=1.5563,=1.3139,=1.1085
2025-03-25,=2019.6800,=3128.1500,=1720155785218.5400,=1439192852603,=420355022850.9300,=1.4212,=0.6654,=1.5563,=1.3137,=1.1085
2025-03-24,=1979.5100,=3065.9300,=1689403032698.7700,=1413053280416,=412504574227.6001,=1.3958,=0.6353,=1.5564,=1.3135,=1.1085
2025-03-21,=1977.9900,=3063.5600,=1677627546521.2102,=1403950693572,=411297550044.5399,=1.4031,=0.6461,=1.5564,=1.3134,=1.1085
2025-03-20,=1985.8700,=3075.7800,=1681976694060.9102,=1407791722018,=412479803192.5999,=1.4057,=0.6489,=1.5564,=1.3134,=1.1085
2025-03-19,=1975.2800,=3059.3700,=1675909436693.9902,=1403055305694,=410786952110.5200,=1.4007,=0.6433,=1.5564,=1.3133,=1.1085
2025-03-18,=1977.2700,=3062.4600,=1678080159476.3201,=1405028893550,=411617594772.4100,=1.4025,=0.6461,=1.5564,=1.3133,=1.1085
2025-03-17,=1987.5600,=3078.3900,=1689342326199.9099,=1414439220570,=414031681014.0800,=1.4119,=0.6544,=1.5567,=1.3133,=1.1077
2025-03-14,=1995.1400,=3090.1300,=1694463946726.7097,=1419264278969,=415605494673.1400,=1.4162,=0.6593,=1.5567,=1.3133,=1.1077
2025-03-13,=1998.5900,=3095.4700,=1696448977192.1699,=1420686098661,=416185707922.7299,=1.4178,=0.6605,=1.5567,=1.3132,=1.1077
2025-03-12,=1915.8400,=2967.3200,=1632611691460.7903,=1365023726936,=398906769780.7301,=1.3645,=0.5922,=1.5567,=1.3131,=1.1077
2025-03-11,=1929.5900,=2988.6100,=1649876947725.7900,=1379586381680,=402356954407.8900,=1.3789,=0.6183,=1.5567,=1.3131,=1.1077
2025-03-10,=1928.1500,=2986.3700,=1643494610370.2200,=1374540528957,=401689229186.3101,=1.3736,=0.6080,=1.5575,=1.3131,=1.1077
2025-03-07,=1899.5000,=2942,=1624051859678.3899,=1357546613911,=396105816020.7499,=1.3573,=0.5828,=1.5575,=1.3130,=1.1077
2025-03-06,=1885.5500,=2920.3900,=1610012245430.4202,=1345313343894,=393136272994.3001,=1.3456,=0.5636,=1.5575,=1.3130,=1.1077
2025-03-05,=1873.5600,=2901.8300,=1609042824912.5598,=1344071598352,=391446854760.9200,=1.3448,=0.5613,=1.5575,=1.3127,=1.1077
2025-03-04,=1885.1100,=2919.7200,=1607150378724.3501,=1342802958273,=392599750356.4300,=1.3432,=0.5564,=1.5575,=1.3124,=1.1077
2025-03-03,=1906.8100,=2953.3300,=1623422395946.6797,=1356291304796,=396830510440.4901,=1.3568,=0.5817,=1.5576,=1.3124,=1.1074
2025-02-28,=1901.2700,=2944.7500,=1617978134560.1296,=1351701940177,=395663429243.4701,=1.3523,=0.5747,=1.5576,=1.3124,=1.1074
2025-02-27,=1925.2300,=2981.8600,=1635664045203.0601,=1366876285553,=400609183336.5000,=1.3670,=0.5975,=1.5576,=1.3124,=1.1074
2025-02-26,=1937.4700,=3000.8100,=1637502332843.4397,=1368759802259,=402370035938.3701,=1.3686,=0.5990,=1.5576,=1.3123,=1.1074
2025-02-25,=1921.0500,=2975.3800,=1634186349773.3098,=1365815174881,=400208498514.1400,=1.3658,=0.5950,=1.5576,=1.3123,=1.1074
2025-02-24,=1927.4400,=2985.2700,=1637699575990.8198,=1369151086012,=401387148197.4301,=1.3687,=0.5991,=1.5577,=1.3123,=1.1072
2025-02-21,=1924.2400,=2980.3200,=1628047395882.5898,=1361760643248,=400161128960.3001,=1.3607,=0.5878,=1.5577,=1.3121,=1.1072
2025-02-20,=1933.9800,=2995.4100,=1648290679802.9004,=1378466572864,=403210002683.4400,=1.3776,=0.6132,=1.5577,=1.3120,=1.1072
2025-02-19,=1932,=2992.3500,=1646852837228.8799,=1377728972310,=403183961339.0899,=1.3764,=0.6105,=1.5577,=1.3119,=1.1072
2025-02-18,=1944.9800,=3012.4500,=1664476329218.7300,=1392669537354,=406742835671.2299,=1.3911,=0.6299,=1.5577,=1.3118,=1.1072
2025-02-17,=1972.5700,=3055.1800,=1690662953409.4902,=1414939816973,=413069549991.1200,=1.4130,=0.6536,=1.5580,=1.3116,=1.1069
2025-02-14,=1990.0100,=3082.1800,=1717623903616.2800,=1438269234686,=418488740013.9601,=1.4355,=0.6756,=1.5580,=1.3114,=1.1069
2025-02-13,=1994.3900,=3088.9700,=1719648672231.6003,=1439579946373,=419008690462.6601,=1.4372,=0.6789,=1.5580,=1.3111,=1.1069
2025-02-12,=1997.4300,=3093.6800,=1721397196899.5195,=1441586438236,=419770069704.7100,=1.4387,=0.6817,=1.5580,=1.3108,=1.1069
2025-02-11,=2003.5900,=3103.2300,=1731857965852.4197,=1450029553067,=421410875544.5701,=1.4474,=0.6940,=1.5580,=1.3107,=1.1069
2025-02-10,=2015.7800,=3122.1100,=1737517246576.9399,=1454837444255,=423371288281.6999,=1.4522,=0.6981,=1.5580,=1.3107,=1.1066
2025-02-07,=2018.7200,=3126.6600,=1746899726678.7002,=1462329676377,=424516536076.0601,=1.4600,=0.7082,=1.5580,=1.3106,=1.1066
2025-02-06,=1993.5400,=3087.6500,=1735593101844.0898,=1451952052861,=419937813490.3200,=1.4506,=0.6966,=1.5580,=1.3105,=1.1066
2025-02-05,=1983.0700,=3071.4400,=1730193711242.6299,=1447263184599,=418074248613.6001,=1.4460,=0.6922,=1.5580,=1.3103,=1.1066
2025-01-27,=2017.9400,=3125.4400,=1773054479833.0996,=1484049246050,=427315113060.7800,=1.4819,=0.7246,=1.5580,=1.3102,=1.1066
2025-01-24,=2001.3500,=3099.7600,=1746532722776.4399,=1462052451575,=422709671424.2000,=1.4597,=0.7082,=1.5582,=1.3102,=1.1060
2025-01-23,=1983.6400,=3072.3200,=1725249670503.6001,=1444063356106,=418294363304.6701,=1.4419,=0.6862,=1.5582,=1.3102,=1.1060
2025-01-22,=1976.3700,=3061.0700,=1712695866317.5801,=1433605860972,=416086772271.8800,=1.4314,=0.6728,=1.5582,=1.3102,=1.1060
2025-01-21,=1993.9000,=3087.1300,=1725187333488.2200,=1444788430449,=419833328274.4001,=1.4416,=0.6859,=1.5582,=1.3101,=1.1060
2025-01-20,=2020.9400,=3128.9800,=1748769733666.1001,=1464810903707,=425598062371.2700,=1.4613,=0.7094,=1.5582,=1.3100,=1.1060
2025-01-17,=2043.6800,=3164.2100,=1776389646228.1902,=1487893728297,=430903198999.7100,=1.4844,=0.7256,=1.5584,=1.3098,=1.1057
2025-01-16,=2054.4000,=3179.3600,=1783804987756.1201,=1495080102219,=433502425159.4099,=1.4893,=0.7289,=1.5584,=1.3098,=1.1057
2025-01-15,=2024.7400,=3133.4600,=1760065312481.9302,=1474263918042,=427196027467.2300,=1.4695,=0.7159,=1.5584,=1.3097,=1.1057
2025-01-14,=2038.2300,=3154.3400,=1768621211610.9099,=1481675092195,=430038429148.4699,=1.4766,=0.7209,=1.5584,=1.3096,=1.1057
2025-01-13,=1999.1800,=3093.9000,=1744042778227.1001,=1461263663121,=423067202295.5701,=1.4561,=0.7053,=1.5584,=1.3096,=1.1057
2025-01-10,=2004.5100,=3102.1500,=1751601464402.8401,=1467764001309,=424578792881.2700,=1.4624,=0.7116,=1.5592,=1.3095,=1.1047
2025-01-09,=2038.1600,=3154.2300,=1770475864878.9399,=1483698085443,=430429739918.3201,=1.4782,=0.7218,=1.5592,=1.3095,=1.1047
2025-01-08,=2062.3100,=3191.6000,=1811201406189.5100,=1517394174792,=437319071307.6700,=1.5122,=0.7523,=1.5592,=1.3095,=1.1047
2025-01-07,=2085.5800,=3227.6100,=1823488686338.1399,=1528134712262,=441526192478.6299,=1.5224,=0.7620,=1.5592,=1.3094,=1.1047
2025-01-06,=2102.2200,=3253.3700,=1850120430729.7600,=1550334313722,=446389532450.5200,=1.5447,=0.7809,=1.5592,=1.3093,=1.1047
2025-01-03,=2103.4200,=3255.2200,=1857950422128.3999,=1557195943251,=447742929521.7999,=1.5512,=0.7903,=1.5596,=1.3092,=1.1032
2025-01-02,=2104.3700,=3256.6900,=1864109627018.3501,=1561234205582,=448031866670.7600,=1.5564,=0.7958,=1.5596,=1.3092,=1.1032
2024-12-31,=2161.1600,=3344.5800,=1905575092088.8701,=1595571042515,=458745525706.5500,=1.5910,=0.8250,=1.5596,=1.3091,=1.1032
2024-12-30,=2175.1900,=3366.2900,=1896538112021.8999,=1588998110595,=459720366197.3200,=1.5834,=0.8185,=1.5592,=1.3088,=1.1032
2024-12-27,=2152.3600,=3330.9600,=1870750225575.2600,=1566816526886,=454041547297.7800,=1.5619,=0.8028,=1.5584,=1.3084,=1.1032
2024-12-26,=2148.2200,=3324.5600,=1871057851993.1799,=1567029222817,=453586203722.0101,=1.5622,=0.8032,=1.5584,=1.3083,=1.1024
2024-12-25,=2169.5200,=3357.5200,=1899903923277.3000,=1591015935604,=459226192102.1100,=1.5862,=0.8212,=1.5582,=1.3082,=1.1024
2024-12-24,=2154.9700,=3334.9900,=1866306296707.6299,=1563864291001,=454555352070.6600,=1.5582,=0.8004,=1.5580,=1.3079,=1.1024
2024-12-23,=2146.7400,=3322.2600,=1865610024762.3999,=1563842601435,=453998076623.5799,=1.5576,=0.7990,=1.5580,=1.3076,=1.1024
2024-12-20,=2171.5700,=3360.6800,=1867457915680.0105,=1565595063777,=457177629695.1701,=1.5592,=0.8011,=1.5580,=1.3075,=1.1024
2024-12-19,=2217.2900,=3431.3200,=1918999860192.0801,=1608792956053,=468240112517.5700,=1.6022,=0.8348,=1.5580,=1.3075,=1.1022
2024-12-18,=2267.4000,=3508.8800,=1952260247721.1399,=1637669499664,=478078063749.5200,=1.6299,=0.8641,=1.5577,=1.3072,=1.1022
2024-12-17,=2236.9500,=3461.7500,=1938511914159.9695,=1626854643194,=473117300120.5800,=1.6184,=0.8524,=1.5575,=1.3069,=1.1022
2024-12-16,=2259.1600,=3496.1200,=1955168680531.5400,=1640389660785,=477107855532.7501,=1.6323,=0.8657,=1.5567,=1.3069,=1.1022
2024-12-13,=2240.3900,=3467.0700,=1932192848719.8096,=1620257082357,=471982019396.5100,=1.6132,=0.8488,=1.5563,=1.3068,=1.1022
2024-12-12,=2304.5900,=3566.4300,=1975468333325.2400,=1656432172462,=483982206310.0300,=1.6493,=0.8830,=1.5563,=1.3068,=1.1020
2024-12-11,=2319.6500,=3589.7300,=1986374258806.8899,=1665746221947,=486878291521.7699,=1.6584,=0.8912,=1.5553,=1.3067,=1.1020
2024-12-10,=2283.0900,=3533.1600,=1948354837369.9800,=1633384008478,=478228181525.9100,=1.6267,=0.8603,=1.5552,=1.3066,=1.1020
2024-12-09,=2284.7700,=3535.7500,=1951904967441.8799,=1635766940062,=478486895936.5900,=1.6296,=0.8650,=1.5547,=1.3066,=1.1020
2024-12-06,=2278.7100,=3526.3700,=1948913915074.6104,=1633940129066,=477966112000.4200,=1.6271,=0.8619,=1.5545,=1.3065,=1.1020
2024-12-05,=2242.1700,=3469.8200,=1932427826394.4700,=1619986451976,=472033522263.3401,=1.6134,=0.8510,=1.5545,=1.3065,=1.1020
2024-12-04,=2240.3800,=3467.0500,=1937197866704.5295,=1623497383096,=471991319857.6800,=1.6173,=0.8535,=1.5544,=1.3063,=1.1020
2024-12-03,=2202.4600,=3408.3800,=1879598036012.6499,=1574789375852,=461114029149.2900,=1.5693,=0.8135,=1.5542,=1.3062,=1.1020
2024-12-02,=2185.0500,=3381.4400,=1855503741017.4199,=1550650840059,=456196501179.1599,=1.5491,=0.7934,=1.5529,=1.3061,=1.1020
2024-11-29,=2157.5300,=3338.8400,=1851392220987.8401,=1546809731141,=452269437084.6000,=1.5457,=0.7911,=1.5529,=1.3060,=1.1020
2024-11-28,=2146.1100,=3321.1800,=1853753502397.5801,=1547987559195,=450996446158.3800,=1.5477,=0.7928,=1.5542,=1.3060,=1.1014
2024-11-27,=2165.5000,=3351.1800,=1871684205184.9104,=1563030285432,=455180722687.3200,=1.5626,=0.8088,=1.5542,=1.3060,=1.1014
2024-11-26,=2147.0500,=3322.6200,=1848070976793.7400,=1543162068152,=450324398376.7600,=1.5429,=0.7900,=1.5529,=1.3059,=1.1014
2024-11-25,=2158.9000,=3340.9700,=1859076614947.6499,=1551613373919,=452361772091.1100,=1.5521,=0.7990,=1.5529,=1.3057,=1.1014
2024-11-22,=2162.7500,=3346.9100,=1856874458398.7903,=1549707147361,=452753141664.1700,=1.5503,=0.7972,=1.5529,=1.3055,=1.1014
2024-11-21,=2242.1100,=3469.7300,=1920985359741.1499,=1603693845205,=468892026485.0200,=1.6038,=0.8399,=1.5542,=1.3053,=1.1014
2024-11-20,=2243.2500,=3471.5000,=1914710381473.1799,=1598806668452,=468438038571.6099,=1.5986,=0.8359,=1.5529,=1.3052,=1.1014
2024-11-19,=2231.4300,=3453.2000,=1910121205553.3201,=1594542817650,=466268899489.0500,=1.5947,=0.8323,=1.5527,=1.3052,=1.1014
2024-11-18,=2239.6000,=3465.8400,=1919788784265.6799,=1603077862588,=468300248397.6400,=1.6028,=0.8392,=1.5520,=1.3050,=1.1014
2024-11-15,=2185.3400,=3381.8800,=1875004567385.5300,=1564959945296,=457109549556.8100,=1.5654,=0.8129,=1.5518,=1.3049,=1.1014
2024-11-14,=2188.3600,=3384.5600,=1864026385224.5400,=1556090488177,=456500989390.5201,=1.5563,=0.8045,=1.5518,=1.3046,=1.1012
2024-11-13,=2228.6400,=3446.8600,=1875728328924.8401,=1566618551180,=462707727528.7199,=1.5660,=0.8132,=1.5511,=1.3044,=1.1012
2024-11-12,=2220.0200,=3433.5300,=1859955017837.3601,=1552946747043,=459656384492.0300,=1.5529,=0.8022,=1.5508,=1.3043,=1.1012
2024-11-11,=2253.4500,=3485.2200,=1881931663206.2996,=1572114502615,=466258166603.9601,=1.5712,=0.8148,=1.5502,=1.3041,=1.1012
2024-11-08,=2282.7400,=3526.8300,=1917435752145.3501,=1601583994932,=473592886663.7500,=1.6008,=0.8379,=1.5501,=1.3041,=1.1012
2024-11-07,=2296.3400,=3547.8500,=1936891471309.2600,=1617798664670,=477247639272.2400,=1.6171,=0.8523,=1.5501,=1.3041,=1.0998
2024-11-06,=2237.9900,=3457.6900,=1901419011095.8999,=1587615197881,=466521798399.3000,=1.5875,=0.8290,=1.5501,=1.3038,=1.0998
2024-11-05,=2242.0400,=3463.9500,=1928528738693.0901,=1610836228279,=470638909090.7399,=1.6101,=0.8465,=1.5500,=1.3035,=1.0998
2024-11-04,=2205.9700,=3408.2300,=1912864337470.8101,=1597822782923,=464934444909.6600,=1.5970,=0.8341,=1.5498,=1.3034,=1.0998
2024-11-01,=2195.8100,=3392.5300,=1913665031137.1101,=1598496768174,=463765827340.7201,=1.5977,=0.8354,=1.5497,=1.3034,=1.0998
2024-10-31,=2176.2900,=3362.3700,=1881997860740.4099,=1571760071850,=458011254634.5001,=1.5713,=0.8173,=1.5497,=1.3034,=1.0998
2024-10-30,=2179.6700,=3367.5900,=1893164000502.2000,=1581187581192,=459321264034.5201,=1.5822,=0.8247,=1.5493,=1.3034,=1.0998
2024-10-29,=2194.5300,=3390.5400,=1912547132118.8401,=1597264957789,=463412348862.4501,=1.6109,=0.8470,=1.5480,=1.3034,=1.0998
2024-10-28,=2264.7500,=3499.0400,=1947489352861.9500,=1626995793335,=475138731503.1899,=1.6422,=0.8747,=1.5474,=1.3034,=1.0998
2024-10-25,=2215.2200,=3422.5200,=1924406556481.2200,=1607103342395,=467269906192.2799,=1.6733,=0.9037,=1.5473,=1.3033,=1.0998
2024-10-24,=2209.6900,=3413.9700,=1929433196683.8701,=1611018745742,=467144830674.0001,=1.6777,=0.9102,=1.5473,=1.3032,=1.0996
2024-10-23,=2225.6200,=3438.5800,=1930923257615.3601,=1612479925435,=469290286427.9800,=1.6974,=0.9295,=1.5461,=1.3029,=1.0996
2024-10-22,=2219,=3423.1500,=1940459068047.9199,=1619915337019,=469258608430.8701,=1.6999,=0.9317,=1.5455,=1.3027,=1.0996
2024-10-21,=2203.6600,=3399.4900,=1930756545191.6797,=1611163304349,=465993744387.7999,=1.6914,=0.9224,=1.5452,=1.3026,=1.0996
2024-10-18,=2208.2100,=3406.5100,=1947006624724.5601,=1624572333275,=468147535396.9600,=1.7056,=0.9361,=1.5451,=1.3025,=1.0996
2024-10-17,=2176.1400,=3355.1400,=1912679909714.5200,=1596664752610,=461097783289.9400,=1.6745,=0.9087,=1.5451,=1.3024,=1.0985
2024-10-16,=2202.3900,=3395.6000,=1933760230971.5701,=1614384235836,=466327854651.0401,=1.6929,=0.9245,=1.5447,=1.3022,=1.0985
2024-10-15,=2212.1000,=3410.5800,=1944079152303,=1622541670554,=468362652913.9600,=1.7017,=0.9338,=1.5427,=1.3022,=1.0985
