日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=5441.9700,=6605.1400,=2447246017305.1802,=2099380661690,=1287393686837.0696,=2.2850,=0.3144,=3.1478,=2.6032,=2.1410
2025-07-08,=5556.5100,=6744.1600,=2509811206580.7500,=2151092469525,=1318843844691.0396,=2.3434,=0.3576,=3.1478,=2.6037,=2.1410
2025-07-07,=5497.7800,=6672.8800,=2487824604926.5903,=2132127191375,=1306388316498.7542,=2.3228,=0.3449,=3.1478,=2.6042,=2.1410
2025-07-04,=5546.8600,=6732.4500,=2512241306147.2988,=2153078134164,=1318752259485.8899,=2.3456,=0.3597,=3.1480,=2.6044,=2.1409
2025-07-03,=5631.3900,=6831.9100,=2548485343557.7500,=2184286008763,=1338276585427.2839,=2.3779,=0.3780,=3.1480,=2.6046,=2.1409
2025-07-02,=5621.4600,=6813.5700,=2545572162109.1411,=2182050698010,=1335222098236.8701,=2.3710,=0.3756,=3.1480,=2.6047,=2.1409
2025-07-01,=5571.2500,=6752.7100,=2519615616942.9404,=2160361477546,=1322338883811.6418,=2.3469,=0.3607,=3.1480,=2.6048,=2.1409
2025-06-30,=5489.1700,=6653.2200,=2479690102865.7695,=2125918521693,=1301868293811.2993,=2.3097,=0.3376,=3.1480,=2.6062,=2.1409
2025-06-27,=5490.0500,=6654.2900,=2483746373591.9199,=2128830661206,=1304723286279.6418,=2.3135,=0.3383,=3.1482,=2.6075,=2.1406
2025-06-26,=5389.2100,=6517.5400,=2429430228793.9897,=2083633205764,=1276958772404.3760,=2.2487,=0.2858,=3.1482,=2.6077,=2.1406
2025-06-25,=5376.7200,=6499.0700,=2417319559619.4702,=2073431650719,=1272055323321.2358,=2.2355,=0.2784,=3.1482,=2.6079,=2.1406
2025-06-24,=5335.3200,=6448.2000,=2397528586992.3003,=2057700091989,=1262182247019.5198,=2.2169,=0.2631,=3.1482,=2.6086,=2.1406
2025-06-23,=5304.6800,=6411.1700,=2384949326028.6597,=2046805471483,=1255368461732.1621,=2.2053,=0.2541,=3.1482,=2.6093,=2.1406
2025-06-20,=5262.3000,=6355.7100,=2367527530080.4395,=2032296467147,=1245409364130.9578,=2.1866,=0.2394,=3.1482,=2.6095,=2.1398
2025-06-19,=5297.8600,=6389.0300,=2378601627089.3906,=2042409233807,=1252531201744.2019,=2.1920,=0.2448,=3.1482,=2.6097,=2.1398
2025-06-18,=5384.8000,=6490.8700,=2418577784996.9102,=2076891815708,=1273766107511.3921,=2.2267,=0.2694,=3.1482,=2.6099,=2.1398
2025-06-17,=5401.7500,=6511.3000,=2424316316435.5601,=2081973250599,=1277930022729.0117,=2.2320,=0.2732,=3.1482,=2.6101,=2.1398
2025-06-16,=5400.9200,=6510.3000,=2423730337165.9702,=2081567009902,=1277152105317.6077,=2.2315,=0.2237,=3.1482,=2.6103,=2.1398
2025-06-13,=5423.5800,=6537.6200,=2437712983717.9800,=2110196394599,=1289204622956.3962,=2.2223,=0.2656,=3.1488,=2.6105,=2.1393
2025-06-12,=5432.9700,=6536.6900,=2445180240780.7798,=2113030481249,=1293920552353.3398,=2.2130,=0.2584,=3.1488,=2.6108,=2.1393
2025-06-11,=5373.0100,=6463.8400,=2409421350676.3506,=2083561059611,=1275050437308.9299,=2.1801,=0.2333,=3.1488,=2.6111,=2.1393
2025-06-10,=5266.8200,=6332.4700,=2362190767794.1099,=2042362969089,=1249629772030.5105,=2.1357,=0.1969,=3.1488,=2.6112,=2.1393
2025-06-09,=5265.3400,=6330.6900,=2357129685094.5796,=2038724560017,=1246992709036.7700,=2.1312,=0.1929,=3.1488,=2.6113,=2.1398
2025-06-06,=5247.5800,=6308.8900,=2355846134084.9297,=2036145355081,=1244650853482.8701,=2.1297,=0.1911,=3.1499,=2.6114,=2.1398
2025-06-05,=5188.7200,=6237.4500,=2325211651681.1602,=2009682840247,=1230041554951.5300,=2.1013,=0.1681,=3.1499,=2.6114,=2.1406
2025-06-04,=5210.6700,=6263.8400,=2337611592585.9600,=2019647329606,=1236090093168.2698,=2.1125,=0.1767,=3.1499,=2.6115,=2.1409
2025-06-03,=5142.6500,=6182.0600,=2310383875084.8306,=1996102160784,=1221697314428.1699,=2.0879,=0.1578,=3.1499,=2.6117,=2.1410
2025-05-30,=5077.7300,=6102.7500,=2280300155222.7500,=1970528059968,=1205709669648.4402,=2.0600,=0.1321,=3.1499,=2.6120,=2.1414
2025-05-29,=5117.3400,=6148.5200,=2296744247578.5005,=1984940764437,=1214917023338.0698,=2.0748,=0.1501,=3.1501,=2.6124,=2.1414
2025-05-28,=5099.7100,=6127.3400,=2291026551781.7100,=1980004378403,=1212480860460.1702,=2.0697,=0.1429,=3.1501,=2.6125,=2.1415
2025-05-27,=5099.2700,=6126.8100,=2288127145638.2495,=1977633831596,=1214418455331.2698,=2.0670,=0.1401,=3.1501,=2.6127,=2.1415
2025-05-26,=5201.3300,=6249.4400,=2339707516132.1294,=2021361646481,=1238394931285.4202,=2.1136,=0.1773,=3.1501,=2.6130,=2.1416
2025-05-23,=5191.1400,=6237.2000,=2332412288337.3799,=2014265003253,=1236584656761.5906,=2.1071,=0.1711,=3.1501,=2.6133,=2.1424
2025-05-22,=5186.9800,=6232.2000,=2333606240321.4702,=2014886334251,=1235766200672.3098,=2.1081,=0.1715,=3.1503,=2.6138,=2.1424
2025-05-21,=5245.7800,=6299.8100,=2355575592200.3003,=2034786592654,=1247377953482.7698,=2.1262,=0.1857,=3.1503,=2.6144,=2.1428
2025-05-20,=5133.9000,=6165.4500,=2295404088388.6597,=1985113862433,=1215772932793.9097,=2.0719,=0.1453,=3.1503,=2.6148,=2.1433
2025-05-19,=5113.4700,=6137.6600,=2286837166909.9805,=1977183614093,=1211147668684.9199,=2.0623,=0.1356,=3.1503,=2.6152,=2.1445
2025-05-16,=5141.1800,=6170.9200,=2297524514995.6401,=1986669615821,=1216860354813.3899,=2.0719,=0.1451,=3.1503,=2.6153,=2.1445
2025-05-15,=5150.7000,=6178.0700,=2300872933159.7700,=1990095662986,=1219451929535.8799,=2.0728,=0.1461,=3.1505,=2.6154,=2.1445
2025-05-14,=5214.1700,=6254.2100,=2332992171354.5801,=2016792797445,=1236273222428.0803,=2.1018,=0.1664,=3.1505,=2.6159,=2.1449
2025-05-13,=5170.0200,=6201.2500,=2313509027784.6812,=2000155635221,=1225818510773.0796,=2.0842,=0.1532,=3.1505,=2.6164,=2.1457
2025-05-12,=5155.6400,=6184,=2306944316745.0400,=1994392612466,=1222287426685.5598,=2.0783,=0.1504,=3.1505,=2.6166,=2.1460
2025-05-09,=5113.0800,=6128.5400,=2288434747171.6294,=1978931078141,=1212714658316.5105,=2.0591,=0.1317,=3.1505,=2.6169,=2.1462
2025-05-08,=5127.9600,=6145.3800,=2297497331506.2300,=1986104468436,=1216838535663.6399,=2.0664,=0.1387,=3.1509,=2.6170,=2.1462
2025-05-07,=5166.1700,=6191.1800,=2318058951277.9600,=2003839134171,=1227096138694.6404,=2.0849,=0.1527,=3.1509,=2.6170,=2.1462
2025-05-06,=5150.8800,=6172.8500,=2306092572557.9600,=1994515787820,=1220760138356,=2.0741,=0.1468,=3.1509,=2.6171,=2.1464
2025-04-30,=5033.8000,=6032.5400,=2257071278872.3501,=1951750347447,=1194207125902.3796,=2.0300,=0.1068,=3.1509,=2.6173,=2.1464
2025-04-29,=5045.9100,=6047.0500,=2265470796961.6196,=1957522962465,=1198973046416.7805,=2.0438,=0.1183,=3.1509,=2.6174,=2.1468
2025-04-28,=5056.0200,=6059.1700,=2270861164702.1499,=1962179599457,=1201272020169.3799,=2.0553,=0.1275,=3.1511,=2.6174,=2.1468
2025-04-25,=5074.6900,=6081.5500,=2277649361400.1899,=1967636149225,=1206324082705.2800,=2.0846,=0.1514,=3.1511,=2.6176,=2.1477
2025-04-24,=5065.0600,=6070,=2274205538844.7202,=1964528967892,=1202496717709.8000,=2.0876,=0.1524,=3.1511,=2.6179,=2.1478
2025-04-23,=5094.8000,=6105.6400,=2288286301419.8101,=1976845490254,=1209537491361.9600,=2.1045,=0.1658,=3.1511,=2.6186,=2.1480
2025-04-22,=5171.0500,=6197.0200,=2328707038892.6294,=2009609373899,=1230503166026.0603,=2.1445,=0.1960,=3.1511,=2.6194,=2.1482
2025-04-21,=5191.3000,=6221.2900,=2333771505581.6899,=2015102793679,=1236555239402.4309,=2.1521,=0.2031,=3.1520,=2.6198,=2.1482
2025-04-18,=5003.8300,=5996.6300,=2246328225870.5801,=1940885060357,=1187353728683.5603,=2.0800,=0.1494,=3.1520,=2.6201,=2.1482
2025-04-17,=5017.0800,=6012.5100,=2253671526748.7588,=1946898901368,=1189927247042.1802,=2.0894,=0.1542,=3.1520,=2.6203,=2.1488
2025-04-16,=5047.3300,=6048.7500,=2262180616961.5400,=1954936045156,=1195424594729.5300,=2.0973,=0.1590,=3.1520,=2.6204,=2.1496
2025-04-15,=5048.1500,=6049.7300,=2262268782647.5903,=1957105644762,=1195089411325.3601,=2.1033,=0.1635,=3.1520,=2.6206,=2.1497
2025-04-14,=5081.0700,=6089.1900,=2276254033619.5303,=1969353464637,=1201328276408.0703,=2.1179,=0.1754,=3.1521,=2.6208,=2.1497
2025-04-11,=4968.4300,=5954.2000,=2223224392143.2300,=1924456373949,=1174879892282.7705,=2.0809,=0.1500,=3.1521,=2.6209,=2.1498
2025-04-10,=4922.9500,=5899.6900,=2200343552574.7603,=1905095604297,=1162247604590.2798,=2.0599,=0.1318,=3.1521,=2.6211,=2.1498
2025-04-09,=4755.7000,=5699.2600,=2118271520143.2405,=1835316771029,=1120459670933.4399,=1.9830,=0.0650,=3.1521,=2.6211,=2.1506
2025-04-08,=4696.0700,=5627.8000,=2096199359682.2505,=1815306858028,=1108359408343.2302,=1.9624,=0.0453,=3.1521,=2.6212,=2.1513
2025-04-07,=4712.1100,=5647.0300,=2096868078349.6104,=1816909475825,=1107838206518.2000,=1.9630,=0.0456,=3.1522,=2.6212,=2.1513
2025-04-03,=5135.9300,=6154.9400,=2292350454994.5698,=1984766660416,=1210391203367.3201,=2.1460,=0.1945,=3.1522,=2.6212,=2.1514
2025-04-02,=5212.9000,=6247.1800,=2331345246803.1304,=2017994307305,=1229740488803.2100,=2.1844,=0.2278,=3.1522,=2.6213,=2.1515
2025-04-01,=5266.4900,=6311.4000,=2360249657062.6001,=2041820718470,=1244262552794.8496,=2.2115,=0.2466,=3.1522,=2.6213,=2.1515
2025-03-31,=5254.7800,=6297.3600,=2357470140330.6401,=2038840393805,=1243185920936.6497,=2.2089,=0.2451,=3.1522,=2.6213,=2.1515
2025-03-28,=5297.9500,=6349.0900,=2375535900749.7500,=2055248366112,=1252602848386.9102,=2.2249,=0.2570,=3.1529,=2.6213,=2.1514
2025-03-27,=5298.6100,=6349.8900,=2372341707645.2900,=2053362004568,=1250716986878.6902,=2.2278,=0.2590,=3.1529,=2.6218,=2.1514
2025-03-26,=5353.2800,=6415.4100,=2401593919723.9404,=2077517062327,=1264811594097.3401,=2.2597,=0.2815,=3.1529,=2.6222,=2.1514
2025-03-25,=5382.7000,=6450.6600,=2416777450113.5508,=2090101983871,=1272901648367.0100,=2.2740,=0.2934,=3.1529,=2.6225,=2.1514
2025-03-24,=5361.3900,=6425.1200,=2400327504487.1899,=2077340975260,=1265742241062.9602,=2.2614,=0.2842,=3.1529,=2.6228,=2.1514
2025-03-21,=5273.0300,=6319.2300,=2353357684694,=2037912043625,=1242957423226.6101,=2.2433,=0.2686,=3.1532,=2.6228,=2.1513
2025-03-20,=5401.0300,=6472.6300,=2413225322682.3896,=2088911978252,=1274597184376.5300,=2.3004,=0.3157,=3.1532,=2.6228,=2.1513
2025-03-19,=5416.8100,=6491.5400,=2416660505857.5903,=2092356869456,=1276984963003.9500,=2.3037,=0.3181,=3.1532,=2.6232,=2.1513
2025-03-18,=5412.3900,=6486.2500,=2411323497244.4497,=2088196818181,=1273884386160.9800,=2.2986,=0.3137,=3.1532,=2.6236,=2.1513
2025-03-17,=5338.2300,=6397.3700,=2372266157692.6104,=2055571478356,=1254186995344.5400,=2.2624,=0.2853,=3.1532,=2.6240,=2.1513
2025-03-14,=5390.5400,=6460.0600,=2396778616137.0898,=2076996820452,=1267163632334.2000,=2.2858,=0.3024,=3.1534,=2.6243,=2.1506
2025-03-13,=5323.9300,=6380.2300,=2363763304017.7002,=2049392238708,=1249422835836.8303,=2.2543,=0.2775,=3.1534,=2.6244,=2.1506
2025-03-12,=5295.6100,=6346.2900,=2348896544697.9399,=2036844004692,=1241281582142.8398,=2.2401,=0.2683,=3.1534,=2.6244,=2.1506
2025-03-11,=5291.6500,=6341.5500,=2341822140377.7896,=2030786220523,=1238667401755.7100,=2.2333,=0.2635,=3.1534,=2.6244,=2.1506
2025-03-10,=5262.5500,=6306.6700,=2335289628706.1699,=2013318528779,=1231222639898.6699,=2.2274,=0.2598,=3.1534,=2.6244,=2.1506
2025-03-07,=5200.9500,=6232.8500,=2298147460481.9102,=1984148602208,=1216183329686.2705,=2.1920,=0.2352,=3.1537,=2.6245,=2.1498
2025-03-06,=5132.7900,=6151.1700,=2268800946042.4800,=1958808811394,=1201102725637.6201,=2.1643,=0.2121,=3.1537,=2.6247,=2.1498
2025-03-05,=5061.3600,=6065.5700,=2234797085114.8188,=1930032042258,=1183439082238.0305,=2.1318,=0.1843,=3.1537,=2.6248,=2.1498
2025-03-04,=5019.1100,=6014.9300,=2217026596827.1396,=1913886618468,=1174154034093.2605,=2.1149,=0.1721,=3.1537,=2.6250,=2.1506
2025-03-03,=4990.2500,=5980.3500,=2201601547184.3789,=1900291357734,=1166059034621.8401,=2.1002,=0.1616,=3.1537,=2.6251,=2.1513
2025-02-28,=4875.9200,=5843.3300,=2154677110211.1599,=1859624092094,=1139802444873.1602,=2.0554,=0.1282,=3.1545,=2.6252,=2.1513
2025-02-27,=4953.9000,=5936.7900,=2192003211010.2896,=1890791387180,=1159236172879.5701,=2.0910,=0.1549,=3.1545,=2.6252,=2.1514
2025-02-26,=4980.2300,=5968.3400,=2206895357633.9199,=1903752451065,=1165644086842.4800,=2.1052,=0.1640,=3.1545,=2.6252,=2.1515
2025-02-25,=4954.7300,=5937.7800,=2194289403531.2300,=1893818682363,=1159756337678.0698,=2.0932,=0.1557,=3.1545,=2.6253,=2.1522
2025-02-24,=5016.9500,=6012.3400,=2225926105834.9399,=1929759868226,=1175145224275.4998,=2.1234,=0.1766,=3.1545,=2.6253,=2.1524
2025-02-21,=5019.2000,=6015.0400,=2228056240836.5503,=1921656871154,=1176422177283.8999,=2.1254,=0.1773,=3.1546,=2.6257,=2.1524
2025-02-20,=5038.1000,=6037.6900,=2238768678027.5498,=1931375827123,=1182187618897.6799,=2.1356,=0.1854,=3.1546,=2.6260,=2.1524
2025-02-19,=5016.4800,=6011.7900,=2229969194657.6094,=1923374422752,=1177012383109.0095,=2.1272,=0.1791,=3.1546,=2.6271,=2.1524
2025-02-18,=4975.7400,=5962.9600,=2215061388463.7598,=1909957145044,=1168980274281.0100,=2.1130,=0.1695,=3.1546,=2.6282,=2.1526
2025-02-17,=5014.8800,=6009.8700,=2232190194084.0098,=1924732406961,=1177824886331.1497,=2.1293,=0.1795,=3.1546,=2.6287,=2.1533
2025-02-14,=5133.5300,=6152.0600,=2289790513044.7412,=1973881325770,=1208012087329.8301,=2.1843,=0.2253,=3.1558,=2.6292,=2.1533
2025-02-13,=5096.2700,=6107.4100,=2272689885623.4297,=1959117378546,=1198883447843.0205,=2.1680,=0.2109,=3.1558,=2.6302,=2.1533
2025-02-12,=5127.7500,=6145.1300,=2285330755867.9697,=1969907198420,=1205309138212.5200,=2.1800,=0.2200,=3.1558,=2.6313,=2.1533
2025-02-11,=5162.9000,=6187.2500,=2305800963717.3296,=1988000924915,=1214742229318.8401,=2.1996,=0.2359,=3.1558,=2.6317,=2.1533
2025-02-10,=5162.2400,=6186.4600,=2299975791617.9399,=1983046642115,=1211539060351.5901,=2.1940,=0.2318,=3.1558,=2.6320,=2.1533
2025-02-07,=5142.7800,=6163.1400,=2286390750646.2100,=1972833639766,=1205380747145.6299,=2.1810,=0.2222,=3.1560,=2.6320,=2.1526
2025-02-06,=5082,=6090.3100,=2257314340767.3496,=1947914461878,=1189964505490.7500,=2.1533,=0.2003,=3.1560,=2.6321,=2.1526
2025-02-05,=5025.0600,=6022.0700,=2241224008000.4805,=1932709362491,=1179706455152.0898,=2.1380,=0.1871,=3.1560,=2.6322,=2.1526
2025-01-27,=4966.3400,=5951.7000,=2215272869379.2998,=1909658126848,=1165922592782.9795,=2.1132,=0.1703,=3.1560,=2.6323,=2.1536
2025-01-24,=4985.0600,=5974.1200,=2220427763487.7603,=1913976518240,=1168132209670.7100,=2.1181,=0.1739,=3.1560,=2.6330,=2.1538
2025-01-23,=4932.0500,=5910.6100,=2195311712682.4504,=1892864987567,=1155872590524.5098,=2.0942,=0.1572,=3.1562,=2.6336,=2.1538
2025-01-22,=4973.3600,=5959.5800,=2215138621505.9404,=1909739442701,=1167138963995.0503,=2.1127,=0.1689,=3.1562,=2.6339,=2.1541
2025-01-21,=4972.3700,=5958.3800,=2214607403162.4395,=1909223405198,=1167453464137.1602,=2.1122,=0.1686,=3.1562,=2.6343,=2.1549
2025-01-20,=4999.5400,=5990.9500,=2219547990748.4097,=1918758315083,=1173511375571.5398,=2.1267,=0.1771,=3.1562,=2.6343,=2.1557
2025-01-17,=5039.5400,=6038.8800,=2234858290945.3599,=1933840168915,=1181675572439.9600,=2.1433,=0.1898,=3.1562,=2.6343,=2.1565
2025-01-16,=5011.1700,=6004.8900,=2221256315548.4600,=1921360480566,=1174681396302.4309,=2.1303,=0.1788,=3.1572,=2.6343,=2.1565
2025-01-15,=4919.2700,=5894.7600,=2177315424744.8704,=1883706961028,=1152312288218.3501,=2.0881,=0.1539,=3.1572,=2.6343,=2.1566
2025-01-14,=4980.8300,=5968.5300,=2212699105156.0498,=1913005417743,=1170233571328.7698,=2.1221,=0.1747,=3.1572,=2.6343,=2.1567
2025-01-13,=4909.4800,=5883.0300,=2185869902985.1201,=1889111833206,=1155343921018.0901,=2.0963,=0.1586,=3.1572,=2.6344,=2.1568
2025-01-10,=4806.6200,=5759.7700,=2144037067671.9900,=1852648022100,=1132125383894.2500,=2.0562,=0.1307,=3.1572,=2.6345,=2.1572
2025-01-09,=4819.6300,=5775.3600,=2145225325638.1904,=1853913665418,=1133028615039.0696,=2.0574,=0.1314,=3.1576,=2.6347,=2.1572
2025-01-08,=4789.1900,=5738.8800,=2132128929514.8196,=1842108436059,=1126013998114.7295,=2.0448,=0.1204,=3.1576,=2.6351,=2.1572
2025-01-07,=4863.1100,=5827.1200,=2163206309125.7700,=1868963360488,=1142721716010.2898,=2.0745,=0.1471,=3.1576,=2.6355,=2.1579
2025-01-06,=4765.6500,=5710.3400,=2117076938204,=1829340919695,=1118172514557.1902,=2.0302,=0.1088,=3.1576,=2.6360,=2.1580
2025-01-03,=4723.4800,=5659.8100,=2102820244659.6697,=1816036677505,=1110165167070.2500,=2.0166,=0.0949,=3.1576,=2.6365,=2.1580
2025-01-02,=4691.6700,=5621.7000,=2080853696082.2390,=1797195391859,=1100275685988.3501,=1.9955,=0.0780,=3.1577,=2.6366,=2.1580
2024-12-31,=4730.8600,=5668.6500,=2096042325719.3103,=1810315536233,=1107987470773.6499,=2.0101,=0.0904,=3.1577,=2.6366,=2.1582
2024-12-30,=4855.8200,=5818.3900,=2150447220816.0200,=1856977459247,=1137369609579.5305,=2.0625,=0.1343,=3.1577,=2.6367,=2.1595
2024-12-27,=4828.4600,=5785.6000,=2136754596749.8611,=1846081289882,=1129643905255.2998,=2.0494,=0.1226,=3.1577,=2.6367,=2.1596
2024-12-26,=4856.4900,=5815.7400,=2152825044878.7400,=1859636763807,=1138245590317.1201,=2.0620,=0.1334,=3.1577,=2.6368,=2.1609
2024-12-25,=4835.8700,=5791.0500,=2143499632988.6196,=1851706747708,=1133052079575.7402,=2.0531,=0.1260,=3.1578,=2.6368,=2.1609
2024-12-24,=4889.8100,=5855.6500,=2166161358071.4299,=1871084897437,=1145214417187.0701,=2.0748,=0.1452,=3.1578,=2.6369,=2.1618
2024-12-23,=4842.6000,=5799.1200,=2146447115663.0105,=1845850078432,=1134341981589.3000,=2.0559,=0.1287,=3.1578,=2.6370,=2.1618
2024-12-20,=4854.2000,=5813.0100,=2142315326806.6804,=1843539105052,=1132869808861.4099,=2.0520,=0.1248,=3.1578,=2.6380,=2.1621
2024-12-19,=4887.8200,=5853.2600,=2162209050177.8103,=1860613874366,=1142409243259.4695,=2.0710,=0.1415,=3.1578,=2.6390,=2.1622
2024-12-18,=4911.2200,=5881.2900,=2172518285423.0300,=1869315256355,=1148456094579.4197,=2.0809,=0.1464,=3.1580,=2.6394,=2.1622
2024-12-17,=4932.6900,=5907,=2181418920304.9604,=1877422364134,=1153033991777.7800,=2.0894,=0.1500,=3.1580,=2.6397,=2.1624
2024-12-16,=4964.3400,=5944.9000,=2175775974154.3799,=1890174143435,=1169720121237.6799,=2.1175,=0.1674,=3.1580,=2.6398,=2.1627
2024-12-13,=5037.6200,=6032.6600,=2206878820823.7505,=1916491809925,=1187442992358.3701,=2.1478,=0.1867,=3.1580,=2.6400,=2.1636
2024-12-12,=5195.4400,=6221.6400,=2275150028737.4102,=1978053217998,=1226231593294.8799,=2.2218,=0.2416,=3.1580,=2.6400,=2.1638
2024-12-11,=5161.9700,=6181.5700,=2261595287333.4004,=1966637441095,=1218461902660.5100,=2.2086,=0.2329,=3.1581,=2.6400,=2.1636
2024-12-10,=5094.6800,=6100.9800,=2233221471087.6797,=1941150259874,=1203839291383.5898,=2.1809,=0.2133,=3.1581,=2.6402,=2.1636
2024-12-09,=5083.3900,=6084.9000,=2226104697248.2798,=1934978846936,=1200041086773.8501,=2.1725,=0.2052,=3.1581,=2.6403,=2.1636
2024-12-06,=5075.8300,=6075.8600,=2219817885580.4399,=1928170310507,=1197004252305.0100,=2.1664,=0.2017,=3.1581,=2.6404,=2.1636
2024-12-05,=5032.8500,=6024.2600,=2199354841399.0200,=1910865382958,=1186147611206.3701,=2.1464,=0.1857,=3.1581,=2.6404,=2.1636
2024-12-04,=5069.8800,=6068.5900,=2220071541818.6499,=1927888911198,=1196575477806.4600,=2.1666,=0.2018,=3.1582,=2.6416,=2.1636
2024-12-03,=5065.3500,=6063.1600,=2215741478218.0698,=1923740107066,=1194146558525.5105,=2.1624,=0.1993,=3.1582,=2.6428,=2.1636
2024-12-02,=5067.1900,=6065.3600,=2215535569396.7803,=1923338664682,=1194110248245.5400,=2.1622,=0.1990,=3.1582,=2.6430,=2.1638
2024-11-29,=5021.9800,=6011.2400,=2199122857073.6997,=1908776323840,=1185873315385.5403,=2.1462,=0.1853,=3.1582,=2.6431,=2.1639
2024-11-28,=4957.9200,=5933.7800,=2171766505619.7295,=1884863159173,=1170936523636.9099,=2.1187,=0.1684,=3.1582,=2.6436,=2.1657
2024-11-27,=5030.7500,=6020.9500,=2201921296643.1602,=1911551106867,=1187537275215.5200,=2.1482,=0.1868,=3.1589,=2.6440,=2.1657
2024-11-26,=4980.1400,=5960.3800,=2180291871163.4404,=1893167895072,=1175680420641.4102,=2.1271,=0.1721,=3.1589,=2.6446,=2.1660
2024-11-25,=5054.4400,=6049.3000,=2207453767432.1401,=1915625583614,=1191427213796.7600,=2.1536,=0.1911,=3.1589,=2.6452,=2.1664
2024-11-22,=5075.0500,=6072.4500,=2219881776714.3203,=1926857134768,=1197430398375.2502,=2.1657,=0.1991,=3.1589,=2.6452,=2.1670
2024-11-21,=5214.1000,=6238.8300,=2282630124124.7505,=1980556735951,=1230177107893.4600,=2.2269,=0.2421,=3.1589,=2.6453,=2.1688
2024-11-20,=5195.4200,=6213.4600,=2274186826187.8896,=1973037123134,=1225330505393.4204,=2.2167,=0.2353,=3.1589,=2.6454,=2.1670
2024-11-19,=5173.0900,=6186.7500,=2268080309980.9092,=1967600040903,=1222062691186.1699,=2.2107,=0.2301,=3.1589,=2.6456,=2.1670
2024-11-18,=5000.1400,=5979.9100,=2198435069112.7695,=1908240349810,=1181576505163.2502,=2.1428,=0.1839,=3.1589,=2.6458,=2.1670
2024-11-15,=5095.2500,=6093.6600,=2231260447580.8208,=1938569356536,=1201209364723.1299,=2.1748,=0.2047,=3.1589,=2.6460,=2.1688
2024-11-14,=5186.5400,=6202.8300,=2262233081975.5605,=1963277037803,=1220240615144.8799,=2.2050,=0.2274,=3.1589,=2.6460,=2.1688
2024-11-13,=5363.9300,=6414.9800,=2334311936766.6899,=2025579191559,=1260993891802.9102,=2.2753,=0.2751,=3.1595,=2.6461,=2.1670
2024-11-12,=5320.8100,=6363.4100,=2317563224266.8604,=2012168051163,=1251873767375.3799,=2.2589,=0.2624,=3.1595,=2.6462,=2.1670
2024-11-11,=5395.9700,=6453.3100,=2358337221251.3003,=2048051996448,=1272126224429.0500,=2.2987,=0.2951,=3.1595,=2.6463,=2.1670
2024-11-08,=5373.0300,=6425.8700,=2364329065418.9097,=2053012997097,=1272272893456.7000,=2.3045,=0.3004,=3.1595,=2.6464,=2.1670
2024-11-07,=5436.5400,=6501.8200,=2387577367448.8604,=2074717345411,=1285317346849.0500,=2.3272,=0.3144,=3.1595,=2.6465,=2.1670
2024-11-06,=5446.0700,=6513.2200,=2393308303589.8901,=2080041570877,=1289130797231.3701,=2.3328,=0.3207,=3.1612,=2.6467,=2.1664
2024-11-05,=5402.9500,=6461.6500,=2386254932943.1997,=2071444604710,=1283357010318.6997,=2.3259,=0.3142,=3.1612,=2.6469,=2.1664
2024-11-04,=5237.4200,=6263.6900,=2319660797946.6104,=2012297268589,=1245725526994.6899,=2.2610,=0.2659,=3.1612,=2.6470,=2.1664
2024-11-01,=5205.3700,=6225.3500,=2304538168133.7300,=1999273857278,=1238073321372.8997,=2.2462,=0.2531,=3.1612,=2.6470,=2.1664
2024-10-31,=5048.0600,=6037.2200,=2237380456748.9805,=1939711410850,=1201373093668.8101,=2.1808,=0.2100,=3.1612,=2.6478,=2.1664
2024-10-30,=5066.9400,=6059.8000,=2252985762370.3398,=1952979549266,=1207837163176.0198,=2.1958,=0.2216,=3.1619,=2.6487,=2.1660
2024-10-29,=5120.1900,=6123.4900,=2277932046308.6797,=1972851255021,=1220365842760.0601,=2.2359,=0.2474,=3.1619,=2.6487,=2.1660
2024-10-28,=5198.3400,=6216.9500,=2309899799136.1602,=1999851157353,=1252980859194.2800,=2.2856,=0.2825,=3.1619,=2.6488,=2.1660
2024-10-25,=5161.5800,=6172.9900,=2295829108247.6494,=1987434893508,=1242313350063.1001,=2.2817,=0.2796,=3.1619,=2.6492,=2.1660
2024-10-24,=5131.8300,=6137.4100,=2293431728447.6196,=1984213916382,=1238246238686.5398,=2.2810,=0.2791,=3.1619,=2.6497,=2.1660
2024-10-23,=5211.4500,=6232.6200,=2329451489205.9800,=2014947598514,=1258428734267.5603,=2.3168,=0.3056,=3.1646,=2.6500,=2.1639
2024-10-22,=5205,=6224.9100,=2332553010279.5503,=2016951101103,=1259006678291.0601,=2.3199,=0.3083,=3.1646,=2.6503,=2.1639
2024-10-21,=5165.0100,=6177.0900,=2321131644759.9600,=2006475893729,=1250892710914.0701,=2.3129,=0.3031,=3.1646,=2.6511,=2.1639
2024-10-18,=5035.9700,=6022.7600,=2261490515229.4102,=1954707108356,=1218681435527.4700,=2.2822,=0.2798,=3.1646,=2.6519,=2.1639
2024-10-17,=4923.9600,=5888.8100,=2210963492139.5103,=1911389439173,=1190769797558.3799,=2.2312,=0.2438,=3.1646,=2.6520,=2.1639
